name,address,type,place
Great Lakes Maritime Heritage Center,500 W Fletcher St,Maritime museum,alpena
Maritime Heritage Trail,Maritime Heritage Trail,Museum,alpena
Kelsey Museum of Archaeology,434 S State St,Museum,ann arbor
Ann Arbor HandsOn Museum,220 E Ann St,Children's museum,ann arbor
University of Michigan Museum of Art,525 S State St,Art museum,ann arbor
University of Michigan Museum of Natural History,Biological Sciences Building 1105 N University Ave,Natural history museum,ann arbor
Kempf House Museum,312 S Division St,Museum,ann arbor
Sindecuse Museum of Dentistry,1011 N University Ave g565,Museum,ann arbor
Washtenaw County Historical Society,500 N Main St,Museum,ann arbor
Argus Museum,525 W William St,Museum,ann arbor
American Cultural & Historical Museum,1528 Pontiac Trail,Historical place museum,ann arbor
Gerald R Ford Presidential Library,1000 Beal Ave,Museum,ann arbor
Stearns CollectMusical Instr,1100 Baits Dr,Museum,ann arbor
American Cultural,3261 Lohr Rd,Museum,ann arbor
Detroit Observatory in Ann Arbor,1398 E Ann St,Museum,ann arbor
Silas Douglass House,,Museum,ann arbor
Alumni Hall,525 S State St,Art museum,ann arbor
Lil Appalacha,1266 Jewett Ave,Museum,ann arbor
Mosque,2301 Plymouth Rd,Museum,ann arbor
People's Park,,Museum,ann arbor
University of Michigan Museum of Paleontology,1105 N University Ave,Museum,ann arbor
Morning Time,2869 Dayton Dr,Museum,ann arbor
Bogart's,1355 Wilmot Ct,Museum,ann arbor
Lan Ni Harris Memorial,2200 Fuller Rd,Museum,ann arbor
Michigan Firehouse Museum,110 W Cross St,Museum,ann arbor
Ypsilanti Historical Museum & Archives,220 N Huron St,Museum,ann arbor
Honey Creek Monitoring Station,32663298 N Wagner Rd,Museum,ann arbor
Ypsilanti Automotive Heritage Museum,100 E Cross St,Museum,ann arbor
Saline Area Hist Society Depot & Farm Museums,402 N Ann Arbor St 1265 E Michigan Ave,History museum,ann arbor
Ele's Place Memory Garden,5683 Hines Dr,Heritage museum,ann arbor
George Lim Lake,,Museum,ann arbor
Rentschler Farm Museum,1265 E Michigan Ave,Museum,ann arbor
Acuario de polanco,UBE Machinery Service Dr,Museum,ann arbor
Towner House  Oldest Home iin Washtenaw Co,301 N Huron St,Museum,ann arbor
Ann Arbor Pinball Museum,8891 Spicer Rd,Museum,ann arbor
OCC Wood Kiln,,Museum,auburn hills
Former Oakland County Animal Rescue,,Museum,auburn hills
Danny's Cabin,Rochester Hills,Museum,auburn hills
Knole Cottage,Rochester Hills,Museum,auburn hills
Clinton River Trail,,Museum,auburn hills
Oakland County Pioneer Historical Society,Pontiac,Museum,auburn hills
Frank Lloyd Wright Affleck House,Bloomfield Hills,Museum,auburn hills
Maxine & Stuart Frankel Foundation for Art,,Museum,auburn hills
Oakland University Art Gallery,Rochester,Museum,auburn hills
Pine Grove Historical Museum,Pontiac,Museum,auburn hills
Cementery Volkswagen Diesel,,Museum,auburn hills
Clarkston Community Historical,Village of Clarkston,Museum,auburn hills
85th Division Polar Bear Monument,Troy,Museum,auburn hills
Pontiac Transportation Museum,Pontiac,Museum,auburn hills
Polish Home Army Museum,West Bloomfield Township,Museum,auburn hills
Eliel Saarinen House,Bloomfield Hills,Museum,auburn hills
Orchard Lake Museum,West Bloomfield Township,Local history museum,auburn hills
General Motors Heritage Center,Sterling Heights,Museum,auburn hills
Oxford Historical Museum,,Museum,auburn hills
Troy Historic Village,Troy,Museum,auburn hills
Clawson Historical Museum,Clawson,Museum,auburn hills
Walter P Chrysler Museum,Auburn Hills,Museum,auburn hills
Kingman Museum,175 Limit St,Museum,battle creek
Battle Creek Regional History Museum,Battle Creek,Museum,battle creek
Historic Adventist Village,Battle Creek,Museum,battle creek
Kimball House Museum,Battle Creek,Museum,battle creek
Fantasy Forest,Battle Creek,Sculpture museum,battle creek
Art Center of Battle Creek,Battle Creek,Museum,battle creek
Historical Properties,Battle Creek,Museum,battle creek
Lakeview Outdoor Center,Battle Creek,Museum,battle creek
Lakeview Kiwanis Outdoor Center,Battle Creek,Museum,battle creek
Villa de elena de White,Battle Creek,Museum,battle creek
Binder park zoo,,Museum,battle creek
John Harvey,Battle Creek,Museum,battle creek
Odd Peoples Hall,,Museum,battle creek
Historical Museum Of Bay County,9th St,Museum,bay city
Saginaw Valley Naval Ship Museum USS Edson,1680 Martin St,Museum,bay city
NAVAL SHIP MUSEUM,Marquette Ave,Museum,bay city
Trombley House,901 John F Kennedy Dr,Historical place museum,bay city
Pine View Cemetery,29 M15,Museum,bay city
Antique Toy & Firehouse Museum,3456 Patterson Rd,Museum,bay city
Bob klimmek,101299 Engelhardt Dr,Museum,bay city
Old Historic Ship Rudder,701 Jf Kennedy Dr,Museum,bay city
Heritage House,305 Pine St,Museum,bay city
Riverwalk Pier,S Arbor St,Museum,bay city
Morton House Museum,501 Territorial Rd,Museum,benton harbor
Curious Kids' Museum,415 Lake Blvd,Children's museum,benton harbor
The Heritage Museum & Cultural Center,601 Main St,History museum,benton harbor
Hull park,141101 S Hull Ave,Museum,benton harbor
Curious Kids Museum Discovery Zone,333 Broad St,Children's museum,benton harbor
Krasl Art Center,707 Lake Blvd,Museum,benton harbor
Tiscornia Park,80 Ridgeway St,Museum,benton harbor
CARL SCHULTZ HOUSE,2704 Highland Ct,Museum,benton harbor
North Berrien Historical Museum,300 Coloma Ave,Museum,benton harbor
Michigan Lights in Time Gallery,177 S Paw Paw St,Museum,benton harbor
Handmade Treasures,178 N Paw Paw St,Handicraft museum,benton harbor
The National Brett Museum,69420 Madison Ave,Museum,benton harbor
Bundy Road River Trail,4637 Bundy Rd,Museum,benton harbor
Berrien County Historical Association,313 N Cass St,Museum,benton harbor
Institute of Archaeology & Siegfried H Horn Museum,9047 US Highway 31,Museum,benton harbor
Scharlotte Fine Arts Studio,Oak Park,Museum,berkley
Alex and Marie Manoogian Museum,Southfield,Heritage museum,berkley
The RomaticRebel PoArtry Museum,,Art museum,berkley
Hazel Park Historical Museum,Hazel Park,Heritage museum,berkley
In Memory of Vincent Chin Plaque,Ferndale,Museum,berkley
Cadillac Ranch Sculpture Park,,Museum,berkley
Mini Alley Murals,Hazel Park,Museum,berkley
Murphs,Troy,Museum,berkley
HOPE Sculpture,Hazel Park,Museum,berkley
Composition In Blue,Hazel Park,Museum,berkley
Sports Car Inc,Madison Heights,Museum,berkley
White brick gallery,Ferndale,Museum,berkley
Detroit Exploration and Nature Center,Detroit,Museum,berkley
Southfield Historical Museum,Southfield,Museum,beverly hills
Museum Apparel,Bloomfield Hills,Museum,beverly hills
Haunted Trowbridge,Bloomfield Hills,Museum,beverly hills
Antique Radio Show,Farmington Hills,Museum,beverly hills
Cranbrook DeSalle Auditorium parking,,Museum,beverly hills
La Passage Nord,,Local history museum,beverly hills
Park West Gallery,Southfield,Art gallery,beverly hills
lace museum detroit,Northville,Museum,beverly hills
Jacqueline Drake Gallery,Franklin,Museum,beverly hills
Lovett Hall,Dearborn,Museum,beverly hills
Ann Arbor Pinball Museum,Brighton,Museum,beverly hills
Michigan Women's Historical Center & Hall of Fame,Lansing,Museum,beverly hills
Michigan History Museum,Lansing,Museum,beverly hills
Jim Crow Museum of Racist Memorabilia,Big Rapids,History museum,beverly hills
The Art Institute of Chicago,Chicago,Museum,beverly hills
Children's Museum in Oak Lawn,Oak Lawn,Children's museum,beverly hills
The Metropolitan Museum of Art,New York,Art museum,beverly hills
The Smithsonian's Museum Conservation Institute,Hillcrest Heights,Museum,beverly hills
United States Holocaust Memorial Museum,Washington,Museum,beverly hills
MODS Museum,Los Angeles,Museum,beverly hills
The Frick Collection,New York,Art museum,beverly hills
Sunset Boulevard,Beverly Hills,Museum,beverly hills
The Paley Center For Media,New York,Museum,beverly hills
Academy Museum of Motion Pictures,Los Angeles,Museum,beverly hills
The Getty,Los Angeles,Art museum,beverly hills
The Broad,Los Angeles,Modern art museum,beverly hills
New Museum,New York,Art museum,beverly hills
Petersen Automotive Museum,Los Angeles,Museum,beverly hills
The La Brea Tar Pits and Museum,Los Angeles,Museum,beverly hills
Los Angeles County Museum of Art,Los Angeles,Art museum,beverly hills
Museum of Tolerance,Los Angeles,History museum,beverly hills
New York City Fire Museum,New York,Museum,beverly hills
Natural History Museum of Los Angeles County NHM,Los Angeles,Natural history museum,beverly hills
Yeshiva University Museum,New York,Museum,beverly hills
Kylin Gallery,Beverly Hills,Museum,beverly hills
Ralph Foster Museum College Of the Ozarks,Point Lookout,Museum,beverly hills
Hollywood Bowl Museum,Los Angeles,Museum,beverly hills
El Museo del Barrio,New York,Museum,beverly hills
Hammer Museum,Los Angeles,Art museum,beverly hills
Hollywood Heritage Museum,Los Angeles,Museum,beverly hills
The Hollywood Museum,Hollywood,Museum,beverly hills
DioramaMuseum of Bhagavadgita,Los Angeles,Museum,beverly hills
The Wende Museum,Culver City,Museum,beverly hills
The Museum of Jurassic Technology,Culver City,Museum,beverly hills
Computer History Museum,Mountain View,History museum,beverly hills
California Science Center,Los Angeles,Science museum,beverly hills
UCLA Meteorite Gallery,Los Angeles,Museum,beverly hills
Los Angeles Museum of the Holocaust,Los Angeles,Museum,beverly hills
Craft Contemporary,Los Angeles,Museum,beverly hills
The Getty Villa,Pacific Palisades,Art museum,beverly hills
Museum of Death,Hollywood,Museum,beverly hills
Museum of Illusions,Los Angeles,Museum,beverly hills
Battleship USS Iowa Museum,Los Angeles,Maritime museum,beverly hills
Asian Art Museum,San Francisco,Art museum,beverly hills
The Annenberg Space for Photography,Los Angeles,Museum,beverly hills
Museum of Flying,Santa Monica,Museum,beverly hills
The Walt Disney Family Museum,San Francisco,Museum,beverly hills
Psychiatry An Industry of Death Museum,Los Angeles,Museum,beverly hills
Sarasota Classic Car Museum,Sarasota,Museum,beverly hills
GRAMMY Museum LA Live,Los Angeles,Museum,beverly hills
Autry Museum of the American West,Los Angeles,Museum,beverly hills
The Fowler Museum,Los Angeles,Art museum,beverly hills
Museo Ralli,Punta del Este,Museum,beverly hills
Walt Disney's Carolwood Barn,Los Angeles,Rail museum,beverly hills
Travel Town Gift Shop,Los Angeles,Museum,beverly hills
The Museum of Contemporary Art,Los Angeles,Art museum,beverly hills
Automobile Driving Museum,El Segundo,Museum,beverly hills
Blitzstein Museum of Art,Los Angeles,Museum,beverly hills
Armenian American Museum,Glendale,Museum,beverly hills
Frederick R Weisman Museum,Malibu,Art museum,beverly hills
Discovery Cube Orange County,Santa Ana,Science museum,beverly hills
San Jose Museum of Art,San Jose,Art museum,beverly hills
Asian American Arts Centre,New York,Museum,beverly hills
Los Angeles Police Museum,Los Angeles,Museum,beverly hills
Treasure Island Museum,San Francisco,History museum,beverly hills
Space Shuttle Endeavour,Los Angeles,Museum of space history,beverly hills
Jim Crow Museum of Racist Memorabilia,1010 Campus Dr,History museum,big rapids
Card Wildlife Center,820 Campus Dr,Museum,big rapids
Jasons,,Museum,big rapids
The Birmingham Museum,556 W Maple Rd,Museum,birmingham
Cranbrook Institute of Science,39221 Woodward Ave,Science museum,birmingham
Cranbrook Art Museum,39221 Woodward Ave,Art museum,birmingham
CoBach Center,Brighton,Museum,brighton
Aeronca Aircraft History Museum  Online,,Museum,brighton
Oaken Transformations Sculpture & Poetry Walk,Brighton,Sculpture museum,brighton
The Lingenfelter Collection,Brighton,Museum,brighton
Hamburg Historical Museum,Hamburg,Museum,brighton
Howell Depot Museum,Howell,Museum,brighton
Mining operations,Milford,Museum,brighton
Hicks School,Milford,Local history museum,brighton
Arthur Secunda Museum,Howell,Museum,brighton
Witches Hat Depot Museum,South Lyon,Local history museum,brighton
Plymouth Historical Museum,Plymouth,Museum,brighton
Argus Museum,Ann Arbor,Museum,brighton
Kempf House Museum,Ann Arbor,Museum,brighton
Wayne Historical Museum,Wayne,Museum,brighton
Durand Union Station Inc,Durand,Museum,brighton
Imagine Planet,Jackson,Museum,brighton
Marshlands Museum & Nature Center,Brownstown Charter Twp,Museum,brighton
Yankee Air Museum Hangar,Ypsilanti,Museum,brighton
George P MacNichol House,Wyandotte,History museum,brighton
Elaine L Jacob Gallery,Detroit,Museum,brighton
Wolcott Mill Metropark,Romeo,Museum,brighton
Thumb Octagon Barn,Gagetown,Museum,brighton
SS City of Milwaukee,Manistee,Museum,brighton
Fort de Buade Museum,St Ignace,Museum,brighton
Great Lakes Shipwreck Museum,Paradise,Maritime museum,brighton
Whitefish Point Lighthouse,Paradise,Historical place museum,brighton
Menominee Range Historical Foundation Museum,Iron Mountain,History museum,brighton
Edmund Fitzgerald Memorial,Paradise,Museum,brighton
Krasl Art Center,St Joseph,Museum,brighton
AE Seaman Mineral Museum of Michigan Tech,Houghton,Museum,brighton
The Andy Warhol Museum,Pittsburgh,Modern art museum,brighton
McMullen Museum of Art,Boston,Museum,brighton
Booth Museum of Natural History,Brighton,Natural history museum,brighton
Brighton Fishing Museum,Brighton,Maritime museum,brighton
Old Police Cells Museum,Brighton,Museum,brighton
Brighton Museum & Art Gallery,Brighton,Museum,brighton
Royal Pavilion,Brighton,Museum,brighton
Museum of Fine Arts Boston,Boston,Art museum,brighton
Perry Archives,Flint,History museum,burton
Whaley House Museum,Flint,Museum,burton
the Crapo Mansion,Flint,Historical place museum,burton
Davison Area Historical Museum,Davison,Museum,burton
Superintendent's Cottage,Flint,Museum,burton
Stockton Center at Spring Grove,Flint,History museum,burton
1985 VIDEO GAME MUSEUM,Flint,Museum,burton
RAYALL Garage,Flint,Museum,burton
Atlas Mill,,Historical place museum,burton
Robert Williamson Nature And History Center,Davison,Museum,burton
Robert Williams Nature and Historical Learning Center,Davison,Museum,burton
Flushing Area Museum,Flushing,Museum,burton
Saginaw Railway Museum,Saginaw,Museum,burton
Seven Ponds Nature Center,Dryden,Museum,burton
The Greater Washington Area Historical Society,Washington,History museum,burton
Stahls Automotive Foundation,New Baltimore,Museum,burton
Crocker House Museum,Mt Clemens,Museum,burton
The Canton Historical Society and Museum,Canton,Local history museum,burton
Ypsilanti Historical Museum & Archives,Ypsilanti,Museum,burton
Mason Area Historical Museum,Mason,Museum,burton
Ypsilanti Automotive Heritage Museum,Ypsilanti,Museum,burton
Friends of the Garden City,Garden City,Museum,burton
New Baltimore Historical Society,New Baltimore,Museum,burton
Washtenaw County Historical Society,Ann Arbor,Museum,burton
Leslie Area Historical Society & Museum,Leslie,Museum,burton
Belleville Area Museum,Belleville,Museum,burton
Arenac County Historical Society,Au Gres,Museum,burton
Century Village Museum,Burton,History museum,burton
Ionia County Genealogical Society,Lake Odessa,Museum,burton
Rockford Area Historical Museum,Rockford,Museum,burton
Bruce Dice Mineralogical Museum,Grand Rapids,Museum,burton
Otsego Area Historical Society,Otsego,Museum,burton
Fallasburg Historical Society,Lowell,Museum,burton
Crawford County Historical Society Museum,Grayling,Museum,burton
Wellington Farm Park,Grayling,Museum,burton
Midwest Miniatures Museum,Grand Haven,Museum,burton
Garfield Park Cemetery,Grand Rapids,Museum,burton
Dowagiac Area History Museum,Dowagiac,History museum,burton
Gerald R Ford Presidential Library,Ann Arbor,Museum,burton
Raven Hill Discovery Center,East Jordan,Museum,burton
Presque Isle County Historical,Rogers City,Museum,burton
Great Lakes Lore Maritime Museum,Rogers City,Museum,burton
Morton House Museum,Benton Harbor,Museum,burton
Leelanau Historical Society Museum,Leland,Museum,burton
Wexford County Historical Society,127 Beech St,Museum,cadillac
Cadillac's KISS Monument,Cadillac,History museum,cadillac
Wexford County Council on Aging,Cadillac,Museum,cadillac
Canfield Rollway,,Museum,cadillac
South Eastern Michigan Indian Inc,Center Line,Museum,center line
Rudy Nautical Museum,Center Line,Museum,center line
Detroit Arsenal of Democracy Museum,Warren,Museum,center line
The Warren W,Warren,Museum,center line
Bunert School Museum,,Museum,center line
Michael Angelo  James Facility One,Detroit,Museum,center line
The Baumgartner House Museum And Fraser Depot Visitor Center,Fraser,Museum,center line
Erin Grove Cemetery,,Museum,center line
Chrysler IMAX Dome Theatre at the Michigan Science Center,Detroit,Science museum,center line
Hamtramck Historical Museum,Hamtramck,Museum,center line
Arab American National Museum,Dearborn,Museum,center line
Detroit Historical Museum,Detroit,Art museum,center line
Museum of Contemporary Art Detroit,Detroit,Art museum,center line
Selfridge Military Air Museum,Harrison Charter Township,Museum,center line
Michigan Air Guard Historical,Selfridge Air National Guard Base,Museum,center line
Courthouse Square Museum,Charlotte,Museum,charlotte
Frisbee Jones' FrisbeeDisc Sactuary,Charlotte,Museum,charlotte
The beacon,Eaton Rapids,Museum,charlotte
Welch Historical Museum,Sunfield,Museum,charlotte
Wing House Museum,27 S Jefferson St,Museum,coldwater
Children's Museum of Branch County,426 Marshall St,Children's museum,coldwater
Gilmore Car Museum,6865 W Hickory Rd,Museum,coldwater
Air Zoo Aerospace & Science Museum,6151 Portage Rd,History museum,coldwater
Historic Adventist Village,411 Champion St,Museum,coldwater
Ella Sharp Museum,3225 Fourth St,Museum,coldwater
Kalamazoo Valley Museum,230 N Rose St,Museum,coldwater
Pioneer Log Cabin Museum,400 S Broadway St,Museum,coldwater
Auburn Cord Duesenberg Automobile Museum Store,Auburn,History museum,coldwater
CCCA Museum,Hickory Corners,Museum,coldwater
Meridian Historical Village,Okemos,Local history museum,coldwater
Old Lighthouse Museum,Michigan City,Museum,coldwater
John C Blanchard House,Ionia,Museum,coldwater
Dexter Area Museum,Dexter,Local history museum,coldwater
Coopersville Farm Museum and Event Center,Coopersville,Museum,coldwater
Institute of Archaeology & Siegfried H Horn Museum,Berrien Springs,Museum,coldwater
New Buffalo Railroad Museum,New Buffalo,Museum,coldwater
Coopersville Historical Museum,Coopersville,Historical place museum,coldwater
The Cappon House,Holland,Museum,coldwater
Tuskegee Airmen National Museum,Detroit,Museum,coldwater
Wallaceville School,8000 Kinmore St,Museum,dearborn heights
Henry Ford museum,,Museum,dearborn heights
Friends of the Barn,29350 W Chicago,Museum,dearborn heights
Dead End,12637 Virgil St,Museum,dearborn heights
Little Free Library,98179701 Fremont St,Museum,dearborn heights
International Gospel Music,18301 W McNichols Rd,Museum,dearborn heights
Wayne Historical Museum,1 Towne Square St,Museum,dearborn heights
Westland Historic Village Park,857 N Wayne Rd,Museum,dearborn heights
DIA,5200 Woodward Ave,Art museum,dearborn heights
Detroit Historical Museum,5401 Woodward Ave,Museum,dearborn heights
Charles H Wright Museum,315 E Warren Ave,Museum,dearborn heights
Michigan Science Center,5020 John R St,Science museum,dearborn heights
ROUSH Automotive Retail Store & Museum,11781 Market St,Museum,dearborn heights
Ford Piquette Avenue Plant,461 Piquette St,Museum,dearborn heights
Governor Warner Museum,33805 Grand River Ave,Museum,dearborn heights
Museum of Contemporary Art Detroit,4454 Woodward Ave,Art museum,dearborn heights
Motown Historical Museum,,Museum,dearborn heights
Hellenic Museum of Michigan,67 E Kirby St,Museum,dearborn heights
Hamtramck Historical Museum,9525 Joseph Campau Ave,Museum,dearborn heights
Dossin Great Lakes Museum,100 The Strand,Museum,dearborn heights
Detroit Children's Museum,6134 2nd Ave,Museum,dearborn heights
Holocaust Memorial Center,28123 Orchard Lake Rd,History museum,dearborn heights
Ford House,1100 Lake Shore Rd,Museum,dearborn heights
Windsor's Community Museum,Windsor,Museum,dearborn heights
Greenmead Historical Village,Livonia,Museum,dearborn heights
Rock & Roll Hall of Fame,Cleveland,Museum,dearborn heights
Field Museum,Chicago,Museum,dearborn heights
Carillon Historical Park,Dayton,History museum,dearborn heights
Wright Cycle Company Shop,Dayton,History museum,dearborn heights
Chicago Botanic Garden,Glencoe,Museum,dearborn heights
Ford's Theatre,Washington,Museum,dearborn heights
Louvre Museum,Paris,Art museum,dearborn heights
Edison & Ford Winter Estates,Fort Myers,History museum,dearborn heights
Beamish the Living Museum of the North,Stanley,Museum,dearborn heights
Heritage Park Historical Village,Calgary,Local history museum,dearborn heights
Gunnison Pioneer Museum,Gunnison,Museum,dearborn heights
Michili mackinac,9170 Chamberlain St,Museum,dearborn
Motown Museum,2648 W Grand Blvd,Museum,dearborn
Detroit Historical Museum,5401 Woodward Ave,Art museum,detroit
N'Namdi Center for Contemporary Art,52 E Forest Ave,Museum,detroit
Seafoam Palace of Arts and Amusements,6460 Kercheval Ave,Museum,detroit
National Automotive History Collection,121 Gratiot Ave 2203,Museum,detroit
