name,address,type
Literati Bookstore,124 E Washington St,Book store
Crazy Wisdom Bookstore & Tea Room,114 S Main St,Book store
Barnes & Noble,"Huron Village, 3235 Washtenaw Ave",Book store
Dawn Treader Book Shop,514 E Liberty St,Used book store
West Side Book Shop,113 W Liberty St,Used book store
Nicola's Books,2513 Jackson Ave,Book store
Motte & Bailey Booksellers,212 N 4th Ave,Used book store
Barnes & Noble University of Michigan North Campus,2101 Bonisteel Blvd,Book store
Bookbound - CURBSIDE PICK-UP ONLY until further notice,1729 Plymouth Rd,Book store
Ulrich's,1200 S University Ave,Book store
Vault of Midnight,219 S Main St,Comic book store
Our Lady of Grace Bookstore,24 Frank Lloyd Wright Dr C-1200,Christian book store
David's Books,1675B S State St,Book store
Friends Book Shop,343 S 5th Ave,Book store
Books by Chance LLC,1954 S Industrial Hwy,Used book store
Garrett Scott Bookseller,1924 Packard St,Rare book store
Christian Science Reading Room,306 E Liberty St,Book store
Stadium Cards & Comics,2061 Golfside Rd,Comic book store
Fun 4 All Comics & Games,3773 Carpenter Rd,Comic book store
Barnes & Noble Michigan Union,530 S State St,Book store
My Urban Toddler,3010 Washtenaw Ave #107,Book store
I & Z Books & Crafts,,Book store
Eastern Michigan University Bookstore,900 Oakwood St,Book store
Black Stone Bookstore,214 W Michigan Ave,Book store
"Ann Arbor District Downtown Library (IN THE INTEREST OF PUBLIC HEALTH, CLOSED INDEFINITELY)",343 S 5th Ave,Public library
BlazeMichigan,,Medical book store
Literati Coffee,204 S 4th Ave,Coffee shop
The Victors Collection by The M-Den,307 S State St,Sportswear store
Cirilla's,2925 Carpenter Rd,Adult entertainment store
Wazoo Records,336 S State St,Record store
Hollander's,410 N 4th Ave,Art supply store
Cross Street Book Shop,529 W Cross St,Used book store
"Go! Calendars, Toys & Games","outside Bath & Body, 100 Briarwood Cir #71",Book store
Mudpuddles,407 N 5th Ave,Toy store
Ann Arbor PTO Thrift Shop,2280 S Industrial Hwy,Thrift store
Rock Paper Scissors,216 S Main St,Stationery store
Ann Arbor Thrift Shop,3500 Washtenaw Ave K,Thrift store
St Vincent De Paul Thrift Store,1003 Broadway St,Thrift store
Learning Express,"Westgate Shopping Center, 2465 W Stadium Blvd",Toy store
Liberty Street Robot Supply & Repair,115 E Liberty St,Toy store
Paper Source,Ann Arbor,Stationery store
The Himalayan Bazaar,Ann Arbor,Gift shop
FOUND,Ann Arbor,Home goods store
Happy House Shop,Ann Arbor,Greeting card shop
Recycle Ann Arbor's ReUse Center,Ann Arbor,Thrift store
Catching Fireflies,Ann Arbor,Gift shop
Spun,Ann Arbor,Yarn store
SHAR Music,Ann Arbor,Music store
OfficeMax- Curbside Pickup Available,Ann Arbor,Office supply store
Staples,Ann Arbor,Office supply store
MarketingNewAuthors.Com,,Book publisher
Ollie's Bargain Outlet,Ypsilanti,Book store
Thistle & Bess,Ann Arbor,Store
The M Den,Ann Arbor,Sportswear store
King's Keyboard House,Ann Arbor,Piano store
Dollar Tree,Ann Arbor,Dollar store
Encore Records,Ann Arbor,Record store
Serendipity Books,Chelsea,Book store
Treasure Mart,Ann Arbor,Antique store
Evenstar's Chalice,Ypsilanti,Metaphysical supply store
SCRAP Creative Reuse,Ann Arbor,Craft store
Target,Ann Arbor,Department store
Wild Birds Unlimited,Ann Arbor,Bird shop
Gwen’s Book Nook,,Book store
