name,address,type
Chaldean Cultural Center,West Bloomfield Township,Museum
Orchard Lake Museum,West Bloomfield Township,Local history museum
Marvin's Marvelous Mechanical Museum,Farmington Hills,Museum
Holocaust Memorial Center,Farmington Hills,History museum
Governor Warner Museum,Farmington,Museum
lake express terminal,White Lake,Museum
Spicer House,,History museum
Aeronca Aircraft History Museum - Online,,Museum
Maxine & Stuart Frankel Foundation for Art,,Museum
Greater West Bloomfield Historical Society,West Bloomfield Township,Museum
"Stoneridge, inc.",Novi,Museum
Milford Historical Society,Milford,Museum
Polish Home Army Museum,West Bloomfield Township,Museum
Jewish Community Center of Metropolitan Detroit,West Bloomfield Township,Community center
The Henry Ford Museum,Dearborn,Museum
Witches Hat Depot Museum,South Lyon,Local history museum
Michigan Military Heritage Museum,Grass Lake,Museum
Oakland County Pioneer Historical Society,Pontiac,Museum
DIA,Detroit,Art museum
The Lost Railway Museum,Grass Lake,Museum
Chaldean Cultural Center,West Bloomfield Township,Museum
Orchard Lake Museum,West Bloomfield Township,Local history museum
Marvin's Marvelous Mechanical Museum,Farmington Hills,Museum
Waterloo Farm Museum,Grass Lake,Museum
Cranbrook Art Museum,Bloomfield Hills,Art museum
Meadow Brook Hall,Rochester,Museum
Ferndale Historical Museum,Ferndale,Museum
Ann Arbor Hands-On Museum,Ann Arbor,Children's museum
Motown Museum,Detroit,Museum
Michigan Firehouse Museum,Ypsilanti,Museum
Detroit Historical Museum,Detroit,Museum
Berkley Historical Museum,Berkley,Museum
Yankee Air Museum,Belleville,Museum of space history
Dossin Great Lakes Museum,Detroit,Museum
Wayne Historical Museum,Wayne,Museum
Ford House,Grosse Pointe Shores,Museum
Hellenic Museum of Michigan,Detroit,Museum
Rochester Hills Museum at Van Hoosen Farm,Rochester Hills,Museum
Hamburg Historical Museum,Hamburg,Museum
University of Michigan Museum of Natural History,Ann Arbor,Natural history museum
The Birmingham Museum,Birmingham,Museum
Argus Museum,Ann Arbor,Museum
Pine Grove Historical Museum,Pontiac,Museum
Ann Arbor Pinball Museum,Brighton,Museum
Museum of Contemporary Art Detroit,Detroit,Art museum
Motown Historical Museum,,Museum
Automotive Hall of Fame,Dearborn,Museum
VFW Pinball Museum,Brighton,Museum
Michigan Science Center,Detroit,Science museum
Clawson Historical Museum,Clawson,Museum
Charles H. Wright Museum,Detroit,Museum
Detroit Historical Museum,Detroit,Art museum
Allen Park Historical Museum,Allen Park,Museum
Hazel Park Historical Museum,Hazel Park,Heritage museum
Ford Piquette Avenue Plant,Detroit,Museum
Michigan Military Technical & Historical Society,Eastpointe,Museum
Troy Historic Village,Troy,Museum
Yankee Air Museum Hangar,Ypsilanti,Museum
The Coe House Museum,Grass Lake,Museum
George P. MacNichol House,Wyandotte,History museum
Flint Institute of Arts,Flint,Art museum
Greenmead Historical Village,Livonia,Museum
Mill Race Historical Village,Northville,Historical society
Michigan History Center,Lansing,History museum
Huron Lightship Museum,Port Huron,Museum
Michigan Heroes Museum,Frankenmuth,Museum
Impression 5 Science Center,Lansing,Children's museum
Frankenmuth Historical Museum,Frankenmuth,History museum
Kids 'N' Stuff Children's Museum,Albion,Children's museum
Wills Sainte Claire Museum,Marysville,Museum
Gilmore Car Museum,Hickory Corners,Museum
Park West Gallery,Southfield,Art gallery
American Museum of Magic,Marshall,Museum
Michigan Maritime Museum,South Haven,Museum
Gardner House Museum,Albion,Museum
Saginaw Valley Naval Ship Museum/ USS Edson,Bay City,Museum
Historic Charlton Park,Hastings,History museum
Civilian Conservation Corp Museum,Roscommon,Museum
Governor's Mansion,Marshall,Museum
Grand Rapids Public Museum,Grand Rapids,Museum
Air Zoo Aerospace & Science Museum,Portage,History museum
The Gerald Ford Presidential Museum,Grand Rapids,Museum
Historic Adventist Village,Battle Creek,Museum
Curious Kids' Museum,St Joseph,Children's museum
Kingman Museum,Battle Creek,Museum
Cranbrook Educational Community,Bloomfield Hills,School
"Fair Lane, Home of Clara and Henry Ford",Dearborn,Museum
White River Light Station Museum,Whitehall,Museum
USS SILVERSIDES Submarine Museum,Muskegon,Museum
Kalamazoo Institute of Arts,Kalamazoo,Art museum
Kalamazoo Valley Museum,Kalamazoo,Museum
Grand Rapids Children's Museum,Grand Rapids,Children's museum
Walters Gasoline Museum,Marshall,Museum
Tri-Cities Historical Museum,Grand Haven,History museum
Muskegon Museum of Art,Muskegon,Art museum
Holland Museum,Holland,Museum
Arcadia Area Historical Society,Arcadia,Museum
North Berrien Historical Museum,Coloma,Museum
Michigan Flywheelers,South Haven,Museum
USS LST 393,Muskegon,Museum
