name,address,type
Eclips Salon,1006 S State Ave,Beauty salon
SmartStyle Hair Salon,1180 M-32 West Located Inside Walmart #2358,Beauty salon
Figurehead,510 N Ripley Blvd,Beauty salon
Reflections,106 N 3rd Ave,Beauty salon
SALON 125,125 E Chisholm St,Beauty salon
Jagged Edge Salon,488 S Ripley Blvd,Beauty salon
Bella U Salon,2286 US-23,Beauty salon
Upper Cut Beauty Salon,573 N June St,Beauty salon
C Z's Salon,"3678, 1101 S State Ave #1",Beauty salon
Mane Street Studio,821 W Chisholm St,Beauty salon
New Waves Salon,,Beauty salon
Simply Hair,,Beauty salon
Roar Salon “The Royal Treatment You Deserve”,424 N 2nd Ave,Beauty salon
Shear Envy Salon,212 N 2nd Ave,Beauty salon
Suite Salon Spa,"Suite Salon Spa, 175 N State Ave",Beauty salon
Donovan's Serenity & Wellness,1322 Lakeview Dr,Beauty salon
Attraction Salon & Tanning,424 N 2nd Ave,Beauty salon
Waterfront Salon,311 N 2nd Ave,Beauty salon
Harbor Salon,2674 S 4th Ave,Beauty salon
IJS InJoy Salon,421 W Miller St,Hair salon
Michelle Rene’ Hair Studio,614 N 2nd Ave,Hair salon
InJoy Salon,421 W Miller St,Beauty salon
Salon Suzi LLC,117 S Ripley St,Beauty salon
Better Living Massage Center & Spa,1017 U.S. 23 N,Beauty salon
Pura Vida Salon Spa,140 S Ripley St,Hair salon
Headlines Family Salon,311 W Chisholm St,Hair salon
Number One Nails,2326 US-23,Nail salon
Dermatology Associates of Northern Michigan,105 Arbor Ln,Dermatologist
Diane's Hairstyling Salon,1114 Pohl Rd,Beauty salon
Nail Spa,2205 US Hwy 23 S,Nail salon
Jessie Fischer Hairstylist @ Headlines,311 W Chisholm St,Hair salon
John's Barber Shop,409 W Chisholm St,Barber shop
Bella Rose Skin Care and Wellness Center,114 E Oldfield St,Medical spa
"Bahama Breeze Tanning, LLC",603 S State Ave,Tanning salon
Shannon's Head Quarters,18195 Brooks Hwy,Beauty salon
Hair Razors,327 Tuttle St,Barber shop
State Barber Shop,1018 S State Ave,Barber shop
Jerry's Barber Shop,144 S 2nd Ave,Barber shop
