name,address,type
Cheektowaga Historical Museum,3329 Broadway,Museum
Western New York RY Society,86 S Long St,Museum
Patriots and Hero's Park,51 Freeman Rd,Museum
Buffalo Fire Historical Soc,1850 William St,Museum
Iron Island Museum,998 E Lovejoy St,Museum
West Seneca Historical Society,919 Mill Rd,Museum
Hull Family Home & Farmstead,5976 Genesee St,Historical place museum
Garrison Cemetery - War Of 1812 Cemetery,225-235 Aero Dr,Museum
The Meeting House,5658 Main St,Museum
williamsville Depot,,Museum
Lehigh Memorial Trail,,Museum
Firemans's Memorial Exhibit,4141 Seneca St,Museum
Elma Town Museum,3011 Bowen Rd,Museum
Museum of disABILITY History,3826 Main St,Museum
Echoes Through Time,4545 Transit Rd,History museum
Ians Deluxe Map Store& Museum Showplace,92 Westland Pkwy,Museum
Evans House Historical Site and Plaque,"5648-5634, NY-5",Museum
Windham Fine Arts,5380 Main St,Museum
Shop/ Rich,,Museum
Ellicott Creek Watershed Greenway State Parks and Heritage Trails,Village Square Lane,Historical place museum
Old 1840 Stone School House,72 S Cayuga Rd,Museum
City Ice House Historical Plaque,5433 Main St,Museum
680 Swan THE MACK FELLOWSHIP HALL,162-178 Oakmont Ave,Museum
Millard Fillmore Museum,24 Shearer Ave,Museum
Clarence Historical Society,10465 Main St,Museum
Skinnersville Cemetery,490 Frontier Rd,Museum
UB Museum of Radiology and Medical Physics,"Abbott Hall, 3435 Main St",Museum
Curtiss Aerodrome Historical Marker,2300-2212 Eggert Rd,Museum
RR Depot,,Rail museum
Buffalo and Erie County Botanical Gardens,2655 South Park Ave,Museum
Memorial Continental Flight 3407,6038 Long St,Museum
Rich-Twinn Octagon House,145 Main St,Museum
Redfish Art Gallery,21 Elm St,Museum
Studio on Main,618 Main St,Museum
Buffalo Museum of Science,1020 Humboldt Pkwy,Science museum
Akron NY Gypsum Mine Shaft,,Museum
Albright-Knox Art Gallery,1285 Elmwood Ave,Art museum
The Buffalo History Museum,One Museum Ct,Local history museum
Frank Lloyd Wright's Martin House Complex,125 Jewett Pkwy,Museum
Heritage Discovery Center,100 Lee St,Rail museum
Buffalo Transportation Pierce Arrow Museum,Buffalo,Museum
"Explore & More - The Ralph C. Wilson, Jr. Children's Museum",Buffalo,Children's museum
Burchfield Penney Art Center,Buffalo,Art museum
West-Art Gallery,Clarence,Museum
Herschell Carrousel Factory Museum,North Tonawanda,Museum
Porter Hall - The Karpeles Manuscript Library Museum,Buffalo,Museum
Copper Shop Gallery,East Aurora,Museum
North Tonawanda History Museum,North Tonawanda,Museum
Lower Lakes Marine Historical Society,Buffalo,Museum
Niagara Aerospace Museum,Niagara Falls,Museum
National Railway Historical Society Museum,North Tonawanda,Rail museum
Das Haus Museum,Niagara Falls,History museum
Nash House Museum,Buffalo,Museum
Holland Land Office Museum,Batavia,Museum
Buffalo Naval & Military Park,Buffalo,Museum
USS The Sullivans (DD-537),Buffalo,Heritage museum
CEPA Gallery,Buffalo,Art gallery
Erie Canal Discovery Center,Lockport,Museum
The Buffalo History Museum Resource Center,Buffalo,Museum
USS Little Rock,,Heritage museum
Niagara Wax Museum of History,Niagara Falls,Tourist attraction
Buffalo Niagara Heritage Village,Amherst,Non-profit organization
Medina Railroad Museum,Medina,Rail museum
The Strong Museum,Rochester,Children's museum
Castellani Art Museum,Niagara Univ,Museum
Genesee Country Village & Museum,Mumford,Museum
Niagara Gorge Discovery Center,,Museum
Schoolhouse #8 History Center & Museum,North Collins,Museum
American Museum of Cutlery,Cattaraugus,Museum
Salamanca Rail Museum,Salamanca,Rail museum
Seneca Iroquois National Museum,Salamanca,History museum
Historical Society-Tonawandas,Tonawanda,Museum
Willoughby Historical Museum,Niagara Falls,Museum
Rochester Museum & Science Center,Rochester,Museum
Niagara Falls History Museum,Niagara Falls,Museum
Ganondagan,Victor,Museum
National Soaring Museum,Elmira,Museum
The Rockwell Museum,Corning,Art museum
It's A Wonderful Life Museum,Seneca Falls,Museum
Museum of the Earth,Ithaca,Museum
Seward House Museum,Auburn,Museum
Orangetown Historical Museum,Orangeburg,Museum
Erie Canal Museum,Syracuse,Museum
Harriet Tubman Home,Auburn,Museum
Ganondagan State Historic Site,Victor,Museum
The Metropolitan Museum of Art,New York,Art museum
The Museum of Modern Art,New York,Modern art museum
Fenimore Art Museum,Cooperstown,Art museum
National Baseball Hall of Fame and Museum,Cooperstown,Museum
American Museum of Natural History,New York,Natural history museum
Safe Haven,Oswego,Museum
Sciencenter,Ithaca,Tourist attraction
Solomon R. Guggenheim Museum,New York,Modern art museum
Northeast Classic Car Museum,Norwich,Museum
The Farmers' Museum,Cooperstown,Museum
The Met Cloisters,New York,Art museum
Whitney Museum of American Art,New York,Modern art museum
Storm King Art Center,New Windsor,Museum
"Adirondack Experience, the Museum on Blue Mountain Lake",Blue Mountain Lake,History museum
NEW YORK STATE MILITARY MUSEUM,Saratoga Springs,Museum
