name,address,type
Salon Elizabeth,720 Jamison Rd,Beauty salon
Elite Salon & Day Spa,5761 Seneca St,Beauty salon
Sense of Style,3391 Transit Rd,Nail salon
Fantastic Sams Cut & Color,2355 Bowen Rd,Hair salon
New Dimensions Hair Salon,3100 Transit Rd,Beauty salon
Hairs Looking At You,1761 Transit Rd,Beauty salon
Christopher David's,2827 Transit Rd,Nail salon
Elle Salon,4729 Transit Rd # 5,Beauty salon
Salon Ultima,1380 French Rd # 9,Beauty salon
Supercuts,128 Grey St,Beauty salon
Elements Salon & Day Spa,2 Forestream Dr,Beauty salon
Relaxation Station Spa,3281 Transit Rd,Massage therapist
Pure Essence Salon & Spa,199 Main St,Beauty salon
Varnished Nails,132 Grey St,Nail salon
atelier SALON,411 Main St,Beauty salon
Nails by Flower,1360 French Rd,Nail salon
Bella Capelli Salone,199 Main St,Beauty salon
Michael Georges Hair Salon,4917 William St # B2,Beauty salon
Sarah Ann's Salon and Spa,707 Main St,Beauty salon
Cielo Salon,674 Main St,Beauty salon
Tupelo Honey Spa,2330 Bowen Rd,Waxing hair removal service
Fantastic Sams Cut & Color,1310 French Rd,Hair salon
L J Meyer Ventures Inc,665 Main St,Beauty salon
Vitality Hair Studio,4224 Clinton St,Beauty salon
Nails Created,1460 French Rd #400,Nail salon
Sola Salon Studios,2220 Southwestern Blvd,Beauty salon
Nail Design,4779 Transit Rd # 9,Nail salon
Aurora Cutting Edge,15 Olean St,Beauty salon
Calumet Hair Salon,5135 Transit Rd,Beauty salon
Mainly Hair,611 Oakwood Ave,Hair salon
Fantastic Sams Cut & Color,665 Main St,Hair salon
Supercuts,4779 Transit Rd #7,Beauty salon
Viva Nails,586 Main St,Nail salon
Exclusive Salon,1881 Center Rd,Nail salon
Blondie's Hair Salon,2799 Southwestern Blvd # A,Beauty salon
Remedy,,Beauty salon
Microblading By Rose,1020 French Rd,Beauty salon
Sensational nailBar,4828 Transit Rd,Nail salon
Fantastic Sams Cut & Color,1100 Southwestern Blvd,Hair salon
Lash Bar Buffalo,609 Oakwood Ave,Beauty salon
Village Nails,605 Oakwood Ave,Nail salon
Shear Glamour,14 French Lea Rd,Beauty salon
Lash bar,726a Main St,Beauty salon
Aurora Nail Boutique,656 Main St,Nail salon
A Perfect Ten By Debbie,231 Aurora St,Beauty salon
Salon,4928 Broadway,Beauty salon
Hot Heads Hair Salon,5319 Transit Rd,Beauty salon
Minks Salon,5671 Broadway,Beauty salon
Precision Hair & Nail Design,2861 Southwestern Blvd,Beauty salon
Great Clips,4900 Transit Rd Ste 6,Beauty salon
Élan Salon,1939 Como Park Blvd,Beauty salon
T P Nails,4908 Transit Rd,Nail salon
bangs,4960 Transit Rd,Beauty salon
VN Nails,1100 Southwestern Blvd #220,Nail salon
Ratcha-Lynn,704 Main St,Beauty salon
Superior Nails,4960 Transit Rd,Nail salon
Future You by Julie,5132 Transit Rd,Beauty salon
Chez Lorraine Hair Salon,4522 Broadway,Beauty salon
Fx Salon,3848 N Buffalo St,Beauty salon
Santana's Hair Studio,5230 Transit Rd,Beauty salon
Cutters Etc,5279 Broadway,Beauty salon
Linda's Hair Fashions,25 Central Ave,Beauty salon
Studio of Hair Salon,1274 French Rd,Hair salon
Nail Studio & Bar,4933 Transit Rd #300,Nail salon
Michael's Studio,3935 N Buffalo St,Beauty salon
Salon On the Avenue,210 Central Ave,Beauty salon
Anthony's Hair Design,3882 N Buffalo St,Beauty salon
Supercuts,5165 Broadway,Beauty salon
Restoration Salon and Spa,425 French Rd,Beauty salon
Hair Co,5870 Transit Rd,Beauty salon
