name,address,type
Open Door Bookstore,Schenectady,Book store
Whitney Book Corner,Schenectady,Used book store
Union College Bookstore,Schenectady,Book store
W Somers Bookseller,Schenectady,Used book store
Parigi Books,Schenectady,Rare book store
Electric City Comics,Schenectady,Comic book store
A Second Look Bookstore,Schenectady,Book store
Better Together Treasures,,Used book store
Schenectady County Community Clg,,Book store
Crs Books,Schenectady,Thrift store
FYE,Schenectady,Book store
Textbook Fare,,Book store
Barnes & Noble,Albany,Book store
Book House of Stuyvesant Plaza,Albany,Book store
Living Word Parable Christian Store,Latham,Christian book store
Barnes & Noble,Saratoga Springs,Book store
Market Block Books,Troy,Book store
Lyrical Ballad Bookstore,Saratoga Springs,Used book store
Northshire Bookstore,Saratoga Springs,Book store
Dollar General,Scotia,Dollar store
University at Albany Bookstore,Albany,Book store
Flights Of Fantasy Book & Games,Albany,Book store
Walmart Supercenter,Glenville,Department store
