name,address,type
miSci - Museum of Innovation and Science,15 Nott Terrace Heights,Science museum
Schenectady County Historical Society,32 Washington Ave #1601,Museum
Mandeville Gallery,807 Union St,Museum
Empire State Aerosciences Museum,250 Rudy Chase Dr,Science museum
Beth Israel Cemetery,308 Abbottsford Rd,Museum
Aquarium,91 W Campbell Rd,Museum
Flint House,421 S Reynolds St,Museum
Tribes Hill Heritage Center,,Ethnographic museum
Mabee Farm Historic Site,1100 Main St,Historical place museum
