name,address,type
Azle Cafe,1119 Boyd Rd,Breakfast
Red's Burger House,117 W Main St,Hamburger
Frenki's Capriccio,1004 Boyd Rd,Italian
El Paseo Méxican Restaurant,100 W Main St,Mexican
Palio's Pizza Cafe,168 Park Pl,Italian
Moe's Country Kitchen,316 W Main St,Down Home Cooking
On The Patio,501 N Stewart St,Grill
El Gran Torito's,11665 Farm to Market Rd 730 N,Mexican
El Torito Mexican Restaurant,11210 Azle Hwy,Mexican
David Beard's Catfish and Seafood,1303 NW Pkwy St,Seafood
Cafe 10:31,404 W Main St,Sandwich
Wong's Express,515 N Stewart St,Chinese
Taco Time Mexican Grill,11652 Farm to Market Rd 730 N,Mexican
Taco Time Mexican Grill,12555 Farm to Market Rd 730 S,Mexican
Whataburger,440 NW Pkwy St,Restaurant
Chicken Express-Azle,529 N Stewart St,Fast Food
Villa Del Sol Mexican Restaurant,1300 NW Pkwy St,Restaurant
Taco Casa,816 Boyd Rd,Fast Food
Mak's Burgers & BBQ Breakfast All Day,1850 Boyd Rd,Hamburger
Gran Toritos Mexican Bar And Grill,11665 Farm to Market Rd 730 N,Mexican
Creekside Grill,10400 Azle Hwy,Steak
Jack in the Box,509 Central Dr,Fast Food
Opentable Sports Grill,112 Southeast Pkwy,Sports bar
Subway,721 Boyd Rd,Sandwich
China Buffet,828 Boyd Rd # 101,Chinese
Pizza Hut,507 Central Dr,Pizza
White Beard’s BBQ,100 Live Oak St,Barbecue
Little Caesars Pizza,828 Boyd Rd,Pizza
Pizza Pro,11470 Farm to Market Rd 730 N # A,Pizza
Taco Bell,100 Southeast Pkwy,Fast Food
Sam's southern eatery,1833 Boyd Rd,Restaurant
Arby's,201 N Stewart St,Fast Food
Sonic Drive-In,801 Boyd Rd,Fast Food
McDonald's,597 NW Pkwy St,Fast Food
TaQueria Melendez,,Restaurant
Cj's Cafe,149 Southeast Pkwy,Restaurant
Dairy Queen,164 Industrial Ave,Fast Food
Subway,913 Boyd Rd Suite 400,Sandwich
Donut Shop,109 Speer St,Fast Food
Flames Barbecue,151 Southeast Pkwy,Restaurant
KFC,637 Boyd Rd,Chicken
Chilly Goat Snow Cones,1312 NW Pkwy St,Fast Food
Burger King,1001 Boyd Rd,Fast Food
long john silver,637 Boyd Rd,Seafood
Domino's Pizza,636 Boyd Rd,Pizza Delivery
Eagle Mountain Landing Cafe & Bar,6925 Liberty School Tap Rd,Restaurant
RaceTrac,901 Boyd Rd,Gas station
Quickway Food Store,1704 Farm to Market Rd 730 N,Gas station
La Choza Fine Foods,7001 Confederate Park Rd,Mexican
Blue Bayou,12670 Morris Dido Newark Rd,American
Split Town Tavern,11285 Farm to Market Rd 730 N D,Sports bar
Sammy's on the Lake,6680 Peden Rd,Restaurant
Crazy Mango,416 Commerce St Suite 1,Snack bar
Hunt Brothers Pizza,14580 Farm to Market Rd 730 N,Pizza
