name,address,type
Gordmans,Waco,Clothing store
LOFT Outlet,Waco,Women's clothing store
Plato's Closet Waco,Waco,Used clothing store
Mainstream Boutique of Waco,Waco,Women's clothing store
Maurices,Waco,Women's clothing store
Barefoot Campus Outfitter,Waco,T-shirt store
Prefontaine,Waco,Women's clothing store
Roots Boutique,Waco,Boutique
Citi Trends,Bellmead,Clothing store
Old Navy,Waco,Clothing store
Pretty In Pink Flamingo Boutique,Waco,Clothing store
Grae Apparel,Waco,Boutique
Apricot Lane Waco,Waco,Women's clothing store
Lil Monkey Boutique,Waco,Boutique
Buckle,Waco,Clothing store
Wildland,Waco,Clothing store
JCPenney,Waco,Clothing store
The Findery,Waco,Boutique
Congress Clothing,Waco,Clothing store
Snobz Boutique,,Women's clothing store
Once Upon A Child Waco,Waco,Children's clothing store
Ross Dress for Less,Waco,Clothing store
Dillard's,Waco,Clothing store
rue21,Waco,Clothing store
Courtney's Boutique,Waco,Women's clothing store
H&M,Waco,Clothing store
Lane Bryant,Waco,Plus size clothing store
Melrose Family Fashions,Waco,Clothing store
Catherines,Waco,Plus size clothing store
Ole Boi Clothing and Sportswear,,Custom t-shirt store
Belk,Waco,Clothing store
Hollister Co.,Waco,Clothing store
Gap,Waco,Clothing store
Marshalls,Waco,Clothing store
Vanessa's Boutique,Waco,Boutique
Big ranch western wear,Waco,Western apparel store
Jos. A. Bank,Waco,Men's clothing store
Amelia's Fashion Exchange,Waco,Women's clothing store
Mission Waco Clothesline,Waco,Used clothing store
Modern Man,Waco,Formal wear store
Burlington,Waco,Clothing store
D & K Fashion Wear,Waco,Clothing store
Men's Wearhouse,Waco,Men's clothing store
Target,Waco,Clothing store
Smarty Pants,Waco,Used clothing store
The Children's Place,Waco,Children's clothing store
American Eagle Store,Waco,Clothing store
Craft Gallery Home Decor and Gift Store,Waco,Clothing store
Lorena's Boutique,Waco,Clothing store
Spice Village,Waco,Boutique
ADORN Boutique Waco,Waco,Boutique
Pinpoint Designs,Waco,Baby clothing store
Boot Barn,Waco,Clothing store
LaSalle Shoppes,Waco,Antique store
Justice,Waco,Children's clothing store
Hinge Boutique,Waco,Women's clothing store
Chimes Fashion,Waco,Women's clothing store
Scribbles,Waco,Stationery store
Ritchie's Western Wear,Waco,Western apparel store
DICK'S Sporting Goods,Waco,Clothing store
Bealls,1000 N Loop 340,Clothing store
Little Root,"7o6701, 201 S 2nd St",Baby clothing store
Carter's,2608 W Loop 340 B,Children's clothing store
New Beginnings Womens Wear,3423 N 19th St,Women's clothing store
Kurvy & Dope,2401 W Waco Dr suite b,Clothing store
Champs Sports,6001 W Waco Dr,Clothing store
Academy Sports + Outdoors,210 N New Rd,Sporting goods store
Cavender's Boot City,"4637 S, Jack Kultgen Fwy",Western apparel store
Hibbett Sports,6001 W Waco Dr Ste 301,Clothing store
dd's DISCOUNTS,1200 Richland Dr Ste T,Clothing store
Melange Boutique,708 Austin Ave,Boutique
Bear Cotton,300 S Valley Mills Dr,Clothing store
The Junky Monkey,1715 La Salle Ave,Antique store
Chico's,2444 W Loop 340 #13,Clothing store
G2 by Georgio's,510 Lake Air Dr,Formal wear store
David's Bridal,2316 W Loop 340,Bridal shop
Savage Finds Antiques,324 S 6th St,Antique store
Coreopsis,300 S 2nd St Suite 4,Women's clothing store
BCBGMAXAZRIA at Dillard's,6001 W Waco Dr,Clothing store
Georgio's Bridal,510 Lake Air Dr,Bridal shop
Family Dollar,718 N New Rd,Clothing store
T-Shirts Plus,906 Austin Ave,T-shirt store
Triple S Sports,200 Deb Ave,Sporting goods store
SoChic by Vanessa’s,2301 N 18th St,Formal wear store
The Gift Horse,2056 N Valley Mills Dr,Gift shop
Way Limited,1621 Austin Ave,Clothing store
Plum Boutique,213 Mary Ave,Boutique
El Rio Western Wear,3433 Memorial Dr,Western apparel store
Giddy Up Glamour,115 Franklin Ave,Clothing store
Foot Locker,6001 W Waco Dr Ste 117,Clothing store
Junque Queen's,1526 Austin Ave,Boutique
Twenty-Fifth Street Bazaar,1217 N 25th St,Dress store
El Primo Western Wear,400 N 23rd St,Western apparel store
Riverside Relics,1105 La Salle Ave,Antique furniture store
Hot Topic,6001 W Waco Dr,Clothing store
Journeys,6001 W Waco Dr space 404,Clothing store
Cintas Uniform Services,211 Douglas Ave,Uniform store
Bar None Country Store,7991 Hwy 6,Variety store
Big Frog Custom T-Shirts & More of Waco,2704 W Loop 340 d9,Custom t-shirt store
Footaction,6001 W Waco Dr Ste 50A,Clothing store
