name,address,type
JMiguel Salon,5964 W Parker Rd STE 103,Hair salon
Denton Color Lab,513 S Locust St,Hair salon
Hair Masters,110 N Preston Rd #50,Beauty salon
Supercuts,1170 N Preston Rd #140,Beauty salon
Prosper Hair,821 N Coleman St #140,Beauty salon
Great Clips,750 Richland Blvd Ste 50,Beauty salon
TEASE Hair Design,1061 N Coleman St #40,Hair salon
380 Nails and Spa (Temporary Closed),1361 E University Dr #50,Nail salon
Prosper Deluxe Nail Spa,111 S Preston Rd,Nail salon
Castle Nail Spa Prosper,1170 N Preston Rd #170,Nail salon
Venezia Nail Spa,861 S Preston Rd,Nail salon
Haven nails Spa,1049 N Preston Rd #50,Day spa
L'arte Nails & Spa,4325 E University Dr #30,Nail salon
Great Clips,1521 N Custer Rd STE 2700,Beauty salon
Ulta Beauty,1031 S Preston Rd,Beauty salon
SmartStyle Hair Salon,1721 N Custer Rd,Beauty salon
Bellagio Nails & Spa,1411 N Custer Rd STE 900,Nail salon
The Lash Lounge Prosper – Gates of Prosper,750 Richland Blvd Ste. 40,Beauty salon
Joann's Nail & Massage,"1180 N, Coit Rd #90",Nail salon
Deka Lash,1170 N Preston Rd suite 180,Beauty salon
Sport Clips Haircuts of Prosper,851 S Preston Rd,Hair salon
Great Clips,4740 W University Dr Ste 110,Beauty salon
JMiguel Salon,5964 W Parker Rd STE 103,Hair salon
Platinum Salons,2201 Long Prairie Rd #105,Beauty salon
Benefit Cosmetics BrowBar Beauty Counter,"Ulta Beauty, 1031 S Preston Rd",Beauty salon
Grandlux Nail Salon,4740 W University Dr #60,Nail salon
Baylor Scott & White Dermatology Specialists - Prosper,821 N Coleman St #100,Doctor
Prosper Laser Services & Med Spa,"2450 E, Prosper Trail Suite 20",Medical spa
McGuiness Dermatology,1450 N Preston Rd #60,Dermatologist
Massage Envy,750 Richland Blvd #80,Massage spa
The Pink House Salon,306 E Broadway St,Hair salon
#1 Hair & Nails,26795 US-380 #700,Beauty salon
