name,address,type
Christian Book Supplies-Gifts,120 Pine Plz,Book store
Book Heaven,841 S Main St,Used book store
The Vintage Owl,110 E Ave H,Fabric store
Goodwill,1105 N 5th St,Thrift store
Family Dollar,118 Pine Plz Shopping Ctr,Dollar store
Walmart Supercenter,1100 US-96,Department store
Dollar General,955 Hwy 327 E,Dollar store
Brookshire Brothers,333 S 5th St,Grocery store
Barnes & Noble,4155 Dowlen Rd,Book store
Sunshine Resale Shop,775 S 6th St,Used clothing store
Book Stan,6055 Phelan Blvd,Comic book store
Comics Kingdom,8095 Phelan Blvd A,Comic book store
Stage,138 Pine St,Department store
"Silsbee Muffler, Tire & Auto",120 Highway 96 S,Tire shop
R & W Pawn Shop,957 N 5th St,Pawn shop
Barnes & Noble at Lamar University,4405 Jimmy Simmons Blvd,Book store
Moore Chrysler Dodge Jeep Ram,1305 Hwy 96 Bypass,Car dealer
Walmart Photo Center,1100 Hwy 96 N,Photo shop
Moore Chevrolet Buick GMC,1415 Hwy 96 Bypass,Chevrolet dealer
Walgreens,496 U.S. 96 S,Drug store
Shoe Dept.,1005 Hwy 96 Bypass,Shoe store
Metropcs Authorized dealer,295 TX-327,Cell phone store
Silsbee Toyota,1396 TX-327,Toyota dealer
Dairy Queen Store,1180 N 5th St,Fast Food
O'Reilly Auto Parts,116 Pine Plaza Suite B,Auto parts store
Hyundai of Silsbee,4100 Hwy 96 Bypass,Car dealer
Nissan of Silsbee,3480 Hwy 96 Bypass,Nissan dealer
Jr Food Mart,1240 N 5th St,Convenience store
Metro by T-Mobile,125 N 5th St,Cell phone store
Walmart Auto Care Centers,1100 US-96,Tire shop
