name,address,type
Mumphord's Place Restaurant,1202 E Juan Linn St,Barbecue
The PumpHouse Riverside Restaurant and Bar,1201 W Stayton Ave,American
Family Table Restaurant,1102 SW Moody St,Family-friendly
Huvar's Artisan Market,110 W Juan Linn St,Restaurant
Olive Garden Italian Restaurant,7609 NE Zac Lentz Parkway,Italian
Double J Eatery,8607 N Navarro St,American
Ramsey's Restaurant,1403 N Navarro St,Steak
Noot's Thai Kitchen,6360 N Navarro St,Thai
Joe's Pizza & Pasta,601 E Mockingbird Ln,Italian
"Rosebud Records, Grill and Theater",102 S Main St #8119,American
Texas Roadhouse,4908 N Navarro St,Steak
Baytown Seafood Restaurant,4010 Houston Hwy,Seafood
Bayside Seafood Restaurant,4202 N Navarro St,Seafood
Frances Marie's,2505 Houston Hwy,Mexican
Ventura's Tamales,3907 N Navarro St,Tex Mex
Sky Restaurant,236 Foster Field Dr,American
Fossati's Delicatessen,302 S Main St,Restaurant
Dairy Treet Inc,3808 N Laurent St,Restaurant
Tokyo Grill & Sushi Bar,5006 N Navarro St,Japanese
Niki's Roma Pizza,7800 N Navarro St # 197,Pizza
Mumphord's Place Restaurant,1202 E Juan Linn St,Barbecue
Jason's Deli,5301 N Navarro St,Restaurant
Pinto Bean,4103 N Main St,Tex Mex
M & M Pinto Beans,202 E Rio Grande St,Tex Mex
Uncle Mutt's Bar-B-Q,5404 N Navarro St,Barbecue
Moo-Moo,709 S Moody St,Chicken
Dockside Boiling Pot,5209 N Navarro St,Seafood
TNT Restaurant/Tacos N Tamales,908 E Rio Grande St # R,Mexican
Burger Nation,3112 N Navarro St,Hamburger
Texas Seafood,304 East Rio Grand,Seafood
Jim's Big Burger,102 Glascow St,Hamburger
Grand Buffet Chinese Restaurant,4303 N Navarro St #200,Chinese
Yamato Hibachi & Sushi,9104 N Navarro St,Japanese
Thai Orchid,207 N Navarro St,Restaurant
Don Jose Mexican Restaurant,2902 E Airline Rd,Mexican
Raven's Family Dining,1002 N Navarro St,Family-friendly
Sichuan Garden,2003 E Red River St,Chinese
DoubleDave's Pizzaworks,2202 N Navarro St,Pizza
Sakura japanese & Chinese cuisine,6306 N Navarro St,Japanese
VeraCruz Restaurant,3110 N Navarro St #3924,Mexican
Guadalajara Mexican Grill,2301 N Ben Jordan St,Mexican
Jason's Deli,5301 N Navarro St,Restaurant
Pinto Bean,4103 N Main St,Tex Mex
M & M Pinto Beans,202 E Rio Grande St,Tex Mex
Uncle Mutt's Bar-B-Q,5404 N Navarro St,Barbecue
Moo-Moo,709 S Moody St,Chicken
Dockside Boiling Pot,5209 N Navarro St,Seafood
TNT Restaurant/Tacos N Tamales,908 E Rio Grande St # R,Mexican
Chili's Grill & Bar,5004 N Navarro St,Tex Mex
El Norteno Mexican Restaurant,4105 Port Lavaca Dr,Latin American
Casa Jalisco,1706 N Laurent St,Mexican
El Guerrerense,2101 N Laurent St,Mexican
Red Lobster,7404 Zac Lentz Pkwy,Seafood
Chick-fil-A,7800 N Navarro St Ste 155,Fast Food
Chick-fil-A,6104 N Navarro St,Fast Food
New Rodeo,407 E Rio Grande St,Mexican
Grandy's,4201 N Navarro St,Chicken
Angie's Mexican Cafe,3408 N Laurent St,Mexican
Golden Corral Buffet & Grill,5102 N Navarro St,Buffet
Skillets Restaurant,3202 Houston Hwy,American
La Tejanita Restaurant,1309 Sam Houston Dr,Mexican
La Cabana,2013 E Red River St,Mexican
Breaktime,1908 N Laurent St # 130,Restaurant
Victoria's Cafe,3405 US-59,Mexican
China B Super Buffet,3611 N Navarro St,Chinese
Las Palmas Mexican Bar & Grill,6007 N Main St Suite D,Restaurant
Dragon Palace Chinese Restaurant,5223 N Navarro St,Chinese
Gonzalez Cafe,1103 SW Moody St,Mexican
Chili's Grill & Bar,5004 N Navarro St,Tex Mex
El Norteno Mexican Restaurant,4105 Port Lavaca Dr,Latin American
Casa Jalisco,1706 N Laurent St,Mexican
El Guerrerense,2101 N Laurent St,Mexican
Red Lobster,7404 Zac Lentz Pkwy,Seafood
Taco Poco Loco,403 S Laurent St,Tex Mex
La Carreta #2,1802 N Navarro St,Mexican
Nutri Fuel Smoothies,5212 N Navarro St,Vitamin & supplements store
Ling's Fusion,7800 N Navarro St,Chinese
Peter Piper Pizza,3603 N Navarro St,Pizza
Wienerschnitzel,3602 John Stockbauer Dr,Fast Food
Buffalo Wild Wings,7905 N Navarro St Suite 1000,Chicken Wings
Wienerschnitzel,1218 E Rio Grande St,Fast Food
Kings Grill & Bar,3801 N Navarro St,Restaurant
Taqueria La Frontera,811 E Rio Grande St,Mexican
Whataburger,3603 Houston Hwy,Restaurant
Taco Bell,1602 N Navarro St,Fast Food
Taco Express,2808 S Laurent St,Mexican
Popeyes Louisiana Kitchen,8702 N Navarro St,Chicken
Moo-Moo,3701 N Ben Wilson St,Fast Food
Panda Express,8709 N Navarro St,Chinese
Whataburger,509 E Rio Grande St,Restaurant
