name,address,type
Boiling Madd,400 US-90,Seafood
Gameday Pizza,526 US-90,Pizza
Claudia's Soul Food,108 Park St,Soul
Harvest Buffet,500 US-90,Chinese
"Black Kettle Cajun Meats & Market, LLC",825 US-90,Cajun
Sonic Drive-In,1016 US-90,Fast Food
Barber Shop,505 Main St,Restaurant
The Atchafalaya Restaurant | Idlewild Golf Course,400 Cotton Road,American
Pizza Hut,612 Catherine St,Pizza
Mon Ami,515 Main St,Fast Food
Shell,1100 US-90,Restaurant
Bayou Lagniappe,102 Bowman St,Seafood
Si Senor,1201 Bellview St,Mexican
Tampico Restaurant Bayou Vista,1425 US-90,Mexican
Sam's Southern Eatery,1829 US-90,Seafood
Lynn's Hot Tamales,1808 LA-182,Restaurant
Paw Paw's Sno Cones,319 Southeast Blvd,Fast Food
Domino's Pizza,1501 US-90,Pizza Delivery
McDonald's,1319 Hwy 90 E,Fast Food
Subway,1079 Hwy 90 #R,Sandwich
Popeyes Louisiana Kitchen,1300 Southeast Blvd,Chicken
Atchafalaya cafe,7310 LA-182,Seafood
Taco Bell,1079R US-90 E,Fast Food
Burger King,937 US-90 East,Fast Food
