name,address,type
Alejandra's Mexican Restaurant,400 W North Ave,Mexican
The Winking Dog,100 North Ave,American
Taqueria Mi Palenque Inc,12 North Ave,Mexican
Anthony's Pizzeria,216 North Ave,Pizza
Perry's Pizza Joynt,39 North Ave,Pizza
El Pollo Vagabundo,101 Grand Ave,Mexican
Bravo Mexican Restaurant,240 North Ave,Mexican
Victoria Restaurant,2080 Mannheim Rd,American
Shwings,1743 Mannheim Rd,Seafood
Portillo's Hot Dogs,170 North Ave,Fast Food
Garden Bee Thai Eatery,103 N Wolf Rd,Thai
Tropical Times Caribbean,22 W Lake St,Caribbean
McDonald's,1 E North Ave,Fast Food
El Tio Loco,144 North Ave,Mexican
China Wok,16 N Wolf Rd,Chinese
Cochiaro's Pizza,107 Grand Ave,Pizza
Vaqueros,107 Grand Ave,Mexican
johnnie's Grill,4401 W Lake St,American
Squabs Gyros,2348 Mannheim Rd,Greek
Panda Express,128 North Ave,Chinese
Wingstop,6 North Ave Ste 200 & 300,Chicken Wings
Taco Bell,51 North Ave,Fast Food
Jerk Chicken,22 W Lake St,Restaurant
El Burrito Mexicano Real #2,119 Grand Ave,Mexican
Great Times Bar & Grill,11220 Grand Ave,Grill
Super Tacos Morelos,3415 W North Ave,Mexican
Burger King,59 E North Ave,Fast Food
Route 45,2019 Mannheim Rd,Pizza
AZTECA MEXICAN GRILL,1802 Mannheim Rd,Mexican
Subway,137 W North Ave,Sandwich
Culichi Town,3600 W North Ave,Restaurant
Premier inn,70 North Ave,Restaurant
Fiesta's,1624 Mannheim Rd,Mexican
Pizza Hut Express,51 North Ave,Pizza
Speedy Café,2139 Mannheim Rd,Restaurant
Rocky's Place - Northlake,325 E North Ave #200,Restaurant
Nuevo China Buffet,139 North Ave,Buffet
Subway,75 W North Ave Suite. 100,Sandwich
El Mana Restaurante,10400 W Fullerton Ave,Mexican
Cilantro Tortilla Factory,3316 W North Ave,Mexican
Carol's Garden Restaurant,515 S Schmale Rd,American
Firehouse Chicago Style,2037 Mannheim Rd,Restaurant
Subway,300 W North Ave,Sandwich
Cochiaro's Catering,107 Grand Ave,Restaurant
Taquerias Atotonilco,1631 Mannheim Rd,Mexican
Mug's Pizza and Ribs of Melrose Park,11214 Grand Ave,Pizza Delivery
Potbelly Sandwich Shop,112 North Ave,Sandwich
Los Dos Compadres,2409 Mannheim Rd,Mexican
Delicias La Cabana,2015 Mannheim Rd,Mexican
Cilantro Taco Grill,1500 Mannheim Rd,Mexican
JK's Restaurant,5345 St Charles Rd,American
Jimmy John's,101 North Ave,Sandwich
Dunkin',148 W North Ave,Coffee shop
Las Islitas,3200 W North Ave,Seafood
