name,address,type
Sola Salon Studios,20540 Stevens Creek Blvd,Beauty salon
Benefit Cosmetics BrowBar Beauty Counter,"Ulta Beauty, 20580 Homestead Rd",Beauty salon
Benefit Cosmetics BrowBar Beauty Counter,"Ulta Beauty, 600 El Paseo de Saratoga",Beauty salon
Snip-its Haircuts for Kids,"Westgate Center, 1600 Saratoga Ave",Beauty salon
Supercuts,18566 Prospect Rd,Beauty salon
Fantastic Sams Cut & Color,5205 Prospect Rd,Hair salon
Great Clips,1430 El Paseo de Saratoga,Beauty salon
Supercuts,20735 Stevens Creek Blvd ste f,Beauty salon
European Wax Center,810 El Paseo de Saratoga,Waxing hair removal service
Great Clips,20686 Homestead Rd,Beauty salon
Supercuts,5138 Stevens Creek Blvd,Beauty salon
Sola Salon Studios,2118 El Camino Real,Beauty salon
Bishops Haircuts - Hair Color,147 S Frances St,Beauty salon
Bishops Haircuts - Hair Color,3237 Coronado Pl,Beauty salon
Ulta Beauty,600 El Paseo de Saratoga,Beauty salon
Ulta Beauty,20580 Homestead Rd,Beauty salon
Supercuts,1054 E El Camino Real,Beauty salon
Great Clips,2720 El Camino Real,Beauty salon
Sola Salon Studios,917 E Arques Ave,Beauty salon
Sola Salon Studios,1730 S Bascom Ave Suite 200,Beauty salon
Great Clips,138 E El Camino Real Ste B,Beauty salon
Sola Salon Studios,1700 Park Ave,Beauty salon
European Wax Center,136 E El Camino Real,Waxing hair removal service
Benefit Cosmetics BrowBar Beauty Counter,"Macy's, 2801 Stevens Creek Blvd",Beauty salon
Soho Style,"Valley Fair Mall, 2855 Stevens Creek Blvd",Beauty salon
European Wax Center,2034 El Camino Real,Waxing hair removal service
LaserAway,377 Santana Row #1080,Hair removal service
Fantastic Sams Cut & Color,347 N Santa Cruz Ave,Hair salon
Benefit Cosmetics BrowBar Beauty Counter,"Ulta Beauty, 1038 E Brokaw Rd #10",Beauty salon
Bishops Cuts and Color,19540 Vallco Pkwy #100,Hair salon
LaserAway,15200 Los Gatos Blvd,Hair removal service
Benefit Cosmetics BrowBar Beauty Counter,"Ulta Beauty, 5140 Cherry Ave #50",Beauty salon
Benefit Cosmetics BrowBar Beauty Counter,"Ulta Beauty, 31 Curtner Ave",Beauty salon
MY SALON Suite® of San Jose - North Valley,1700 Newbury Park Dr,Beauty salon
European Wax Center,1039 El Monte Ave,Waxing hair removal service
European Wax Center,567 Coleman Ave,Waxing hair removal service
Benefit Cosmetics BrowBar Beauty Counter,"Macy's, 5411 Thornwood Dr",Beauty salon
MY SALON Suite® of San Jose - Silver Creek,1773 Capitol Expy,Beauty salon
LaserAway,565 San Antonio Rd #23,Hair removal service
JCP Salon,2230 Eastridge Loop,Beauty salon
Kinder Cuts Kids Hair Salon,960 Blossom Hill Rd,Hair salon
La Migliore Aveda Concept Salon,644 Santa Cruz Ave,Beauty salon
LaserAway,2100 El Camino Real D,Hair removal service
Phenix Salon Suites,2126 Newpark Mall Rd,Beauty salon
Great Cuts,194 Francisco Ln,Beauty salon
Bishops Haircuts - Hair Color,3020 Bernal Ave #120,Beauty salon
Benefit Cosmetics BrowBar Beauty Counter,"Ulta Beauty, 39221 Fremont Hub",Beauty salon
Ulta Beauty,5140 Cherry Ave Ste 50,Beauty salon
JCP Salon,340 Southland Mall,Beauty salon
Ulta Beauty,1038 E Brokaw Rd #10,Beauty salon
Ulta Beauty,31 Curtner Ave,Beauty salon
Phenix Salon Suites Pleasanton,4230 Rosewood Dr ste a,Beauty salon
LaserAway,37100 Fremont Blvd E,Hair removal service
Regis Salons,1670 Stoneridge Mall Rd,Beauty salon
Phenix Salon Suites Livermore,4326 Las Positas Rd,Beauty salon
JCP Salon,"TANFORAN SHOPPING CENTER SALON, 1122 El Camino Real",Beauty salon
Sally Beauty,5279 Prospect Rd,Beauty supply store
Benefit Cosmetics BrowBar Beauty Counter,"Ulta Beauty, 950 Renz Ln",Beauty salon
