name,address,type,place
El Mejor Sabor Bakery & Restaurant,75 W Main St,Mexican,apopka
San Miguel Mexican Grill,1442 W Orange Blossom Trail,Mexican,apopka
Hatsuhana Japanese Restaurant,3340 E Semoran Blvd,Japanese,apopka
Chung Xiang Chinese Food,1555 Rock Springs Rd,Chinese,apopka
Fuddruckers,2300 E Semoran Blvd unit a,Hamburger,apopka
Taqueria Taco Riendo,127 W Main St,Mexican,apopka
BR Sushi Apopka,2189 E Semoran Blvd,Sushi,apopka
Subway,1454 North Rock Springs Rd Suite C,Sandwich,apopka
Hurricane Grill & Wings,2209 E Semoran Blvd,Grill,apopka
Tortilleria La Mexicana,708 S Orange Blossom Trail,Mexican,apopka
Tijuana Flats,1099 W Orange Blossom Trail,Tex Mex,apopka
Subway,101 W Main St,Sandwich,apopka
Waffle House,236 E Main St,Breakfast,apopka
El Brazero,27902898 W Highland Ave,Fast Food,apopka
Tacos Don Pepe's,809 S Park Ave,Mexican,apopka
Popeyes Louisiana Kitchen,402 E Main St,Chicken,apopka
Anthony's Pizza,1539 Rock Springs Rd,Pizza,apopka
Antojitos La Mexicana,4550 Rock Springs Rd,Mexican,apopka
Subway,2133 E Semoran Blvd,Sandwich,apopka
Subway,1501 W Orange Blossom Trail,Sandwich,apopka
WingsNThings,711 S Orange Blossom Trail,Chicken Wings,apopka
Panda Express,1710 S Orange Blossom Trail,Chinese,apopka
Arby's,3011 E Semoran Blvd,Fast Food,apopka
Chipotle Mexican Grill,2201 E Semoran Blvd,Mexican,apopka
May Mei Garden,484 S Hunt Club Blvd,Chinese,apopka
Mariscos La Costena,713 S Orange Blossom Trail,Mexican,apopka
The Southern Deli,2171 E Semoran Blvd,Restaurant,apopka
Little Caesars Pizza,1426 N Rock Springs Rd,Pizza,apopka
Robinson Family Restaurant,301 W Main St,Restaurant,apopka
Taco Bell,1429 W Orange Blossom Trail,Fast Food,apopka
Dairy Queen Grill & Chill,803 E Semoran Blvd,Fast Food,apopka
Papa John's Pizza,1716 S Orange Blossom Trail,Pizza,apopka
Maryland Fried Chicken,1672 S Orange Blossom Trail,Chicken,apopka
FIESTA MEXICO,1346 E Semoran Blvd 5527,Mexican,apopka
Taco Bell,307 E Main St,Fast Food,apopka
No 1 Chinese,38 E Main St,Chinese,apopka
Argos Family Diner,3346 E Semoran Blvd,Diner,apopka
Hungry Howie's Pizza,205 W Main St,Pizza,apopka
T&A Restaurant & Grocery Store,4550 Rock Springs Rd,Grill,apopka
Papa John's Pizza,997 West Orange Blossom Trail 24 Ste 24,Pizza,apopka
Taco Bell,1154 Rock Springs Rd,Fast Food,apopka
Plaza Jalisco,525 W Orange Blossom Trail,Mexican,apopka
Mi Mexico,387 E Main St,Mexican,apopka
La Parada Mexicana Deli Meat,2300 W Orange Blossom Trail,Mexican,apopka
KFC,356 E Main St,Chicken,apopka
Tacomoquieres Authentic Mexican Food and Street Tacos,1810 Rock Springs Rd,Mexican,apopka
Checkers,355 E Main St,Restaurant,apopka
Pizza Hut,883 E Semoran Blvd,Pizza,apopka
McDonald's,233 E Main St,Fast Food,apopka
Wendy's,1650 W Orange Blossom Trail,Fast Food,apopka
Marco's Pizza,2300 E Semoran Blvd Suite D,Pizza,apopka
Pizza Hut,1148 N Rock Springs Rd,Pizza,apopka
PIZZA 1905 Apopka,1097 W Orange Blossom Trail,Pizza,apopka
Huey Magoo's Chicken Tenders  Wekiva Hunt Club,446 S Hunt Club Blvd,Chicken,apopka
He Hop Chinese Restaurant,1521 W Orange Blossom Trail,Chinese,apopka
McDonald's,1681 N Rock Springs Rd,Fast Food,apopka
La Granja,3352 E Semoran Blvd,Peruvian,apopka
IHOP,1120 W Orange Blossom Trail,Restaurant,apopka
Wing Street,883 E Semoran Blvd,Chicken Wings,apopka
McDonald's,1678 W Orange Blossom Trail,Fast Food,apopka
Firehouse Subs,1608 W Orange Blossom Trail,Sandwich,apopka
Marco's Pizza,1616 Rock Springs Rd,Pizza,apopka
Restaurante El Paraiso Centroamericano,1664 S Orange Blossom Trail,Restaurant,apopka
Panaderia La Mexicana,527 S Orange Blossom Trail,Restaurant,apopka
Hole In The Wall,,Fast Food,apopka
Tokyo Sushi Hibachi,606 S Hunt Club Blvd,Sushi,apopka
Subway,4914 Rock Springs Rd,Sandwich,apopka
Steak 'n Shake,1680 S Orange Blossom Trail,Hamburger,apopka
Sub Shack,3781 Ocoee Apopka Rd,Sandwich,apopka
Little Caesars Pizza,3309 E State Rd 436,Pizza,apopka
Wendy's,155 E Main St,Fast Food,apopka
The Hog & Dog BBQ,4902 Rock Springs Rd,Restaurant,apopka
Zaxby's,928 E Semoran Blvd,American,apopka
Joe's Oat Patties Mobile,,Vegan,apopka
Apopka Shrimp Combos,13th St & S Park Ave,Restaurant,apopka
Jersey Mike's Subs,450 S Hunt Club Blvd,Sandwich,apopka
Tropical Smoothie Cafe,3030 E Semoran Blvd,Restaurant,apopka
Denny's,351 E Main St,Diner,apopka
Wawa,449 W Main St,Convenience store,apopka
Mustang Cafe,Unnamed Road,Restaurant,apopka
Domino's Pizza,2 E Main St,Pizza Delivery,apopka
Rita's Italian Ice & Frozen Custard,515 N Park Ave,Ice Cream,apopka
Wendy's,601 Executive Park Ct,Fast Food,apopka
Bowlero Apopka Temporarily Closed,2160 E Semoran Blvd,Restaurant,apopka
Burger King,488 E Main St,Fast Food,apopka
Sidge,3010 Ocoee Apopka Rd,Restaurant,apopka
Martha,E Votaw Rd,Restaurant,apopka
GATEWAY TO INDIA,Longwood,Indian,apopka
Vincenzo Cucina Italiana Restaurant,Orlando,Italian,apopka
Zellwood Country Kitchen Llc,Zellwood,Diner,apopka
The Bavarisn Haus,Apopka,German,apopka
Firehouse Subs,Apopka,Sandwich,apopka
RaceTrac,Apopka,Gas station,apopka
Froggers Grill & Bar,Apopka,Sports bar,apopka
Panera Bread,Apopka,Sandwich,apopka
Wawa,Apopka,Convenience store,apopka
Laura Lee's Cafe & Pub,Zellwood,Grill,apopka
Tibby's New Orleans Kitchen,Altamonte Springs,Cajun,apopka
Church's Chicken,Apopka,Chicken,apopka
Barrio Latino Restaurant,20475 Biscayne Blvd G 13,Cuban,aventura
CVICHE 105,Aventura Mall 19565 Biscayne Blvd 954,Peruvian,aventura
Sicilian Oven,Promenade Shops 20475 Biscayne Blvd,Italian,aventura
Grand Lux Cafe,19575 Biscayne Blvd,Restaurant,aventura
Serafina Miami,19565 Biscayne Blvd space 1944,Restaurant,aventura
The Grill on the Alley,19501 Biscayne Blvd,Steak,aventura
Olive Garden Italian Restaurant,17985 Biscayne Blvd,Italian,aventura
Noma Restaurant & Events,3585 NE 207th St suite c1,Kosher,aventura
Bella Luna,19575 Biscayne Blvd 1097,Italian,aventura
Soho Asian Bar and Grill,19004 NE 29th Ave,Kosher,aventura
DELICIA EMPANADAS KOSHER,2599 NE 191st St,Kosher,aventura
Rosalia Restaurant,19501 Biscayne Blvd,Italian,aventura
Tap 42 Aventura,19565 Biscayne Blvd Suite 1960,Restaurant,aventura
Novecento,18831 Biscayne Blvd 220,Argentinian,aventura
Pita Plus,18833 Biscayne Blvd,Israeli,aventura
Bonefish Grill,18713 Biscayne Blvd,Seafood,aventura
CORSAIR kitchen & bar,19999 W Country Club Dr,American,aventura
PF Chang's,17455 Biscayne Blvd,Chinese,aventura
Don Nicola Pizzeria,3585 Mystic Pointe Dr,Pizza,aventura
Uma Aventura,18851 NE 29th Ave 102,Mediterranean,aventura
800 Degrees Woodfired Kitchen Aventura,2956 NE 199th St,Familyfriendly,aventura
Mr Chef's,18800 NE 29th Ave PH 10,Asian,aventura
Zuuk Mediterranean Kitchen,19565 Biscayne Blvd,Mediterranean,aventura
Fresko,19048 NE 29th Ave,Kosher,aventura
Sushi Siam,19575 Biscayne Blvd,Sushi,aventura
Bagel Cove Restaurant & Deli,19003 Biscayne Blvd,Restaurant,aventura
Beluga Caviar Bar,19575 Biscayne Blvd 2000,Oyster Bar,aventura
The Cheesecake Factory,19501 Biscayne Blvd,Restaurant,aventura
Anthony's Coal Fired Pizza,17901 Biscayne Blvd,Pizza,aventura
Le Rendezvous Bakery & Cuisine,17851 Biscayne Blvd,French,aventura
Houston's,17355 Biscayne Blvd,American,aventura
La Boulangerie Boul'Mich,G7 & 20475 Biscayne Blvd G8,French,aventura
Mazzi Cucina,17010 W Dixie Hwy F,Italian,aventura
Sushi Now,20808 Biscayne Blvd,Sushi,aventura
Fuji Hana,2775 NE 187th St 1,Japanese,aventura
Pizza Roma Aventura,19090 NE 29th Ave,Pizza,aventura
Chili's Grill & Bar,19905 Biscayne Blvd,Tex Mex,aventura
Fetta Republic,20475 Biscayne Blvd g15,Greek,aventura
BurgerFi,18139 Biscayne Blvd,Hamburger,aventura
Etzel Itzik Deli,18757 Dixie Hwy,Israeli,aventura
Luke's Lobster Aventura,19565 Biscayne Blvd,Seafood,aventura
Casa D'Angelo,2906 NE 207th St,Fine Dining,aventura
Five Guys,19501 Biscayne Blvd Unit 3204A,Hamburger,aventura
Shalom Haifa,18533 W Dixie Hwy,Restaurant,aventura
Raw Republic,20804 Biscayne Blvd,Health Food,aventura
Asaka Japanese Restaurant,20355 Biscayne Blvd,Japanese,aventura
Bol Aventura,19501 Biscayne Blvd,Restaurant,aventura
GoGo Fresh Aventura Mall,19565 Biscayne Boulevard FH2,Restaurant,aventura
Texas de Brazil,800 Silks Run,Steak,aventura
Shake Shack,Aventura Mall 19565 Biscayne Blvd Space FH5,Fast Food,aventura
Avila Bistro,17951 Biscayne Blvd,Venezuelan,aventura
Le Pain Quotidien,19501 Biscayne Blvd Suite 938,Restaurant,aventura
Chef Rolf's Tuna's Seafood Restaurant,17850 W Dixie Hwy,Seafood,aventura
The Original Pancake House,21215 Biscayne Blvd,Breakfast,aventura
Karne Kosher Restaurant,3585 NE 207th St c3,Kosher,aventura
Mama Pizza & Coffee Shop,19200 W Dixie Hwy,Pizza,aventura
Reunion Ktchn Bar,18167 Biscayne Blvd,Restaurant,aventura
Figs Pizza  Pasta Bar by Todd English,19565 Biscayne Blvd Suite FH12,Italian,aventura
PANNA Aventura,2960 NE 199th St Suite 5A,Latin American,aventura
Levy's Shawarma,3575 NE 207th St,Kosher,aventura
Chipotle Mexican Grill,18815 Biscayne Blvd,Mexican,aventura
Soho Kosher Deli,19010 NE 29th Ave,Restaurant,aventura
Miami Squeeze,18315 W Dixie Hwy,Health Food,aventura
Poke 305 Aventura Mall,19501 Biscayne Blvd,Hawaiian,aventura
Gogo Fresh,19501 Biscayne Blvd,Restaurant,aventura
Pollo Tropical,20403 Biscayne Blvd,Caribbean,aventura
Ruthy's Place,19202 W Dixie Hwy,Kosher,aventura
El Pastor Taco House,19501 Biscayne Blvd Unit 3205,Mexican,aventura
The Alchemist Aventura,17830 W Dixie Hwy,Restaurant,aventura
bartaco,2906 NE 207th St Suite 104,Restaurant,aventura
Buffalo Wild Wings,18721 Biscayne Blvd,Chicken Wings,aventura
Dixie BBQ,18798 W Dixie Hwy,Kosher,aventura
Cafe Bistro,19507 Biscayne Blvd,Restaurant,aventura
Juniper On The Water,1975 S Ocean Dr,Restaurant,aventura
Mo's Bagels & Deli,2780 NE 187th St 2919,Restaurant,aventura
Tahiti Beach,19111 Collins Ave,Southern,aventura
Holy Schnitzel Aventura,17871 Biscayne Blvd,Kosher,aventura
Danos Cafeteria,2653 NE 190th Terrace 33180,Argentinian,aventura
Dr Smood,19501 Biscayne Blvd,Restaurant,aventura
The Campo Juices,3300 NE 188th St,Restaurant,aventura
Fuego by Mana,3861 NE 163rd St,Kosher,aventura
Graziano's Market Aventura,2920 NE 207th St Unit 107,Restaurant,aventura
Juice & Java,20335 Biscayne Blvd,Salad,aventura
Aventura Cafe Inc,17070 W Dixie Hwy,Restaurant,aventura
Chipotle Mexican Grill,19565 Biscayne Blvd FH1,Mexican,aventura
Marty's,19501 Biscayne Blvd,Pizza,aventura
Le Jus Bar And Cafe,3301 NE 183rd St,Restaurant,aventura
