name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched
Lane Bryant,1 Crossgates Mall Rd,Plus size clothing store,albany,,,,,,,,0
Daval's Clothing,120 Washington Ave,Clothing store,albany,,,,,,,,0
The Children's Place,120 Washington Ave,Children's clothing store,albany,,,,,,,,0
Old Navy,1 Crossgates Mall Rd,Clothing store,albany,,,,,,,,0
H&M,1 Crossgates Mall Rd,Clothing store,albany,,,,,,,,0
Gap,1 Crossgates Mall Rd,Clothing store,albany,,,,,,,,0
Her UnderThings,1704 Western Ave,Women's clothing store,albany,,,,,,,,0
Via Roma Fashions Inc,1 Crossgates Mall Rd,Men's clothing store,albany,,,,,,,,0
DXL Big  Tall,20 Wolf Rd,Men's clothing store,albany,,,,,,,,0
JCPenney,1 Crossgates Mall Rd,Clothing store,albany,,,,,,,,0
NY Fresh&Fly,11 S Pearl St,Clothing store,albany,,,,,,,,0
B Lodge & Company,75 N Pearl St,Uniform store,albany,,,,,,,,0
JJill,1 Crossgates Mall Rd,Women's clothing store,albany,,,,,,,,0
Gally's Awards & Promotional Products,159 Delaware Plaza,Clothing store,albany,,,,,,,,0
rue21,1 Crossgates Mall Rd Space M206,Clothing store,albany,,,,,,,,0
BCBGMAXAZRIA at Lord & Taylor,1 Crossgates Mall Rd,Clothing store,albany,,,,,,,,0
Big Kidz Jeanz  Custom Children's Clothing Store Online,,Clothing store,albany,,,,,,,,0
Blazay Trends,,Clothing store,albany,,,,,,,,0
ZARA,1 Crossgates Mall Rd space d206,Clothing store,albany,,,,,,,,0
Buckle,1 Crossgates Mall Rd Ste L207,Clothing store,albany,,,,,,,,0
Fashion ResPublica LLC,99 Washington Ave,Clothing store,albany,,,,,,,,0
Banana Republic,1 Crossgates Mall Rd,Clothing store,albany,,,,,,,,0
LLBean,131 Colonie Center,Clothing store,albany,,,,,,,,0
EbLens,1 Crossgates Mall Rd,Clothing store,albany,,,,,,,,0
Daybreak Antique Clothing Drop Off,127 N Lake Ave,Vintage clothing store,albany,,,,,,,,0
Jimmy Jazz,1 Crossgates Mall Rd,Clothing store,albany,,,,,,,,0
Chained by Chuck,77 Central Ave,Clothing store,albany,,,,,,,,0
TEES BOUTIQUE,342 Madison Ave,Women's clothing store,albany,,,,,,,,0
Zakia Boutique,303 Central Ave,Clothing store,albany,,,,,,,,0
RDLTV,813849 Washington Ave,Clothing store,albany,,,,,,,,0
Windsor,1 Crossgates Mall Rd B105,Women's clothing store,albany,,,,,,,,0
8TWO5 INCMUSTASH COLLECTION,255 Lark St 1f,Clothing store,albany,,,,,,,,0
Destination Maternity in Macy's,,Clothing store,albany,,,,,,,,0
Justice,1 Crossgates Mall Rd SPACE P202,Children's clothing store,albany,,,,,,,,0
American Eagle & Aerie Store,1 Crossgates Mall Rd Space B110,Clothing store,albany,,,,,,,,0
Rahul Imports,127 Central Ave,Clothing store,albany,,,,,,,,0
PacSun,Albany,Clothing store,albany,,,,,,,,0
Ella Bead Design Studio,Albany,Clothing store,albany,,,,,,,,0
Abercrombie & Fitch,Albany,Clothing store,albany,,,,,,,,0
Nordstrom Rack Colonie Center,Albany,Clothing store,albany,,,,,,,,0
Target,Colonie,Clothing store,albany,,,,,,,,0
Delaware Corner Laundromat,Albany,Clothing store,albany,,,,,,,,0
Burlington,Albany,Clothing store,albany,,,,,,,,0
Men's Wearhouse,Colonie,Men's clothing store,albany,,,,,,,,0
Abercrombie And Fitch,Albany,Clothing store,albany,,,,,,,,0
Fashions Unique,Albany,Boutique,albany,,,,,,,,0
Disney Store,Albany,Clothing store,albany,,,,,,,,0
REALEONES RDLTV,Albany,Clothing store,albany,,,,,,,,0
Mark Thomas Men's Apparel,Albany,Men's clothing store,albany,,,,,,,,0
Gap Kids,Albany,Children's clothing store,albany,,,,,,,,0
White House Black Market,Albany,Clothing store,albany,,,,,,,,0
Missunderstood Boutique,Albany,Clothing store,albany,,,,,,,,0
Torrid,Albany,Plus size clothing store,albany,,,,,,,,0
Looks Albany,Albany,Vintage clothing store,albany,,,,,,,,0
Azalea Vassy,,Clothing store,albany,,,,,,,,0
jos a bank Stuyvesant Plaza SC Store,Albany,Men's clothing store,albany,,,,,,,,0
Choppa & Son Formal Wear,Albany,Tuxedo shop,albany,,,,,,,,0
Aeropostale,Albany,Clothing store,albany,,,,,,,,0
Boscov's,Albany,Clothing store,albany,,,,,,,,0
DICK'S Sporting Goods,Albany,Clothing store,albany,,,,,,,,0
Nutellaa Clothing Co,,Clothing store,albany,,,,,,,,0
Chico's,Albany,Clothing store,albany,,,,,,,,0
CAMP,Albany,Clothing store,albany,,,,,,,,0
streeTgame Albany,Albany,Clothing store,albany,,,,,,,,0
New York & Company,Albany,Women's clothing store,albany,,,,,,,,0
Outpost by Compas Life,Albany,Clothing store,albany,,,,,,,,0
Vans,Albany,Shoe store,albany,,,,,,,,0
Pringill Apparel,,Clothing store,albany,,,,,,,,0
Albany Fashions Indian Clothing Store Albany New York Visit by Appointment only,Albany,Clothing store,albany,,,,,,,,0
rue21,Albany,Clothing store,albany,,,,,,,,0
Lane Bryant Outlet,Albany,Clothing store,albany,,,,,,,,0
Carter's,Albany,Children's clothing store,albany,,,,,,,,0
268 2nd St Troy Ny 12190,Troy,Clothing store,albany,,,,,,,,0
Eastern Mountain Sports,Albany,Clothing store,albany,,,,,,,,0
Marshalls,Batavia,Clothing store,albion,,,,,,,,0
BUCK OFF apparel,,Outdoor clothing and equipment shop,albion,,,,,,,,0
Charles Men's Shop Inc,Batavia,Men's clothing store,albion,,,,,,,,0
JCPenney,Batavia,Clothing store,albion,,,,,,,,0
Target,Batavia,Clothing store,albion,,,,,,,,0
Omero's Clothes,,Men's clothing store,albion,,,,,,,,0
Rainbow Shops,1319 Chili Ave,Women's clothing store,albion,,,,,,,,0
Annette 5 Boutique,,Clothing store,albion,,,,,,,,0
Target,600 Greece Ridge Center Dr,Clothing store,albion,,,,,,,,0
Citi Trends,170 Greece Ridge Center Dr,Clothing store,albion,,,,,,,,0
New York Stylee,459 Monroe Ave,Clothing store,albion,,,,,,,,0
Old Navy,386 Greece Ridge Center Dr,Clothing store,albion,,,,,,,,0
Exeedesdezignes,,Men's clothing store,albion,,,,,,,,0
Burlington,296 Greece Ridge Center Dr,Clothing store,albion,,,,,,,,0
NY Trendz,160 Miracle mile Dr Marketplace Mall,Men's clothing store,albion,,,,,,,,0
Express,2213 W Ridge Rd,Clothing store,albion,,,,,,,,0
Vitalis Clothing and Customs,,Clothing store,albion,,,,,,,,0
Rainbow Shops,1338 Lyell Ave,Women's clothing store,albion,,,,,,,,0
Rainbow Shops,999 East Ridge Road,Women's clothing store,albion,,,,,,,,0
Designed INK,,Clothing supplier,albion,,,,,,,,0
Allcity Clothing & Footwear,355 Bay St,Clothing store,albion,,,,,,,,0
rue21,370 Greece Ridge Center Dr,Clothing store,albion,,,,,,,,0
Men's Wearhouse,2410 W Ridge Rd,Men's clothing store,albion,,,,,,,,0
Target,Rochester,Clothing store,albion,,,,,,,,0
Pert's Boutique,Rochester,Women's clothing store,albion,,,,,,,,0
JCPenney,Greece,Clothing store,albion,,,,,,,,0
New York & Company Outlet,Rochester,Women's clothing store,albion,,,,,,,,0
Rainbow Shops,Rochester,Women's clothing store,albion,,,,,,,,0
Lane Bryant,Rochester,Plus size clothing store,albion,,,,,,,,0
The Jump Off,Rochester,Clothing store,albion,,,,,,,,0
LOFT,Greece,Women's clothing store,albion,,,,,,,,0
Be You Brands Apparel LLC,,Clothing store,albion,,,,,,,,0
Hot Topic,Rochester,Clothing store,albion,,,,,,,,0
Jimmy Jazz,Rochester,Clothing store,albion,,,,,,,,0
Ashley Stewart,Rochester,Women's clothing store,albion,,,,,,,,0
Once Upon A Child,Rochester,Children's clothing store,albion,,,,,,,,0
The Children's Place,Rochester,Children's clothing store,albion,,,,,,,,0
Plato's Closet,Rochester,Used clothing store,albion,,,,,,,,0
Aeropostale,Rochester,Clothing store,albion,,,,,,,,0
Rainbow Shops,Greece,Women's clothing store,albion,,,,,,,,0
Podium,Rochester,Clothing store,albion,,,,,,,,0
Old Navy,Rochester,Clothing store,albion,,,,,,,,0
HickeyFreeman Co Inc,Rochester,Clothing store,albion,,,,,,,,0
Bestfit Menswear,Rochester,Men's clothing store,albion,,,,,,,,0
Carter's,Rochester,Children's clothing store,albion,,,,,,,,0
Empire Clothing & Footware,Rochester,Clothing store,albion,,,,,,,,0
American Eagle Store,Rochester,Clothing store,albion,,,,,,,,0
Clothes Mentor,Rochester,Used clothing store,albion,,,,,,,,0
Children's Clothes Closet,Rochester,Children's clothing store,albion,,,,,,,,0
streeTgame Chili,Rochester,Clothing store,albion,,,,,,,,0
Spectre Gear,,Clothing store,albion,,,,,,,,0
Justice,Rochester,Children's clothing store,albion,,,,,,,,0
Marshalls,Henrietta,Clothing store,albion,,,,,,,,0
Sneaker King II,Rochester,Clothing store,albion,,,,,,,,0
Zumiez,Rochester,Clothing store,albion,,,,,,,,0
Prestige Clothing & Accessories,Rochester,Clothing store,albion,,,,,,,,0
J & D Biker Leather & Accessories,Rochester,Clothing store,albion,,,,,,,,0
Torrid,Rochester,Plus size clothing store,albion,,,,,,,,0
Men's Wearhouse,Rochester,Men's clothing store,albion,,,,,,,,0
Broadway clothing,Rochester,Clothing store,albion,,,,,,,,0
Terrible 2's Solutions,,Baby clothing store,alden,,,,,,,,0
JCPenney,Williamsville,Clothing store,alden,,,,,,,,0
Orvis,Williamsville,Clothing store,alden,,,,,,,,0
New York & Company,Buffalo,Women's clothing store,alden,,,,,,,,0
Stein Mart,Williamsville,Clothing store,alden,,,,,,,,0
Western Islamic Clothes & Deli,Buffalo,Clothing store,alden,,,,,,,,0
Marshalls,Cheektowaga,Clothing store,alden,,,,,,,,0
Keekee New And Used APPAREL,Buffalo,Women's clothing store,alden,,,,,,,,0
The Jacqueline Shoppe,Williamsville,Clothing store,alden,,,,,,,,0
O'Connell's Clothing,Buffalo,Clothing store,alden,,,,,,,,0
Clothes Mentor West Seneca NY,West Seneca,Used clothing store,alden,,,,,,,,0
Wallflower Vintage,East Aurora,Vintage clothing store,alden,,,,,,,,0
Rainbow Shops,Buffalo,Women's clothing store,alden,,,,,,,,0
Burlington,Cheektowaga,Clothing store,alden,,,,,,,,0
Citi Trends,Cheektowaga,Clothing store,alden,,,,,,,,0
Target,Williamsville,Clothing store,alden,,,,,,,,0
Research And Design,Orchard Park,Clothing store,alden,,,,,,,,0
Express,1 Galleria Dr,Clothing store,alden,,,,,,,,0
Struggle Fashion Recording Studio & Barber,1770 Seneca St,Clothing store,alden,,,,,,,,0
JCPenney,3 Walden Galleria Dr,Clothing store,alden,,,,,,,,0
Pumpkins Children's Clothing,5520 Main St,Clothing store,alden,,,,,,,,0
United Mens Fashion,3082 Bailey Ave,Men's clothing store,alden,,,,,,,,0
Catherines,3801 Union Rd,Plus size clothing store,alden,,,,,,,,0
JCPenney,40 Batavia City Ctr,Clothing store,alden,,,,,,,,0
Plato's Closet  East Amherst NY,9490 Transit Rd,Used clothing store,alden,,,,,,,,0
Men's Wearhouse,1779 Walden Ave,Men's clothing store,alden,,,,,,,,0
Plato's Closet West Seneca,Southgate Plaza 974 Union Rd,Used clothing store,alden,,,,,,,,0
Charles Men's Shop Inc,200 E Main St,Men's clothing store,alden,,,,,,,,0
Torrid,1 Walden Galleria Ste D218,Plus size clothing store,alden,,,,,,,,0
Little Black Dress Shop,3527 N Buffalo St,Clothing store,alden,,,,,,,,0
Rainbow Shops,2160 Delaware Ave,Women's clothing store,alden,,,,,,,,0
Vibes Apparel & Footwear,964 Broadway,Clothing store,alden,,,,,,,,0
all clothes for wee cycle,6095 Transit Rd,Used clothing store,alden,,,,,,,,0
Maurices,8351 Lewiston Rd,Women's clothing store,alden,,,,,,,,0
Trend Up,85 Allen St,Men's clothing store,alden,,,,,,,,0
Justice,1 Walden Galleria Space G203,Children's clothing store,alden,,,,,,,,0
The Children's Place,2042 Walden Ave,Children's clothing store,alden,,,,,,,,0
Rainbow Shops,Amherst,Women's clothing store,alden,,,,,,,,0
Old Navy,Cheektowaga,Clothing store,alden,,,,,,,,0
Lane Bryant,Buffalo,Plus size clothing store,alden,,,,,,,,0
Citi Trends,Buffalo,Clothing store,alden,,,,,,,,0
Uomo Da Milano,Buffalo,Men's clothing store,alden,,,,,,,,0
Charlotte Russe,Buffalo,Women's clothing store,alden,,,,,,,,0
JCrew,Buffalo,Clothing store,alden,,,,,,,,0
Burlington,Williamsville,Clothing store,alden,,,,,,,,0
JJill,Buffalo,Women's clothing store,alden,,,,,,,,0
Tony Walker & Co,Buffalo,Clothing store,alden,,,,,,,,0
LOFT,Buffalo,Women's clothing store,alden,,,,,,,,0
Target,Cheektowaga,Clothing store,alden,,,,,,,,0
DXL Big  Tall,Buffalo,Men's clothing store,alden,,,,,,,,0
Catherines,Amherst,Plus size clothing store,alden,,,,,,,,0
Marshalls,Buffalo,Clothing store,alden,,,,,,,,0
H&M,Buffalo,Clothing store,alden,,,,,,,,0
Buckle,Buffalo,Clothing store,alden,,,,,,,,0
New York & Company,Blasdell,Women's clothing store,alden,,,,,,,,0
Daff,Ellicottville,Women's clothing store,allegany,,,,,,,,0
Ava Grace Fashions,Ellicottville,Women's clothing store,allegany,,,,,,,,0
The Purple Doorknob,Ellicottville,Clothing store,allegany,,,,,,,,0
Tuxedo Junction,Olean,Tuxedo shop,allegany,,,,,,,,0
Label Shopper,Bradford,Clothing store,allegany,,,,,,,,0
Goodwill,Bradford,Used clothing store,allegany,,,,,,,,0
Fran Charles Shop,Bradford,Clothing store,allegany,,,,,,,,0
Claire's,Olean,Fashion accessories store,allegany,,,,,,,,0
81 leggings,Belmont,Clothing store,allegany,,,,,,,,0
Trend Addictions,Wellsville,Women's clothing store,allegany,,,,,,,,0
Theresa The Seamstress & Embroidery Services *Make an Appointment Today,Hinsdale,Tailor,allegany,,,,,,,,0
New Vogue Shop,Wellsville,Boutique,allegany,,,,,,,,0
Randolph Retail Company,Randolph,Clothing store,allegany,,,,,,,,0
Olympia Sports,Olean,Sporting goods store,allegany,,,,,,,,0
Family Dollar,Salamanca,Clothing store,allegany,,,,,,,,0
JOANN Fabrics and Crafts,Olean,Fabric store,allegany,,,,,,,,0
Angel Kiddies,Olean,Thrift store,allegany,,,,,,,,0
D3 Bling Paparazzi,,Jewelry store,allegany,,,,,,,,0
Goldess Collection,,Clothing store,allegany,,,,,,,,0
Family Dollar,Cuba,Clothing store,allegany,,,,,,,,0
K&Company,,Clothing store,allegany,,,,,,,,0
Cameleon Boutique,Ellicottville,Boutique,allegany,,,,,,,,0
Roxanne's Bridal Paradise,Bolivar,Bridal shop,allegany,,,,,,,,0
Kevin's Custom Creations And Repairs,Olean,Jeweler,allegany,,,,,,,,0
Ginger Snob,,Boutique,allegany,,,,,,,,0
Dunham's Sports,Bradford,Sporting goods store,allegany,,,,,,,,0
Shoe Dept,Olean,Shoe store,allegany,,,,,,,,0
Julie's EverAfter,Bradford,Bridal shop,allegany,,,,,,,,0
Argentieri Brothers Inc,Wellsville,Linens store,allegany,,,,,,,,0
Kay Jewelers,Olean,Jewelry store,allegany,,,,,,,,0
Country Bling Boutique,Franklinville,Boutique,allegany,,,,,,,,0
Family Dollar,Wellsville,Clothing store,allegany,,,,,,,,0
Family Dollar,Bradford,Clothing store,allegany,,,,,,,,0
Michele's Adornments & Alterations,Wellsville,Bridal shop,allegany,,,,,,,,0
Clothes Mentor Tonawanda NY,Tonawanda,Used clothing store,amherst,,,,,,,,0
Carhartt,Amherst,Work clothes store,amherst,,,,,,,,0
American Eagle Store,Amherst,Clothing store,amherst,,,,,,,,0
Men's Wearhouse,Amherst,Men's clothing store,amherst,,,,,,,,0
Kid to Kid,Tonawanda,Children's clothing store,amherst,,,,,,,,0
XpertPrintsInc,Buffalo,Clothing store,amherst,,,,,,,,0
Kofi Boutique,,Clothing store,amherst,,,,,,,,0
TT New York,Buffalo,Dress store,amherst,,,,,,,,0
Old Navy,Amherst,Clothing store,amherst,,,,,,,,0
United Mens Fashion,Buffalo,Men's clothing store,amherst,,,,,,,,0
AMQ Corporation,,Clothing store,amherst,,,,,,,,0
City Fashion,Buffalo,Clothing store,amherst,,,,,,,,0
Plato's Closet  Tonawanda,Tonawanda,Clothing store,amherst,,,,,,,,0
Prestige Articles Of Clothing Pac Runnas,,Clothing store,amherst,,,,,,,,0
DXL Big  Tall,Tonawanda,Men's clothing store,amherst,,,,,,,,0
Noble T'Z Apparel,,Clothing store,amherst,,,,,,,,0
Maurices,Amherst,Women's clothing store,amherst,,,,,,,,0
VILLA Join the Movement,Amherst,Clothing store,amherst,,,,,,,,0
Hot Topic,Buffalo,Clothing store,amherst,,,,,,,,0
Nantucket Men's Shop,Buffalo,Men's clothing store,amherst,,,,,,,,0
Pumpkins Children's Clothing,Williamsville,Clothing store,amherst,,,,,,,,0
DICK'S Sporting Goods,Amherst,Clothing store,amherst,,,,,,,,0
Burlington,Amherst,Clothing store,amherst,,,,,,,,0
Kristen Uniforms and Scrubs,Amherst,Uniform store,amherst,,,,,,,,0
Carter's,Amherst,Children's clothing store,amherst,,,,,,,,0
Blush Williamsville,Williamsville,Women's clothing store,amherst,,,,,,,,0
Jos A Bank,Williamsville,Men's clothing store,amherst,,,,,,,,0
Dalia's Bridal,Williamsville,Bridal shop,amherst,,,,,,,,0
Plato's Closet  East Amherst NY,East Amherst,Used clothing store,amherst,,,,,,,,0
Lids,Amherst,Hat shop,amherst,,,,,,,,0
Lucky's Fashions,Buffalo,Clothing store,amherst,,,,,,,,0
Champs Sports,Amherst,Clothing store,amherst,,,,,,,,0
Victoria's Secret PINK,Amherst,Lingerie store,amherst,,,,,,,,0
FYP Clothing,Buffalo,Clothing store,amherst,,,,,,,,0
Victoria's Secret,Amherst,Lingerie store,amherst,,,,,,,,0
Phatman Boardshop,Buffalo,Clothing store,amherst,,,,,,,,0
Savers,Tonawanda,Thrift store,amherst,,,,,,,,0
Mini Fashion,Buffalo,Baby clothing store,amherst,,,,,,,,0
Peek A Boo Baby Boutique,Buffalo,Baby clothing store,amherst,,,,,,,,0
Journeys,Amherst,Clothing store,amherst,,,,,,,,0
Christmas Tree Shops andThat,Amherst,Boutique,amherst,,,,,,,,0
Marty's Formal Wear,Williamsville,Tuxedo shop,amherst,,,,,,,,0
Footaction,764 Alberta Dr Space 473,Clothing store,amherst,,,,,,,,0
Marshalls,2152 Delaware Ave,Clothing store,amherst,,,,,,,,0
Legacy Apparel & Footwear,2649 Bailey Ave,Clothing store,amherst,,,,,,,,0
New York & Company Outlet,4545 Transit Rd,Women's clothing store,amherst,,,,,,,,0
Tuxedo Junction,Boulevard Mall 730 Alberta Dr,Tuxedo shop,amherst,,,,,,,,0
H&M,1 Walden Galleria,Clothing store,amherst,,,,,,,,0
Lane Bryant,1 Galleria Dr 109110,Plus size clothing store,amherst,,,,,,,,0
Golf Galaxy,1581 Niagara Falls Blvd,Clothing store,amherst,,,,,,,,0
Uomo Da Milano,1 Walden Galleria,Men's clothing store,amherst,,,,,,,,0
Old Navy,1 Galleria Dr,Clothing store,amherst,,,,,,,,0
Anthropologie,1 Walden Galleria,Women's clothing store,amherst,,,,,,,,0
LVSH CLOTHING & COMPANY,,Clothing store,amherst,,,,,,,,0
JJill,1 Walden Galleria,Women's clothing store,amherst,,,,,,,,0
Charlotte Russe,Massapequa,Clothing store,amityville,,,,,,,,0
Hot Topic,Massapequa Park,Clothing store,amityville,,,,,,,,0
Mandee,Massapequa,Clothing store,amityville,,,,,,,,0
Scrubology,Massapequa,Clothing store,amityville,,,,,,,,0
Work 'N Gear,Lindenhurst,Work clothes store,amityville,,,,,,,,0
Jeans Plaza,Massapequa,Clothing store,amityville,,,,,,,,0
Westfield Sunrise,Massapequa,Clothing store,amityville,,,,,,,,0
Forever 21,Massapequa Park,Clothing store,amityville,,,,,,,,0
The Children's Place,Massapequa,Children's clothing store,amityville,,,,,,,,0
Sears Temporarily Closed,Massapequa,Clothing store,amityville,,,,,,,,0
My Lady Boutique,,Boutique,amityville,,,,,,,,0
American Eagle Store,Massapequa,Clothing store,amityville,,,,,,,,0
Silk Petals Boutique,Amityville,Boutique,amityville,,,,,,,,0
Soho Fashion,Massapequa,Clothing store,amityville,,,,,,,,0
Zayra's Fashion,1 Sunrise Mall,Clothing store,amityville,,,,,,,,0
PacSun,509 Sunrise Mall,Clothing store,amityville,,,,,,,,0
Sock Drawer,1 Sunrise Mall,Clothing store,amityville,,,,,,,,0
rue21,2280 Sunrise Mall,Clothing store,amityville,,,,,,,,0
Justice,907 Sunrise Hwy Space P5,Children's clothing store,amityville,,,,,,,,0
Snap Custom Clothing,1 Sunrise Mall,Clothing store,amityville,,,,,,,,0
Windsor,1 Sunrise Mall 2250,Women's clothing store,amityville,,,,,,,,0
Men's Wearhouse,5294 Sunrise Hwy,Men's clothing store,amityville,,,,,,,,0
Lola's Lookbook,255 Eastlake Ave,Women's clothing store,amityville,,,,,,,,0
Grooming Luxe LLC,,Perfume store,amityville,,,,,,,,0
Footwear Rare Air Apparel,,Shoe store,amityville,,,,,,,,0
Great spirit collection,2110 Sunrise Mall,Clothing store,amityville,,,,,,,,0
Rainbow Shops,660 N Wellwood Ave,Women's clothing store,amityville,,,,,,,,0
Long Island Treasure INC,135 Sunrise Hwy,Thrift store,amityville,,,,,,,,0
All Your Apparel LLC,,Clothing store,amityville,,,,,,,,0
Blue Rose,1 Sunrise Mall,Dress store,amityville,,,,,,,,0
DXL Big  Tall,5000 Sunrise Hwy,Men's clothing store,amityville,,,,,,,,0
Bella New York,1027A Park Blvd,Clothing store,amityville,,,,,,,,0
C'est La Vie Boutique,270 N Wellwood Ave,Women's clothing store,amityville,,,,,,,,0
K&G Fashion Superstore,Farmingdale,Clothing store,amityville,,,,,,,,0
Rarebits,,Clothing store,amityville,,,,,,,,0
Manateez Apparel,Farmingdale,Clothing store,amityville,,,,,,,,0
Estelle's Dressy Dresses,Farmingdale,Dress store,amityville,,,,,,,,0
Marshalls,North Massapequa,Clothing store,amityville,,,,,,,,0
St Martin's Cloak Room Thrift Shop,Amityville,Thrift store,amityville,,,,,,,,0
Clothing For Women,,Clothing store,amityville,,,,,,,,0
La Chic Boutique of New York,Seaford,Clothing store,amityville,,,,,,,,0
Fox's of West Babylon,West Babylon,Women's clothing store,amityville,,,,,,,,0
Old Navy,West Babylon,Clothing store,amityville,,,,,,,,0
Once Upon A Child,Seaford,Children's clothing store,amityville,,,,,,,,0
Fashion Trends For Women,,Women's clothing store,amityville,,,,,,,,0
Target,Farmingdale,Clothing store,amityville,,,,,,,,0
LOFT,West Babylon,Women's clothing store,amityville,,,,,,,,0
Village Bridal & Boutique,Oak Island,Bridal shop,amityville,,,,,,,,0
Nassau County Scout Shop,Massapequa,Clothing store,amityville,,,,,,,,0
The Children's Place,West Babylon,Children's clothing store,amityville,,,,,,,,0
New York & Company,West Babylon,Women's clothing store,amityville,,,,,,,,0
Lane Bryant,West Babylon,Plus size clothing store,amityville,,,,,,,,0
Justice,West Babylon,Children's clothing store,amityville,,,,,,,,0
The boutique,Babylon,Women's clothing store,amityville,,,,,,,,0
New Wave Sports Outfitter,Massapequa Park,Swimwear store,amityville,,,,,,,,0
Pandora Jewelry,Massapequa,Jewelry store,amityville,,,,,,,,0
Carter's,West Babylon,Children's clothing store,amityville,,,,,,,,0
Old Navy,Levittown,Clothing store,amityville,,,,,,,,0
DICK'S Sporting Goods,Massapequa,Clothing store,amityville,,,,,,,,0
Champs Sports,Massapequa,Clothing store,amityville,,,,,,,,0
Inspired Dreams Boutique,,Women's clothing store,amityville,,,,,,,,0
