name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched
Chic Beauty Salon,"51 Lonergan Dr, Suffern, NY 10901",Beauty salon,airmont,,http://chicbeautysalon.net/,,,,,,1
Lenore Sauberman Electrolysis,"245 Parkside Dr, Suffern, NY 10901",Electrolysis hair removal service,airmont,,,,,,,,1
Thony's Barber Shop & House of Nails,"811 Chestnut Ridge Rd, Chestnut Ridge, NY 10977",Beauty salon,airmont,,https://houseofnailshop.business.site/,,,,,,1
Simi's Salon,"26 Hilltop Ln, Monsey, NY 10952",Beauty salon,airmont,,,,,,,,1
Lila's beauty salon,,Beauty salon,airmont,,,,,,,,1
Melicie Hair Salon,,Beauty salon,airmont,,,,,,,,1
Costantinos Salon,"216 Franklin Turnpike, Mahwah, NJ 07430",Beauty salon,airmont,,,,,,,,1
Big Z Beauty Salon BigChic Beauty Salon,"50 N Myrtle Ave, Spring Valley, NY 10977",Beauty salon,airmont,,,,,,,,1
Princess Nail Spa,"811 Chestnut Ridge Rd # H, Spring Valley, NY 10977",Nail salon,airmont,,,,,,,,1
Masterworks Cosmetics,"27 Orchard St, Monsey, NY 10952",Beauty salon,airmont,,http://www.shulamitcosmetics.com/,,,,,,1
Heaven Scent,"21 Main St, Monsey, NY 10952",Beauty salon,airmont,,,,,,,,1
Spa Blue International,,Nail salon,airmont,,,,,,,,1
Ecovian Hair Studio,"Spring Valley, NY 10977",Beauty salon,airmont,,,,,,,,1
Spring Valley Nail & Hair,"4 N Main St #2, Spring Valley, NY 10977",Beauty salon,airmont,,,,,,,,1
Angel Nails,,Beauty salon,airmont,,,,,,,,1
Bilyanni Beauty Spa,"75 N Main St #8, Spring Valley, NY 10977",Beauty salon,airmont,,https://bilyanni-beauty-spa.business.site/,,,,,,1
Malania Beauty Salon,,Beauty salon,airmont,,,,,,,,1
Cutie Nails,"230 W Rte 59, Spring Valley, NY 10977",Nail salon,airmont,,,,,,,,1
Beauty Salon Gissela,,Beauty salon,airmont,,,,,,,,1
Kouame Kouadio,"39 S Main St UNIT 4, Spring Valley, NY 10977",Beauty salon,airmont,,,,,,,,1
Stephanie Unisex,"61 S Central Ave, Spring Valley, NY 10977",Beauty salon,airmont,,,,,,,,1
Clinica De Belleza Lel Glamour,"37 S Main St, Spring Valley, NY 10977",Beauty salon,airmont,,,,,,,,1
Image Works Salon,"875 NJ-17 S, Ramsey, NJ 07446",Beauty salon,airmont,,,,,,,,1
Powder & Paint,"31 Kennedy Dr, Spring Valley, NY 10977",Nail salon,airmont,,http://powderandpaintny.com/,,,,,,1
Beverly Salon,"37 Lawrence St, Spring Valley, NY 10977",Beauty salon,airmont,,,,,,,,1
Hawaii Nail,"96 NY-59, Spring Valley, NY 10977",Nail salon,airmont,,,,,,,,1
Blooming Nail&Spa,"6 Red Schoolhouse Rd, Spring Valley, NY 10977",Nail salon,airmont,,,,,,,,1
Caribbean & Dominican Unique Beauty Salon,"Spring Valley, NY 10977",Beauty salon,airmont,,,,,,,,1
Pinks Eyebrow Threading Salon,"180 Franklin Turnpike, Mahwah, NJ 07430",Beauty salon,airmont,,,,,,,,1
Kelly's Unisex Salon,"Lincoln St, Spring Valley, NY 10977",Beauty salon,airmont,,,,,,,,1
Mystic Images Salon,"74 Lafayette Ave #102, Suffern, NY 10901",Beauty salon,airmont,,http://www.mysticimagessalon.com/,,,,,,1
Halo Hair Barbershop,"281 NY-59 Unit D, Suffern, NY 10901",Hair salon,airmont,,,,,,,,1
Spring Nails & Beauty,"52 NY-45, Spring Valley, NY 10977",Nail salon,airmont,,,,,,,,1
Salon Olive,"180 Franklin Turnpike, Mahwah, NJ 07430",Nail salon,airmont,,http://salonolivenj.com/,,,,,,1
Lather Lounge Salon,"1300 NJ-17, Ramsey, NJ 07446",Beauty salon,airmont,,,,,,,,1
Revel Salon,"16A Lafayette Ave, Suffern, NY 10901",Beauty salon,airmont,,http://www.revelsalonsuffern.com/,,,,,,1
Mahwah Nails,"109 Miller Rd, Mahwah, NJ 07430",Nail salon,airmont,,,,,,,,1
Flash Nail & Spa,"1300 NJ-17 # 14, Ramsey, NJ 07446",Nail salon,airmont,,http://www.flashnailspa.com/,,,,,,1
2K Nail Salon,,Nail salon,airmont,,,,,,,,1
Pro Nails,"115 Franklin Turnpike, Mahwah, NJ 07430",Nail salon,airmont,,http://pronailsmahwah.com/,,,,,,1
Miri Sebbag Wigs,"33 Olympia Ln, Monsey, NY 10952",Hair salon,airmont,,https://instagram.com/mirisebbagwigs?igshid=vqo48c4s63z1,,,,,,1
New Nail Studio,"14 Indian Rock, Suffern, NY 10901",Nail salon,airmont,,http://www.innailspa.com/,,,,,,1
Luxe European Salon,"385 Franklin Turnpike, Ramsey, NJ 07446",Beauty salon,airmont,,http://luxesalonandspa.com/,,,,,,1
Exciting Hair,"110 Chestnut Ridge Rd, Montvale, NJ 07645",Beauty salon,airmont,,http://www.excitinghair.com/about-us,,,,,,1
Moxie Salon And Beauty Bar,"20-30 Chestnut Ridge Rd, Montvale, NJ 07645",Beauty salon,airmont,,https://www.moxiesalonandbeautybar.com/,,,,,,1
Hair Razors Plus Inc,"495 Franklin Turnpike # 4, Ramsey, NJ 07446",Beauty salon,airmont,,,,,,,,1
D Janina's Nails Salon,"70 Chestnut Ridge Rd, Montvale, NJ 07645",Nail salon,airmont,,http://d-janinas-nails-salon.business.site/,,,,,,1
Seventeen Nails,"875 NJ-17, Ramsey, NJ 07446",Nail salon,airmont,,,,,,,,1
Belle Nail,"21 Interstate Shop Center, Ramsey, NJ 07446",Nail salon,airmont,,http://www.bellenail.net/,,,,,,1
Avanti Salon,,Nail salon,airmont,,,,,,,,1
The Honey Pot,"165 Franklin Turnpike, Mahwah, NJ 07430",Waxing hair removal service,airmont,,http://hpwaxingsalon.com/,,,,,,1
Nail Gallery,"495 Franklin Turnpike # 6, Ramsey, NJ 07446",Nail salon,airmont,,,,,,,,1
Haircut Co,,Beauty salon,airmont,,,,,,,,1
De Beaute Grand Salon & Day Spa,"103 Chestnut Ridge Rd, Montvale, NJ 07645",Spa,airmont,,http://www.debeautedayspa.com/,,,,,,1
Benefit Cosmetics BrowBar Beauty Counter,"Ulta Beauty, 1255 Route 17 South, Ramsey, NJ 07446",Beauty salon,airmont,,https://www.ulta.com/beautyservices/benefitbrowbar/,,,,,,1
Montvale Nail & Spa,"20 Chestnut Ridge Rd, Montvale, NJ 07645",Beauty salon,airmont,,,,,,,,1
Airmont Barber Shop,"213 NY-59, Suffern, NY 10901",Barber shop,airmont,,,,,,,,1
Benefit Cosmetics BrowBar Beauty Counter,"Ulta Beauty, 32 Farm View, Montvale, NJ 07645",Beauty salon,airmont,,https://www.ulta.com/beautyservices/benefitbrowbar/,,,,,,1
Vogue Salon,"78 S Middletown Rd, Nanuet, NY 10954",Beauty salon,airmont,,http://www.voguesalonny.com/,,,,,,1
Stations 818,"116 Chestnut Ridge Rd, Montvale, NJ 07645",Beauty salon,airmont,,https://stations818.com/,,,,,,1
Regal Cuts By Rita,"56 E Main St, Ramsey, NJ 07446",Beauty salon,airmont,,,,,,,,1
Beauty for Ashes Salon,"237 W Rte 59 #23, Nanuet, NY 10954",Beauty salon,airmont,,http://beautyforashessalon.org/,,,,,,1
Woodcliff Luxury Nails  Manicure&PedicureUV GelLCN Gel SetColor Gel ManicurePowder GelSNSWaxing,"516 Chestnut Ridge Rd, Woodcliff Lake, NJ 07677",Nail salon,airmont,,https://woodcliff-luxury-nails.business.site/?utm_source=gmb&utm_medium=referral,,,,,,1
Galaxy Skin & Nail,"28 E Main St, Ramsey, NJ 07446",Nail salon,airmont,,,,,,,,1
Ligia Peluqueria Unisex,"19 S Main St, Spring Valley, NY 10977",Hair salon,airmont,,,,,,,,1
SWEETPEA LASHES,"246 Franklin Turnpike #1, Ramsey, NJ 07446",Beauty salon,airmont,,https://www.lashnj.com/,,,,,,1
Nails By Nelly,,Beauty salon,airmont,,,,,,,,1
Destiny's beauty,,Eyebrow bar,airmont,,https://destinysbeauty.wixsite.com/destinysbeauty,,,,,,1
Essencia spa,,Hair removal service,airmont,,,,,,,,1
Corner Cuts of Montvale,"19 S Kinderkamack Rd, Montvale, NJ 07645",Beauty salon,airmont,,,,,,,,1
L'Image,"455 NY-306, Monsey, NY 10952",Beauty salon,airmont,,,,,,,,1
Smooth Touch Laser Inc,"Spring Valley, NY 10977",Hair removal service,airmont,,,,,,,,1
Silky Smooth Laser of Pomona,"18 Zabriskie Terrace, Monsey, NY 10952",Laser hair removal service,airmont,,,,,,,,1
Ulta Beauty,,Beauty salon,airmont,,,,,,,,1
Walgreens,"209 NY-59, Suffern, NY 10901",Beauty supply store,airmont,"Drugstore chain with health & beauty aids, prescriptions & photo services, plus mini-mart basics.",https://www.walgreens.com/locator/walgreens-209+route+59-suffern-ny-10901/id=4029,,,,,,1
Miri Sebbag Salon,"33 Olympia Ln, Monsey, NY 10952",Hair salon,airmont,,https://instagram.com/mirisebbagwigs?igshid=vqo48c4s63z1,,,,,,1
Planet Fitness,"329 NY-59, Airmont, NY 10952",Spa,airmont,,http://www.planetfitness.com/gyms/airmont-ny-117,,,,,,1
Supercuts,"40 Rockland Plaza B, Nanuet, NY 10954",Beauty salon,airmont,,https://www.supercuts.com/locations/ny/nanuet/rockland-plaza-haircuts-82414.html,,,,,,1
Happy Nails & Spa,"350 NJ-17, Upper Saddle River, NJ 07458",Beauty salon,airmont,,https://www.happynails.com/,,,,,,1
elite laser hair removal and spa,"410 NY-59, Monsey, NY 10952",Spa,airmont,,,,,,,,1
Ulta Beauty,"32 Farm View, Montvale, NJ 07645",Beauty salon,airmont,"Chain with a diverse selection of cosmetics & other beauty products, plus on-site salon services.",https://www.ulta.com/stores/montvale-nj-1072,,,,,,1
European Wax Center,"14 Farm View, Montvale, NJ 07645",Waxing hair removal service,airmont,,https://locations.waxcenter.com/nj/montvale/montvale-0493.html?utm_source=google&utm_medium=search&utm_content=local-listing&utm_campaign=gmb-listing&utm_term=ewc-gmb,,,,,,1
LiLy Day Spa,"116 Franklin Turnpike, Ramsey, NJ 07446",Day spa,airmont,,http://www.lilydayspanj.com/,,,,,,1
LifeSpa,"10 Van Riper Rd, Montvale, NJ 07645",Spa,airmont,,https://www.mylt.life/clubs/nj/bergen-county/services/lifespa.html,,,,,,1
Massage Envy,,Massage spa,airmont,,,,,,,,1
Great Expressions Dental Centers,"7 Hemion Rd, Suffern, NY 10901",Cosmetic dentist,airmont,,https://www.greatexpressions.com/dental-offices/dentist-in-suffern-new-york/,,,,,,1
New Cozy Spa,"246 Franklin Turnpike Suite 3, Ramsey, NJ 07446",Massage spa,airmont,,http://newcozyspa.com/,,,,,,1
Spring Valley Beauty Supplies,"180 NY-59, Spring Valley, NY 10977",Beauty supply store,airmont,,,,,,,,1
Sharp Edge Designs By Christine,,Hairdresser,airmont,,,,,,,,1
Toria Hair Salon,"580 NY-303 Suite 3, Blauvelt, NY 10913",Hair salon,airmont,"Plush salon offering hair styling & coloring, plus extensions & various treatments.",http://www.toriahairsalon.com/,,,,,,1
Arc Beauty Salon,"16-37 River Rd, Fair Lawn, NJ 07410",Beauty salon,airmont,,http://arcbeautysalon.com/,,,,,,1
Beauty On The Broadway Salon,"150 W 49th St 2nd floor, New York, NY 10019",Beauty salon,airmont,,,,,,,,1
Sally Beauty,,Beauty supply store,airmont,,,,,,,,1
Great Clips,"785 NY-17M Ste 7A, Monroe, NY 10950",Beauty salon,airmont,Casual salon offering haircuts for adults & kids along with professional styling products for sale.,https://www.greatclips.com/salons/1660?utm_source=google&utm_medium=organic&utm_campaign=gmb,,,,,,1
B & M Cosmetics II and Salon,"81 E Rte 59, Nanuet, NY 10954",Beauty supply store,airmont,,,,,,,,1
Senovia Beauty Salon Corporation,"200 W 94th St #1, New York, NY 10025",Beauty salon,airmont,,,,,,,,1
Carla's Hair Salon,"1735 E Main St, Mohegan Lake, NY 10547",Beauty salon,airmont,,http://carlashairsalon.com/,,,,,,1
NY Brows & Beauty Salon,"70 Fulton St, New York, NY 10038",Hair removal service,airmont,,http://nythreading.com/,,,,,,1
Yana Herbal Beauty Salon,"180 Lafayette St, New York, NY 10013",Beauty salon,airmont,,http://yanaherbalbeauty.com/,,,,,,1
HISAKO SALON CHELSEA,"183 7th Ave, New York, NY 10011",Beauty salon,airmont,,http://hisakosalon.com/,,,,,,1
Forever Beautiful Salon,"341 E 115th St, New York, NY 10029",Beauty salon,airmont,,,,,,,,1
AEREA SALON NYC,"52 W 21st St, New York, NY 10010",Beauty salon,airmont,,http://www.aereasalon.com/,,,,,,1
V one Beauty Salon,"8 Pell St, New York, NY 10013",Beauty salon,airmont,,https://www.facebook.com/V-One-Salon-111720315521039/,,,,,,1
Timothy John's Salon NYC,"313 W 53rd St, New York, NY 10019",Beauty salon,airmont,,https://www.timothyjohnsalon.com/,,,,,,1
Dazzle Beauty Salon,,Beauty salon,airmont,,,,,,,,1
AR Hair Salon,,Beauty salon,airmont,,,,,,,,1
CarLeo Hair Salon,"22 W 38th St, New York, NY 10018",Hair salon,airmont,,http://www.carleohairsalon.com/,,,,,,1
Marysia Beauty Salon,"101 1st Avenue A, New York, NY 10003",Beauty salon,airmont,,https://www.facebook.com/pages/Marysia-Beauty-Salon/111430445586428,,,,,,1
Nelly's II Hair & Nail Salon,"2494, 28 Water St #2, New York, NY 10004",Beauty salon,airmont,,,,,,,,1
Giovanni Sacchi Hair Salon,"1062 1st Avenue, New York, NY 10022",Beauty salon,airmont,,http://giovannisacchi.com/,,,,,,1
Halo Salon,"4406 Martha Ave, Yonkers, NY 10704",Beauty salon,airmont,,http://halosalon4406.wixsite.com/halosalonnewyork,,,,,,1
Mark Garrison Salon,"108 E 60th St, New York, NY 10022",Beauty salon,airmont,,https://www.markgarrisonsalon.com/,,,,,,1
Wonderland Beauty Parlor,"511 W 20th St #2s, New York, NY 10014",Beauty salon,airmont,,http://www.wonderlandbeautyparlor.com/,,,,,,1
Fusion Hair Color Bar,"3653 Lee Rd, Yorktown Heights, NY 10598",Hair salon,airmont,,http://www.fusioncolorbar.com/,,,,,,1
Organic beauty salonNYC,"2198 Frederick Douglass Blvd, New York, NY 10026",Beauty salon,airmont,,http://www.organicbeautysalon.nyc/,,,,,,1
Yukie Natori New York Salon & Spa,"39 W 56th St, New York, NY 10019",Beauty salon,airmont,,http://yukienatori-newyork.com/,,,,,,1
Mai Nail & Spa Salon,"212 W 79th St #1D, New York, NY 10024",Nail salon,airmont,,http://www.maisalonnyc.com/,,,,,,1
Perfection Beauty Salon,"208 E 7th St, New York, NY 10009",Beauty salon,airmont,,,,,,,,1
Dejavous Salon Inc,"38 W 56th St, New York, NY 10019",Beauty salon,airmont,,http://www.dejavoussalon.com/,,,,,,1
Kieran McKenna Salon,"1100 Madison Ave, New York, NY 10028",Beauty salon,airmont,,http://www.kieranmckennasalon.com/,,,,,,1
Visible Changes Hair Group,"48 W Ramapo Rd, Garnerville, NY 10923",Hair salon,airmont,,http://www.vchairgroup.com/,,,,,,1
Salon AKS,"689 5th Ave 10th floor, New York, NY 10022",Beauty salon,airmont,,http://www.salonaks.com/,,,,,,1
Antonio Prieto Salon,"127 W 20th St, New York, NY 10011",Beauty salon,airmont,,http://www.antonioprietosalon.com/,,,,,,1
Salon Ishi,"70 E 55th St # A, New York, NY 10022",Beauty salon,airmont,,http://www.salonishinyc.com/,,,,,,1
Guys & Dolls Hair Salon Inc,"3577 E Tremont Ave, The Bronx, NY 10465",Beauty salon,airmont,,http://www.guysanddollssalon.nyc/,,,,,,1
Hollywood Salon,"372 2nd Ave, New York, NY 10010",Beauty salon,airmont,,http://hollywoodsalon-nyc.com/,,,,,,1
B's Beauty Salon,"5 Division St, New York, NY 10002",Beauty salon,airmont,,,,,,,,1
Salon V,,Beauty salon,airmont,,,,,,,,1
Butterfly Studio Salon,"149 5th Ave 2nd floor, New York, NY 10010",Beauty salon,airmont,,http://butterflystudiosalon.com/,,,,,,1
Next Vanity Salon,"36 W 34th St, New York, NY 10001",Beauty salon,airmont,,http://www.nextvanity.com/,,,,,,1
Aury Beauty Salon,,Beauty salon,airmont,,,,,,,,1
Vfv Salon,"228 E 51st St, New York, NY 10022",Beauty salon,airmont,,http://www.markdealwis.com/,,,,,,1
Blvd,,Beauty salon,airmont,,,,,,,,1
The Drawing Room New York Salon,"148 Spring St, New York, NY 10012",Beauty salon,airmont,,http://www.thedrawingroomny.com/,,,,,,1
JeanClaude Biguine  Madison Ave Salon,"367 Madison Ave, New York, NY 10017",Beauty salon,airmont,,http://www.biguine.us/,,,,,,1
Miano Viel Salon,"16 E 52nd St 2nd floor, New York, NY 10022",Beauty salon,airmont,,http://www.mianoviel.com/,,,,,,1
Carmine Minardi NYC,"19 E 62nd St, New York, NY 10065",Beauty salon,airmont,,http://www.carmineminardinyc.com/,,,,,,1
Benjamin Salon New York,"355 W 16th St, New York, NY 10011",Beauty salon,airmont,,https://www.benjaminsalon.com/new-york/,,,,,,1
Chris Chase,"182 9th Ave, New York, NY 10011",Beauty salon,airmont,,http://chrischasesalon.com/,,,,,,1
Hello Beautiful Salon,,Beauty salon,airmont,,,,,,,,1
JeanClaude Biguine  Lexington Ave Salon,"925 Lexington Ave, New York, NY 10065",Beauty salon,airmont,,http://www.biguine.us/,,,,,,1
Rizza Salon,"49 Greenwich Ave, New York, NY 10014",Beauty salon,airmont,,http://www.rizzasalon.com/,,,,,,1
Mizu Louis Licari,"505 Park Ave #3, New York, NY 10022",Beauty salon,airmont,,http://www.mizuforhair.com/,,,,,,1
Fabio Doti Salon,"40 Exchange Pl #702, New York, NY 10005",Beauty salon,airmont,,http://www.fabiodotisalon.com/,,,,,,1
Zed Salon,"119 W 23rd St, New York, NY 10011",Beauty salon,airmont,,http://zednewyork.com/,,,,,,1
Townsend & Company Hair Salon and Spa,"153 S Swan St, Albany, NY 12210",Beauty salon,albany,,http://www.townsendhairsalon.com/,,,,,,1
Enve Hair Salon,"12 Delaware Ave, Albany, NY 12210",Beauty salon,albany,,,,,,,,1
Heaven On Earth Beauty Salon,"330 Central Ave, Albany, NY 12206",Beauty salon,albany,,http://heavenonearthbeautysalon.com/,,,,,,1
Tu Imagen Hair Dominican Salon,"421 Central Ave, Albany, NY 12206",Beauty salon,albany,,,,,,,,1
Salon 109,"109 State St, Albany, NY 12207",Beauty salon,albany,,http://www.salon109.info/,,,,,,1
Ania Hair Salon,"1704 Western Ave, Albany, NY 12203",Hair salon,albany,,http://aniahairstudio.com/,,,,,,1
SAS Hair Studio,"201 Central Ave, Albany, NY 12206",Beauty salon,albany,,http://www.sashairstudio.com/,,,,,,1
Bombshell Hair & Beauty Studio,"488 Broadway #105, Albany, NY 12207",Beauty salon,albany,,http://www.bombshell-hair.com/,,,,,,1
Flo African Hair Braiding,"329 Central Ave, Albany, NY 12206",Beauty salon,albany,,,,,,,,1
Bellezza Hair Salon,"46 Fuller Rd, Albany, NY 12205",Beauty salon,albany,,,,,,,,1
Kerdy Beauty Salon,"151 N Allen St, Albany, NY 12206",Beauty salon,albany,,https://www.beautysalonalbanyny.com/,,,,,,1
Tuimagen 2 Beauty Salon,"176 Henry Johnson Blvd, Albany, NY 12210",Beauty salon,albany,,,,,,,,1
Illusions Hair Salon,"141 Everett Rd, Albany, NY 12205",Beauty salon,albany,,https://illusionshairsalonspa.com/,,,,,,1
Dominican Paradise Hair Salon,"442 Delaware Ave, Albany, NY 12209",Beauty salon,albany,,,,,,,,1
B'yond Style Hair Studio,"573 New Scotland Ave, Albany, NY 12208",Beauty salon,albany,,http://www.byondstylehairstudio.com/,,,,,,1
Jacqueline's Dominican Style Beauty Salon,"132 Central Ave, Albany, NY 12206",Beauty salon,albany,,http://jacquelinesdominicanstyleinc.com/,,,,,,1
Beautiful Hair Salon,"232 Washington Ave, Albany, NY 12210",Beauty salon,albany,,,,,,,,1
Patricia's Hair Salon,"316 Delaware Ave, Albany, NY 12209",Beauty salon,albany,,,,,,,,1
Hudson Hair Gallery,"298 Hudson Ave, Albany, NY 12210",Beauty salon,albany,,http://hudsonhair.gallery/,,,,,,1
Madelaine's Hair Salon,"6275 Johnston Rd, Albany, NY 12203",Beauty salon,albany,,http://madelaineshairsalon.com/,,,,,,1
Divas Dominican Hair Salon,"382 Delaware Ave, Albany, NY 12209",Beauty salon,albany,,,,,,,,1
Hair Co,"16 Picotte Dr, Albany, NY 12208",Beauty salon,albany,,,,,,,,1
Pure Elements an Organic Salon,"1728 Western Ave, Albany, NY 12203",Beauty salon,albany,,http://www.pure-elements-salon.com/,,,,,,1
Dior Hair Braiding,"173 S Pearl St, Albany, NY 12202",Beauty salon,albany,,,,,,,,1
Albany Hair Salon,,Beauty salon,albany,,,,,,,,1
Annie African Hair Braiding,"355 Central Ave, Albany, NY 12206",Beauty salon,albany,,,,,,,,1
Central Hair & Nails,"911 Central Ave, Albany, NY 12206",Beauty salon,albany,,,,,,,,1
Courtney's Salon,"1180 Western Ave, Albany, NY 12203",Beauty salon,albany,,,,,,,,1
ND El's Salon and Spa,"142 N Allen St, Albany, NY 12206",Hair salon,albany,,http://ndelssalon.com/,,,,,,1
Orlo School of Hair Design,"232 N Allen St, Albany, NY 12206",Beauty salon,albany,,http://www.theorloschool.com/,,,,,,1
Perfect Cut,"299 Lark St UNIT 1, Albany, NY 12210",Beauty salon,albany,,,,,,,,1
V Salon,"1168 Western Ave # 2, Albany, NY 12203",Beauty salon,albany,,http://www.vsalon.us/,,,,,,1
Destiny's,"372 Delaware Ave, Albany, NY 12209",Beauty salon,albany,,,,,,,,1
Anointed Beauty Salon,"367 Madison Ave, New York, NY 10017",Beauty salon,albany,,http://www.biguine.us/,,,,,,1
Cachet Full Service Salon,"1766 Western Ave, Albany, NY 12203",Beauty salon,albany,,,,,,,,1
Absolute Hair,"305 Hamilton St, Albany, NY 12210",Beauty salon,albany,,,,,,,,1
Unique Dimensions,"407 Central Ave, Albany, NY 12206",Beauty salon,albany,,,,,,,,1
Elan Hair Studio,"309 Hamilton St, Albany, NY 12210",Beauty salon,albany,,,,,,,,1
Perfect Threading Albany,"26 Fuller Rd, Albany, NY 12205",Beauty salon,albany,,,,,,,,1
JCP Salon,"120 Washington Ave Ext #40, Albany, NY 12203",Beauty salon,albany,,https://stores.jcpenney.com/ny/albany/salon-albany-ny-2051.html,,,,,,1
Hair Express By KC,"94 Robin St, Albany, NY 12206",Beauty salon,albany,,,,,,,,1
Pelagie Hair Braiding,"26 Central Ave, Albany, NY 12210",Beauty salon,albany,,,,,,,,1
Hair Fashions By Roma,"188 Clinton Ave, Albany, NY 12210",Beauty salon,albany,,,,,,,,1
Therese's African Hair Boarding,"114 Quail St # B, Albany, NY 12206",Beauty salon,albany,,,,,,,,1
All In One African Hair Braiding & Salon,"1956 Clinton Ave, The Bronx, NY 10457",Beauty salon,albany,,,,,,,,1
Mi Suk Hair Design,"1056 Central Ave, Albany, NY 12205",Beauty salon,albany,,,,,,,,1
Hair Studio 205,"205 N Allen St #1, Albany, NY 12206",Beauty salon,albany,,,,,,,,1
Nail Top,"334 Central Ave, Albany, NY 12206",Nail salon,albany,,https://m.facebook.com/pages/Nail-Top/122654657793347,,,,,,1
Gaddy & Associates Hair Salon,"255 Central Ave, Albany, NY 12206",Beauty salon,albany,,,,,,,,1
cedric's natural locz,"324 Delaware Ave, Albany, NY 12209",Beauty salon,albany,,,,,,,,1
Choices Hair Studio,"180 Delaware Ave # 18, Delmar, NY 12054",Beauty salon,albany,,http://www.choiceshairstudio.com/The-Choices-Staff.html,,,,,,1
Endeavors Hair Studio,"1500 Central Ave #105, Albany, NY 12205",Beauty salon,albany,,,,,,,,1
Mi'chelle's Beauty Boutique,"1280 Broadway, Menands, NY 12204",Beauty salon,albany,,,,,,,,1
Supercuts,"Northway Mall, 1440 Central Ave, Colonie, NY 12205",Beauty salon,albany,,https://www.supercuts.com/locations/ny/albany/northway-mall-haircuts-82736.html,,,,,,1
Scissor Wizard II,"Albany, NY 12210",Beauty salon,albany,,,,,,,,1
Mary's Unisex Salon,"232 Washington Ave, Albany, NY 12210",Beauty salon,albany,,https://marys-unisex-salon.business.site/,,,,,,1
Zaza Hair Studio,"3 Howard St, Albany, NY 12207",Beauty salon,albany,,http://www.zazahair.com/,,,,,,1
H Shekinah Beauty,"475 Washington Ave, Albany, NY 12206",Beauty salon,albany,,,,,,,,1
Misunderstood,"118 Madison Ave, Albany, NY 12202",Beauty salon,albany,,,,,,,,1
Yama Braiding,"133 Central Ave, Albany, NY 12206",Beauty salon,albany,,,,,,,,1
Cutting Place,"427 Quail St, Albany, NY 12208",Beauty salon,albany,,,,,,,,1
Jean Paul Spa & Salons,"1475 Western Ave, Albany, NY 12203",Beauty salon,albany,,http://www.jeanpaulspa.com/,,,,,,1
TNT Cuts,"438 Central Ave # 2, Albany, NY 12206",Beauty salon,albany,,,,,,,,1
Lipstik Beauty Lounge,"18 Fuller Rd, Albany, NY 12205",Beauty salon,albany,,http://www.lipstikbeautylounge.com/,,,,,,1
