name,address,type
Sam's Castle,900 Mirador Terrace,Museum
Pacifica Coastside Museum at the Little Brown Church,1850 Francisco Blvd,Local history museum
Montara Mountain,Montara Mountain Trail,Museum
Q&As,106 Merced Dr,Museum
Sweeney Ridge - Sneath Ln Trailhead,,Museum
Peninsula Museum of Art,1777 California Dr,Modern art museum
Millbrae Train Museum,108 California Dr,Rail museum
Colma Historical Association,1500 Hillside Blvd,Museum
Daly City History Museum,6351 Mission St,Museum
SFO Museum Louis A. Turpen Aviation Museum and Library,,Museum
Plymire-Schwarz House Museum,519 Grand Ave,Museum
Serbian Cultural Center and Museum,1801 Hillside Blvd,Museum
Cat Museum of San Francisco,,Museum
