name,address,type
Fashion Outlet,21580 Bear Valley Rd,Clothing store
rue21,19023 Bear Valley Rd Suite 1,Clothing store
Lane Bryant,19157 Bear Valley Rd Ste B,Plus size clothing store
BST Clothing,12277 Apple Valley Rd,Clothing store
Ross Dress for Less,20352 US Highway 18,Clothing store
Burlington,19131 Bear Valley Rd,Clothing store
Enlightened Hippie,21809B Outer Hwy 18 S,Clothing store
Target,19201 Bear Valley Rd,Clothing store
Indulgence Boutique,18343 Outer Hwy 18 S # 2,Women's clothing store
Target,20288 CA-18,Clothing store
My Mariposa boutique,20200 CA-18 unit b,Clothing store
Heart Driven Inc - Sports & Stuff,18375 CA-18 #1,Clothing store
The Wild Cowboy,,Western apparel store
Carter's,19157 Bear Valley Rd #1a,Children's clothing store
Infinite Styles,17993 CA-18,Clothing store
OshKosh B'gosh,19157 Bear Valley Rd #1,Children's clothing store
My Rebellious Roses Boutique,20201 Quail Run Rd,Women's clothing store
Gypsy Haven,"Suite 200, 20601 CA-18 #101",Women's clothing store
Stardust Boutique,21974 CA-18,Women's clothing store
Bag Wear,18940 Bear Valley Rd,Promotional products supplier
Fashion Outlet,21580 Bear Valley Rd,Clothing store
rue21,19023 Bear Valley Rd Suite 1,Clothing store
Lane Bryant,19157 Bear Valley Rd Ste B,Plus size clothing store
BST Clothing,12277 Apple Valley Rd,Clothing store
Ross Dress for Less,20352 US Highway 18,Clothing store
Burlington,19131 Bear Valley Rd,Clothing store
Enlightened Hippie,21809B Outer Hwy 18 S,Clothing store
Target,19201 Bear Valley Rd,Clothing store
Baby Depot,Apple Valley,Baby store
High Desert Indoor Swap Meet,Victorville,Clothing store
dd's DISCOUNTS,Victorville,Clothing store
Walgreens,Apple Valley,Drug store
Walgreens,Apple Valley,Drug store
Threaded Concepts,Apple Valley,Embroidery service
Bombones Designs,,Clothing store
Baby Punk Originals,Victorville,Children's clothing store
Fly Empire Clothing Store,Victorville,Custom t-shirt store
Bed Bath & Beyond,Apple Valley,Department store
Assistance League Thrift Shop,Apple Valley,Thrift store
Jerscheid's Men's Apparel,Victorville,Tuxedo shop
Dead Celeb's Vintage Clothing,Victorville,Clothing store
Big 5 Sporting Goods - Apple Valley,Apple Valley,Clothing store
Rags To Riches Thrift Store,Victorville,Work clothes store
Jonicho Graphics,Apple Valley,Sign shop
Stuffs & Things Secondhand Treasures,Apple Valley,Thrift store
JCPenney,Victorville,Clothing store
RJ'S White Ink Lab,Apple Valley,Custom t-shirt store
Little Dimples,Victorville,Children's clothing store
Best Custom Screen Print T Shirts,,Custom t-shirt store
The Salvation Army Family Store & Donation Center,Victorville,Thrift store
Walmart,Apple Valley,Discount store
Tillys,Victorville,Clothing store
Select Consign & Design,Apple Valley,Used furniture store
Vz Couture,,Boutique
RAM Motorsports,Apple Valley,Motorcycle shop
Goodwill Southern California Store & Donation Center,Victorville,Clothing store
Shoe Palace,Victorville,Clothing store
99 Cents Only Stores,Apple Valley,Dollar store
Zumiez,Victorville,Clothing store
Her Closet,Victorville,Clothing store
Solo Wear,Victorville,Men's clothing store
Let's Custom,Apple Valley,Promotional products supplier
Lane Bryant,Victorville,Plus size clothing store
Stacy's,Victorville,Men's clothing store
Traffic Zone,,Clothing store
dd's DISCOUNTS,Victorville,Clothing store
NANCY'S BOUTIQUE,Victorville,Clothing store
Hollister Co.,Victorville,Clothing store
99 Cents Only Stores,Apple Valley,Dollar store
Hot Topic,Victorville,Clothing store
Splattered Ink LLC,Apple Valley,Print shop
The Home Depot,Apple Valley,Home improvement store
Self Xpression,,Lingerie store
Jason's Custom Cycles,Apple Valley,Motorcycle shop
Saddle Western Wear Apparel,Hesperia,Western apparel store
Knolls Jewelers,Apple Valley,Jewelry store
Tara's online boutique,,Used clothing store
Tractor Supply Co.,Apple Valley,Home improvement store
Mission Linen & Uniform Services,Victorville,Uniform store
Goodwill Southern California Store & Donation Center,Victorville,Clothing store
Target,Hesperia,Department store
Best Buy,18811 Bear Valley Rd,Electronics store
PetSmart,19011 Bear Valley Rd,Pet supply store
Fearless Attire,10712 8th Ave,Clothing store
T Shirts Warehouse Outlet,15208 Bear Valley Rd,T-shirt store
Lowe's Home Improvement,12189 Apple Valley Rd,Home improvement store
Staples,19201-A Bear Valley Rd,Office supply store
Hesperia Leisure League Thrift,16063 Main St,Used clothing store
Above and Beyond Stores www.aboveandbeyondstores.com,9055 Santa Fe Ave E,Clothing store
AutoZone Auto Parts,20158 Outer Hwy 18 N,Auto parts store
Big Lots,21640 Bear Valley Rd,Discount store
Cash Jewelry & Loan,15355 Rancherias Rd b,Pawn shop
Dreams Bridal & Tuxedo,15024 Bear Valley Rd A,Bridal shop
M & M Jewelry,18975 Bear Valley Rd,Jeweler
The Mall of Victor Valley,14400 Bear Valley Rd Ste 735,Clothing store
Kirkland's,19105 Bear Valley Rd suite b,Home goods store
Tux Ego & Bridal Connection,11954 Hesperia Rd,Tuxedo shop
Stater Bros. Markets,12253 Apple Valley Rd,Grocery store
Iconic Printing & Apparel,16268 Main St Suite B,Print shop
Kohl's Victorville- Curbside Pickup only,14305 Bear Valley Rd,Department store
The UPS Store,12277 Apple Valley Rd,Shipping and mailing service
