name,address,type
Barnes & Noble,"Town Center, 26751 Aliso Creek Rd",Book store
Compass Books,150 Columbia,Christian book store
Saddleback College Bookstore,28000 Marguerite Pkwy,Book store
Awakenings,25260 La Paz Rd D,Book store
Nuclear Comics,24741 Alicia Pkwy #J,Comic book store
Laguna Beach Books,1200 S Coast Hwy,Book store
Comic Quest,23811 Bridger Rd STE 100,Comic book store
Barefoot Books,,Childrens book store
"St. Michael's religious books, gifts and sacred arts",23016 Lake Forest Dr h,Religious goods store
Bargain Book World,555 Shops At Mission Viejo,Book store
