name,address,type
Salem Cross Inn,260 W Main St,American
Howards Drive In,121 E Main St,American
George's Pizza (West Brookfield),4 E Main St,Pizza
Northeast Pizza,208 W Main St,Pizza
Ye Olde Tavern,7 E Main St,Restaurant
Hunan Garden,152 W Main St,Chinese
The Whistle Stop Restaurant,248 Main St,American
Pig Park BBQ,96 East St,Barbecue
Ware Cafe & Catering Services,24 W Main St,Breakfast
Lazer's Pizza & Roast Beef,41 E Main St,Pizza
Matt's Breakfast Nook,,Restaurant
Hanna Devine's,91 Main St,Grill
The Clam Box,53 S Maple St,Seafood
Brookies Food Stand,285 W Main St,Restaurant
E.B. Flatts,245 W Main St,Family-friendly
Hardwick House of Pizza,76 Main St,Pizza
Rise N'Shine Diner,237 W Main St,Diner
Panda Garden,237 W Main St,Chinese
Dunkin',92 W Main St,Coffee shop
King's Coffee Shoppe,,Diner
Mason's Grille,14 Milton O Fountain Way,Grill
Jim's Pizza,231 N Main St,Pizza
Statz Restaurant and Lounge,341 N Main St,Restaurant
Debbie Wong,54 W Main St,Chinese
North Brookfield Pizza and Seafood,60 School St,Pizza
Trolley Stop Restaurant,294 E Main St,Breakfast
308 Lakeside,308 E Main St,American
Teresa's Restaurant,315 Palmer Rd,Italian
Thai House Restaurant,355 E Main St,Thai
Crystal Springs Dairy Bar,166 West St,Family-friendly
Niko's Pizza,118 Main St,Pizza
Subway,163 N Main St,Sandwich
Astronaut Pizza House,197 West St,Pizza
Villa's Pizzeria,123 Main St,Pizza
Subway,139 West St,Sandwich
Asian Garden,124 West St #5,Chinese
United China 1,164 West St,Chinese
Wicked Wings Company Ware MA,136 Pleasant St,Restaurant
East Brookfield Pizza,289 E Main St,Pizza
Taco Bell,118 West St,Fast Food
George's Pizza,991 Main St,Pizza
Big Y Food Service,,Takeout Restaurant
Dunkin',139 West St,Coffee shop
Bogey Lanes,199 N Brookfield Rd,Bowling alley
Cedar Street Grille,12 Cedar St,American
McDonald's,117 West St,Fast Food
B.T.'s Smokehouse,392 Main St,Barbecue
Georges astronaut pizza,99 3rd Ave,Pizza
Domino's Pizza,124 West St,Pizza Delivery
Haymakers Grille,152 Main St,American
Apple Barn Cafe,52 Palmer Rd,Family-friendly
Timberyard Brewing Company,555 E Main St,Brewery
Athens Pizza,26 Sturbridge Rd,Pizza
Five Loaves Bakery,13 Mechanic St,Bakery
Francesco's Restaurant,45 Palmer Rd,American
Ragged Hill Orchard,94 John Gilbert Rd,Farm
Gillette Restaurant Equipment,229 N Main St,Restaurant supply store
Rose 32 Bread,412 Main St,Bakery
