name,address,type
Fernanda's Beauty Salon,317 Broadway,Beauty salon
Kaya Beauty Spa & Salon,92 Highland Ave,Hair salon
Mabell's Hair Salon,316 Broadway,Beauty salon
New Style Beauty Salon,88 Broadway,Beauty salon
HAIR by Christine & Co,290 Highland Ave,Hair salon
Biosol beauty salon,296 Broadway,Beauty salon
Amal Niccoli Salon,731 Broadway,Beauty salon
Studio M Barbershop & Salon,583 Somerville Ave,Beauty salon
Aldrine Beauty Salon,449a Somerville Ave,Beauty salon
Dellaria Salon,267 Elm St,Beauty salon
Grace Salon,56 Union Square,Beauty salon
Back Bay Hair Designs,595 Somerville Ave,Beauty salon
Salon CU,698 Broadway,Beauty salon
Salon Femia,43 Holland St,Hair salon
Ana's Hair Salon,45 Cross St,Beauty salon
Bonita Hair Salon,2 Broadway Unit 2A - 2B,Hair salon
Maria Ferry Salon,1152 Broadway,Beauty salon
Renaissance Salon,1120 Broadway,Beauty salon
Clementine Hair Studio,358 Somerville Ave A,Hair salon
Bella Hair Design,476 Medford St,Beauty salon
April Hair Cutting,35 Holland St,Beauty salon
Evie Salon Studio,57 Holland St,Hair salon
Marilyn James Health and Beauty,34 College Ave,Beauty salon
Soma Salon and Spa AVEDA,471 Artisan Way,Hair salon
Hair Patterns,425 Somerville Ave,Beauty salon
Sophias Beauty Salon,98 Washington St,Beauty salon
Anthony Capalino Salon,5 Middlesex Ave,Beauty salon
Maryom Hair Design,2 Main St,Beauty salon
Salon Milage,410 Highland Ave,Hair salon
Lindsay Griffin + Co,106 Bristol Rd,Hair salon
Margie's Beauty Salon,389 Medford St,Beauty salon
Mario's Salon,75 Holland St,Hair salon
Tang Nail Salon,298 Broadway,Nail salon
Salon Luna,1878 Massachusetts Ave,Beauty salon
Salon Villa Francesca,11 Highland Ave # B,Beauty salon
Beauty Works Hair & Spa,622 Somerville Ave,Beauty salon
Brazilian Ipanema Hair Salon,781 Cambridge St,Beauty salon
Richard Caron Hair Design,595 Somerville Ave,Beauty salon
Princess Nails Salon,725 Broadway,Beauty salon
Hair at Little Hollow,217 Highland Ave Unit L,Beauty salon
DiAdara Salon & Spa,175 Washington St,Beauty salon
Aicha African Hair Braiding,55 Summer St,Beauty salon
Supercuts Somerville,20 McGrath Hwy #2,Beauty salon
DAMATA HAIRSTYLIST,131 Broadway,Hair salon
Hair by Mirian Marques,622 Somerville Ave,Beauty salon
B&B Hair Design,396 Medford St,Beauty salon
TV Nails & Spa,391 Medford St,Nail salon
M & S Beauty Supply & Record,383 Somerville Ave,Beauty salon
Polished Nail & Skin Boutique,5 Middlesex Ave,Nail salon
Lisa's Nails,147C Highland Ave,Nail salon
Nails Spa Excel,630 Somerville Ave,Nail salon
Hollywood Nail Design,389 Somerville Ave,Nail salon
City Nails,319 Broadway,Nail salon
AR Nail Bar & Lounge,485 Revolution Dr,Nail salon
Heritage Threading Salon,"Next to Ever Fitness Gym, Near Dunkin' Donuts 14 McGrath Highway Twin City Plaza",Beauty salon
