name,address,type
Cambric Limited,197 2nd St,Women's clothing store
Yum Yum Tree,165 Main St,Clothing store
Papillon Boutique,237 State St,Clothing store
Stuart's Apparel,157 Main St,Clothing store
Chico's,271 Main St,Clothing store
Eco-Fash,251 Main St,Clothing store
Olivia Boutique,315 Main St,Women's clothing store
Alys Grace,208 Main St,Boutique
The Girls @ Los Altos,239 State St,Children's clothing store
Pendleton,231 Main St,Clothing store
Belle de Jour Boutique,334 Main St,Women's clothing store
Round Robin Consignment Store,146 Main St,Consignment shop
Cassara Brothers Clothiers,981 N San Antonio Rd,Men's clothing store
Kids,220 Main St,Clothing store
Revelation in Fit,386 State St,Lingerie store
Oz Boutique,203 Main St,Boutique
Papillon Boutique,237 State St,Boutique
Tennis Pro Shop,,Clothing store
Cococrib,,Baby clothing store
Ellecante,701 Orange Ave,Store
Round Robin Consignment Store,146 Main St,Consignment shop
Gitane Freedom of Style,334 State St,Boutique
Diamond Brokers of Los Altos,333 1st St,Jewelry store
Crimson Mim,322 Main St,Boutique
3potato,358 State St,Clothing store
B K Collections,342 State St,Gift shop
M•USE Fashion,,Women's clothing store
Yves Delorme,335 Main St,Linens store
Target,555 Showers Dr,Clothing store
AJs widgets,,Western apparel store
Kula Sweet Boutique,380 Main St,Boutique
Walgreens,303 2nd St,Drug store
Carter's,550 Showers Dr,Children's clothing store
T-shirt Printing,301-399 Shasta St,T-shirt store
Bonica.co,977 Terrace Dr,Baby store
Repeter,308 State St,Consignment shop
EssentialCloset.com,,Women's clothing store
Polka Dot Buggy,,Baby store
American Cancer Society Discovery Shop,243 Main St,Thrift store
Encore Designer Collections,197 1st St,Consignment shop
Foothill College Campus Store,12345 El Monte Rd,Clothing store
Round Robin Consignment Store,146 Main St,Consignment shop
Blossom,505-529 Barron Ave,Clothing store
Marshalls & HomeGoods,1040 Grant Rd,Clothing store
Leaf & Petal,439 California Ave,Women's clothing store
J Meier Neckwear,638 San Antonio Rd,Clothing store
La Grande Dame,,Boutique
Chic Clothes,,Used clothing store
Ross Dress for Less,1030 N Rengstorff Ave,Clothing store
Poshaak,,Women's clothing store
Zone Lush,,Clothing store
SWATI Couture Indian Fashions,"3458, By appointment only, Janice Way",Women's clothing store
The Bicycle Outfitter,963 Fremont Ave,Bicycle Shop
Urban Panache,359 W El Camino Real,Clothing store
prAna Palo Alto,855 El Camino Real Ste 1,Clothing store
Diddams,1952 W El Camino Real,Party store
Ross Dress for Less,20650 Homestead Rd,Clothing store
Backus Group,760 San Antonio Rd #200,Clothing store
SJ Boutique,,Clothing store
Therapy Stores,250 Castro St,Boutique
Adventure Toys & Teachers' Supplies,173 Main St,Toy store
Sweaty Betty,"Town & Country Village, 855 El Camino Real Building 1, Suite 18",Women's clothing store
Round Robin Consignment Store,146 Main St,Consignment shop
Target,19499 Stevens Creek Blvd,Department store
Ross Dress for Less,119 E El Camino Real,Clothing store
Jarbo,855 El Camino Real,Women's clothing store
Athleta,855 El Camino Real Suite 37,Clothing store
Gap,165 Stanford Shopping Center #165,Clothing store
Patagonia,525 Alma St,Clothing store
Cotelac,855 El Camino Real #45,Clothing store
Zenny,,Clothing store
J.Jill,660 Stanford Shopping Center,Women's clothing store
Macy's,300 Stanford Shopping Center,Department store
Marimekko Palo Alto,Stanford Shopping Center #71 180 El,Clothing store
WILLIAM B,855 El Camino Real,Women's clothing store
Target,20745 Stevens Creek Blvd,Clothing store
Chico's,396 University Ave,Clothing store
Anthropologie,"Shopping Center, 180 El Camino Real Stanford",Women's clothing store
Max Mara Palo Alto Stanford Shopping Center,Stanford Shopping Center #113,Women's clothing store
Vince,110 Stanford Shopping Center,Clothing store
J.McLaughlin,855 El Camino Real #35,Clothing store
J.Crew,660 Stanford Shopping Center Space 1020,Clothing store
Ann Taylor,660 Stanford Shopping Center,Women's clothing store
Blu,475 University Ave,Women's clothing store
Round Robin Consignment Store,146 Main St,Consignment shop
Target,19499 Stevens Creek Blvd,Department store
Cranberry Scoop,295 State St,Gift shop
Madewell,180 El Camino Real,Clothing store
EILEEN FISHER,114 Stanford Shopping Center,Clothing store
Abercrombie & Fitch,840 Stanford Shopping Center,Clothing store
The Modest Goddess,20128 Stevens Creek Blvd,Women's clothing store
Urban Outfitters,660 Stanford Shopping Center,Clothing store
Tonik Cycling Apparel,,Women's clothing store
Footwear etc.,316 Main St,Shoe store
Jos. A. Bank,270 University Ave,Men's clothing store
Nordstrom Stanford Shopping Center,550 Stanford Shopping Center,Clothing store
Dolma Tibetan Handicraft,382 University Ave,Women's clothing store
Compliance Express,1665 Escobita Ave,Clothing store
Luisa Spagnoli,180 El Camino Real #1115,Women's clothing store
Banana Republic,172 Stanford Shopping Center #172,Clothing store
Big Frog Custom T-Shirts & More,"550 Showers Drive San Antonio, Center",Custom t-shirt store
Jeffrey Palo Alto,650A Stanford Shopping Center,Clothing store
Brandy Melville - Palo Alto,855 El Camino Real Suite 102,Women's clothing store
AllSaints,660 Stanford Shopping Center,Clothing store
Wilkes Bashford,450 Stanford Shopping Center,Clothing store
Crimson Mim,855 El Camino Real,Women's clothing store
