name,address,type
Tommy Bahama,355 Santana Row #1015,Clothing store
Free People,333 Santana Row Suite #1110,Women's clothing store
Bonobos,334 Santana Row,Men's clothing store
Tillys,650 El Paseo de Saratoga,Clothing store
J.Crew Factory,1600 Saratoga Avenue Space #10,Clothing store
Ross Dress for Less,20650 Homestead Rd,Clothing store
Ross Dress for Less,1600 Saratoga Ave,Clothing store
Men's Wearhouse,1640 Saratoga Ave,Men's clothing store
dd's DISCOUNTS,1322 Saratoga Ave,Clothing store
Zara,2855 Stevens Creek Blvd,Clothing store
Ross Dress for Less,2676 Homestead Rd,Clothing store
Suitsupply San Jose,333 Santana Row # 1020,Men's clothing store
Nordstrom Valley Fair,2400 Forest Ave,Clothing store
Macy's Women,2801 Stevens Creek Blvd,Women's clothing store
Banana Republic,2855 Stevens Creek Blvd Suite 1141,Clothing store
Hanna Andersson,2855 Stevens Creek Blvd,Children's clothing store
Ross Dress for Less,119 E El Camino Real,Clothing store
Men's Wearhouse,3121 Stevens Creek Blvd,Men's clothing store
Garage,2855 Stevens Creek Blvd,Clothing store
Madewell,334 Santana Row Suite 1095,Clothing store
LOFT,377 Santana Row,Women's clothing store
Tea Collection,378 Santana Row #1110,Children's clothing store
Ann Taylor,2855 Stevens Creek Blvd,Women's clothing store
Zumiez,2855 Stevens Creek Blvd #2485,Clothing store
Men's Wearhouse,804 W El Camino Real,Men's clothing store
dd's DISCOUNTS,580 E El Camino Real,Clothing store
H&M,334 Santana Row,Clothing store
Prada San Josè Valley Fair Mall,"Stevens Creek Bolvd,CA 2855",Clothing store
Lucky Brand,2855 Stevens Creek Blvd Space 2433,Clothing store
J.Crew,2855 Stevens Creek Blvd Suite #1257,Clothing store
PacSun,2855 Stevens Creek Blvd,Clothing store
Hot Topic,2855 Stevens Creek Blvd,Clothing store
Anthropologie,2855 Stevens Creek Blvd,Women's clothing store
Urban Outfitters,"Valley Fair Mall, 2855 Stevens Creek Blvd Westfield",Clothing store
Forever 21,2855 Stevens Creek Blvd #2522,Clothing store
Patagonia,525 Alma St,Clothing store
Banana Republic,25 University Ave,Clothing store
Chico's,50 University Ave Suite A285,Clothing store
Anthropologie,50 University Ave #A - 280,Women's clothing store
dd's DISCOUNTS,1792 Southwest Expy,Clothing store
Chico's,271 Main St,Clothing store
Camille La Vie,"Great Mall of the Bay Area, 290 Great Mall Dr",Women's clothing store
Tillys,5353 Almaden Expy,Clothing store
H&M,925 Blossom Hill Rd,Clothing store
Ross Dress for Less,1030 N Rengstorff Ave,Clothing store
H&M,1220 Great Mall Dr,Clothing store
New York & Company,925 Blossom Hill Rd,Women's clothing store
LOFT,925 Blossom Hill Rd,Women's clothing store
Zumiez,572 Great Mall Dr,Clothing store
Nautica,542 Great Mall Dr,Clothing store
vineyard vines,180 El Camino Real,Clothing store
Garage,"Area, 447 Great Mall Dr #502",Clothing store
Zumiez,925 Blossom Hill Rd,Clothing store
Windsor,447 Great Mall Dr #400,Women's clothing store
Tillys,2200 Eastridge Loop,Clothing store
Free People,660 Stanford Shopping Center,Women's clothing store
Windsor,925 Blossom Hill Rd #1733,Women's clothing store
New York & Company Outlet,406 Great Mall Dr #406,Women's clothing store
Hot Topic,925 Blossom Hill Rd #1132,Clothing store
PacSun,925 Blossom Hill Rd,Clothing store
Hot Topic,128 Great Mall Dr,Clothing store
Tommy Bahama,180 El Camino Real #1090,Clothing store
Hot Topic,1 Eastridge Mall,Clothing store
Columbia Factory Store,447 Great Mall Dr # 256A,Clothing store
Men's Wearhouse,5353 Almaden Expy Suite 39,Men's clothing store
New York & Company,2200 Eastridge Loop,Women's clothing store
Plato's Closet,5440 Thornwood Dr H,Used clothing store
Lane Bryant,925 Blossom Hill Rd,Plus size clothing store
Forever 21,925 Blossom Hill Rd,Clothing store
Banana Republic,492 Great Mall Dr,Clothing store
J.Crew Factory,447 Great Mall Drive Space #528,Clothing store
Patagonia Outlet,415 River St Ste C,Clothing store
H&M,2200 Eastridge Loop Suite 1010,Clothing store
Anthropologie,"Shopping Center, 180 El Camino Real Stanford",Women's clothing store
Zumiez,2200 Eastridge Mall Suite 245,Clothing store
Forever 21,450 Great Mall Dr,Clothing store
Madewell,180 El Camino Real,Clothing store
Macy's,200 Newpark Mall,Clothing store
Chico's,396 University Ave,Clothing store
Gucci,333 Santana Row Suite 1000,Boutique
Shop College Wear,2175 Shattuck Ave,Clothing store
Tillys,43732 Christy St,Clothing store
Charlotte Russe,2086 Newpark Mall,Clothing store
Windsor,2200 Eastridge Loop #1044,Women's clothing store
H&M,2086 Newpark Mall,Clothing store
Forever 21,2200 Eastridge Loop #2025,Clothing store
vineyard vines,1420 Burlingame Ave,Clothing store
Pacific Sunwear,1600 Saratoga Ave,Clothing store
Zumiez,2086 Newpark Mall Rd,Clothing store
Hot Topic,2086 Newpark Mall Rd,Clothing store
Chico's,269 E Sailer Dr,Clothing store
Banana Republic,1218 Burlingame Ave,Clothing store
Once Upon A Child Newark,39644 Cedar Blvd,Children's clothing store
Banana Republic,60 31st Ave #125,Clothing store
Forever 21,2234 Newpark Mall,Clothing store
Calvin Klein,2650 Livermore Outlets Dr,Clothing store
Chico's,2629 Stoneridge Mall Rd,Clothing store
Cookies Clothing,1429 Haight St,Clothing store
Windsor,1 Stoneridge Mall Rd #G127,Women's clothing store
Mon City Apparel,"&, McKean Avenue, 5th St",Clothing store
