name,address,type
City Seafood and Steak House,22 S D St,Seafood
M & M Redzone,312 W Centre St,Grill
Amato Pizza,308 E Centre St,Pizza
The 123 Cafe,123 E Centre St,American
Pascoli's Pizza,34 E Centre St,Pizza
McNiff's Irish Pub,30 W Centre St,Irish pub
C & J's Doghouse,22 W Centre St,Hot Dog
Hoagie Shack,,Hoagies
Rut's Cafe,1139 E Mahanoy St,Bar
Village Inn,101 W Centre St,Breakfast
The Hole In The Wall,104 W Centre St,Fast Food
Simply Subs LLC,114 W Centre St,Sandwich
A & C Catering,505 W Mahanoy St,Caterer
Stett's Cafe,50 Roosevelt Dr,Grill
Francesco's,10 N Main St,Pizza
La Casita De Familia,8 E Centre St,Mexican
