name,address,type
Color Me Beautiful Salon,517 Main St,Hair salon
Hairshapers,401 Main St,Nail salon
Panache,609 Main St,Beauty salon
Touch of Excellence Hair Salon,500 Main St,Beauty salon
Vito & Barbara Gatto Beauty,360 Parsonage St,Beauty salon
Salon Sage,180 Main St,Beauty salon
Debbie's Hair Salon & Spa,105 Smith St,Beauty salon
Hair At 731,731 S Main St,Beauty salon
Urbane Hair Studio & Spa,428 N Main St,Beauty salon
Just You Salon,Main St,Beauty salon
Amplify Hair Studio,760 Main St,Hair salon
Alexlar Salon,26 Laurel St,Beauty salon
Looking Good All Over Salon & Spa,4691 Birney Ave,Hair salon
Hair Corner Pittston,23 Broad St # 1,Beauty salon
Polish'd Hair and Nail Salon,408 Luzerne Ave,Beauty salon
Klassic Shears,299 Main St,Beauty salon
The Hair Station,299 Parsonage St,Hair salon
Bella Madre Salon & Day Spa,408 Luzerne Ave,Beauty salon
Mystique Hair Studio,604 S Main St,Beauty salon
Curl Up N Dye With Melissa,224 William St,Beauty salon
Amarah Hair Salon,406 Oak St,Beauty salon
Arlene's Hair Salon,704 Kohler Ave,Beauty salon
Philadelphia Hair Design,43 S Main St,Beauty salon
Affinity Hair & Nail Salon,620 Wyoming Ave,Beauty salon
Great Clips,320 PA-315 Ste 190,Beauty salon
AMS Loft Salon & Bridal,932 Springbrook Ave,Beauty salon
Signatures Hair & Nail Salon,303 Wyoming Ave,Nail salon
Virginia De Spirito Hair Fashions,77 S Main St,Beauty salon
Char & Co,234 Wyoming Ave,Beauty salon
Exquisite Nails,1854 S Township Blvd,Nail salon
Exsalonce,406 N Main St,Beauty salon
Hot Head's By Michelle,539 Luzerne Ave,Beauty salon
Holiday Hair,2040 S Township Blvd,Beauty salon
Hair Mill,404 Oak St,Beauty salon
Rose Nails,320 PA-315,Nail salon
The Bridal Above,932 Springbrook Ave,Beauty salon
The Sapphire Salon,247-249 S Main St,Beauty salon
Salon you,802 S Main St,Beauty salon
Renee Polacheck Beauty Salon,91 Mason St,Beauty salon
Melissa's Tressa Bella,321 Baltimore Ave,Beauty salon
Platinum Blu,320 4th St,Beauty salon
Regal Nails Salon & Spa,390 PA-315 #3,Nail salon
Dimensions Mens Salon,988 Wyoming Ave,Beauty salon
Secrets Hair Salon,135 N Main St,Nail salon
TK Nails,801 Wyoming Ave #120,Nail salon
Polish'd Hair & Nail Salon,,Beauty salon
A Cut Above By Mitchi,3612 Laurel Ave,Beauty salon
Shirley Berti Creative Hair,19 Main St,Beauty salon
Top Nails,1113 Main St,Nail salon
Yaracett Beauty Salon,1614 Pittston Ave,Beauty salon
Diane's Touch Family Hair Sln,122 Wyoming Ave,Beauty salon
Style One,3352 Birney Ave # 1,Beauty salon
Lisa Balcerzak Nails,907 Phillips St,Nail salon
Eduvigis Beauty Salon,1421 Pittston Ave,Beauty salon
Sorella Hair Salon,37 Broad St,Hair salon
Elan Hair and Nail Studio,231 S Main St,Beauty salon
Artistic Hair Design,209 S Main St,Beauty salon
Relay Nail Spa,207 S Main St,Nail salon
Envy Nails In Pittston,400 PA-315 suite c-1,Nail salon
The Sapphire Salon,2211 Shoppes Blvd,Beauty salon
Holiday Hair,3362 Birney Plaza,Beauty salon
Raven Salon,721 S Main St,Beauty salon
Studio Bombshell,46 E 8th St,Beauty salon
Linda Cole Family Hair Design,300 Wyoming Ave,Beauty salon
Candy Rose Events,1313 Wyoming Ave,Beauty salon
Dominican Hair Salon,333 S Main Ave,Beauty salon
Shears Salon,1431 Luzerne St,Beauty salon
Illusionz Beauty Salon,94 Shoemaker St,Beauty salon
Diane Soller's Hair Salon,202 N Main St,Beauty salon
Glamour Nails,1081 Shoppes Blvd,Nail salon
Top Nails,190 Wyoming Ave,Nail salon
Sonny Styles,2010 Pittston Ave,Beauty salon
Salon a Go Go,544 Spruce St,Beauty salon
Michael's For Your Hair,125 N Main St,Hair salon
Bella Mia Hair Salon,506 Luzerne Ave,Hair salon
Legacy Salon,227 E 8th St,Beauty salon
Confetti Hair Studio,938 S Main Ave #3,Beauty salon
Chiazza Hair Styling Salon,"7, Main St",Beauty salon
222 Salon,153 S Main Ave,Hair salon
RD Salon & BlowDry Bar (Studio RD),924 S Main Ave,Hair salon
Shear Tease,1620 Wyoming Ave,Beauty salon
K nail,1076 Wyoming Ave,Nail salon
Kelly McCool Salon Spa & Electrolysis,1016 River St,Beauty salon
Trudy's Hair Styling,206 Prospect Ave,Beauty salon
Christopher West Hair Salon,224 Linden St,Beauty salon
Hair Coar,406 Roanoke Ln,Beauty salon
"Lavish Body & Home, The Salon at LAVISH",600 Linden St,Beauty salon
Merle Norman Cosmetic Studio,77 S Main St,Beauty salon
Virginia's Hair Fashion,77 S Main St,Hair salon
Peggy's Hair Salon,112 Shoemaker St,Beauty salon
Snips N Tips,681 Bennett St,Beauty salon
M Ritter Salon,1421 Ash St,Beauty salon
Wave Hair Design,513 S Main Ave,Beauty salon
A Little Off The Top,301 Montgomery Ave,Hair salon
Tec-Ni-Hair,121 N Hyde Park Ave,Beauty salon
K nails,"Midway Shopping Center, 1026 Wyoming Ave #4",Nail salon
Headhunters,432 Lackawanna Ave,Nail salon
New York Beauty Salon,504 Luzerne St,Beauty salon
Hyde Park Hair Fashions,1325 Jackson St,Beauty salon
The Hair Healer's Salon,1431 Luzerne St,Beauty salon
Mane-Tamers,1202 Mulberry St #2206,Beauty salon
Styles By Connie & Co,527 Cedar Ave #1144,Beauty salon
Canopus,310 N Washington Ave,Hair salon
Mazza Capelli & Disegni,111 Penn Ave UNIT 2,Beauty salon
Tony Hauser Salon,1630 Ash St,Beauty salon
Joseph Trovato Salon,996 Wheeler Ave,Beauty salon
Classic In Design Hair Studio,132 Oak St,Hair salon
City Nails and Spa,521 Wyoming Ave,Beauty salon
The Spa on Cedar,1017 Cedar Ave,Beauty salon
