name,address,type,place
Yogi Berra Museum,8 Yogi Berra Drive,Museum,bayonne
Dey Mansion Washington's Headquarters,199 Totowa Rd,Museum,bayonne
Bergenfield Museum,,Museum,bergenfield
George Hendrickson Park,31 Momar Dr,Museum,bergenfield
Steuben House,1209 Main St,History museum,bergenfield
African Art Museum of the SMA,23 Bliss Ave,Art museum,bergenfield
Hiram Blauvelt Art Museum,705 Kinderkamack Rd,Museum,bergenfield
Papneja Consulting Inc,932 Pacific St  D,Museum,bergenfield
Demerest House,Main St,Museum,bergenfield
Woodruff Museum of Indian,Bridgeton,Museum,bridgeton
Bridgeton Hall of Fame,Bridgeton,Museum,bridgeton
Nail House Museum,Bridgeton,Museum,bridgeton
New Sweden Farmstead Museum,,Open air museum,bridgeton
Seabrook Educational and Cultural Center,Bridgeton,Museum,bridgeton
Gouldtown Memorial Park CEMETERY DaddyGust,Bridgeton,Museum,bridgeton
Millville Army Air Field Museum,Millville,Museum,bridgeton
The Gibbon House,Greenwich,Museum,bridgeton
Vineland Historical Society,Vineland,Museum,bridgeton
Museum of American Glass,Millville,Museum,bridgeton
Hancock House Historic Site,Hancocks Bridge,Museum,bridgeton
Camden Shipyard & Maritime Museum,1910 Broadway,Museum,camden
Camden County Historical Society,1900 Park Blvd,Museum,camden
MLK National Birthplace of the Civil Rights Movement Museum,753 Walnut St,Historical place museum,camden
Stedman Gallery,N 3rd St & Pearl,Museum,camden
CFET Orchard,,Museum,camden
Frederick Edwards,1 Aquarium Loop Dr,Museum,camden
Gloucester City Historical Society,34 N King St,Museum,camden
Esperanza Community Garden,835 N 6th St,Museum,camden
Adventure Awuarium,,Museum,camden
Independence Seaport Museum,211 S Christopher Columbus Blvd,Maritime museum,camden
Akvarium,2 Aquarium Loop Dr,Museum,camden
Fireman's Hall Museum,147 N 2nd St,Historical place museum,camden
Cruiser Olympia and Submarine Becuna at Independence Seaport Museum,211 S Christopher Columbus Blvd,Historical place museum,camden
Bust Sculptures Casimir Pulaski and Thaddeus Kosciuszko,Unnamed Road,Museum,camden
Museum of the American Revolution,101 S 3rd St,History museum,camden
Benjamin Franklin's Museum,,Museum,camden
CollingsKnight Homestead,500 W Collings Ave,History museum,camden
Peter J McGuire Memorial and Gravesite,1620 Cove Rd,Museum,camden
Benjamin Franklin Museum,317 Chestnut St,Museum,camden
ALL SPORTS MUSEUM OF SOUTH NJ,501 Franklin Ave,Museum,camden
National Liberty Museum,321 Chestnut St,Museum,camden
New Hall Military Museum,320 Chestnut St,Historical place museum,camden
National Museum of American Jewish History,101 S Independence Mall E,History museum,camden
Mummers Museum,1100 S 2nd St,Museum,camden
National Constitution Center,525 Arch St,History museum,camden
The African American Museum in Philadelphia,701 Arch St,Museum,camden
Science History Institute,315 Chestnut St,Museum,camden
Franklin Court Printing Office,318 Market St,Museum,camden
Second Bank of the United States Portrait Gallery,420 Chestnut St,Historical place museum,camden
Powel House,244 S 3rd St 3811,Museum,camden
The Center For Art In Wood,141 N 3rd St,Art museum,camden
National Museum of American Jewish History Museum Store,101 S Independence Mall E 2517,Museum,camden
HillPhysick House,321 S 4th St,History museum,camden
O'Laff's Railroad Private Garden Railroad,502 Winthrop Ave,Museum,camden
Convention center,1001 N Delaware Ave,Museum,camden
Willows,269 S Park Dr,Museum,camden
Powel House,244 S 3rd St,Museum,camden
Alexander Hamiltons Former Home,226 Walnut St,Museum,camden
Photo Pop Philly,111 S Independence Mall E,Art museum,camden
Betsy Ross House,239 Arch St,Museum,camden
Garden State Discovery Museum,2040 Springdale Rd 100,Children's museum,camden
5 Old St Pauls Episcopal,,Museum,camden
Dolly Todd House,341 Walnut St,Historical place museum,camden
american goddess art museum,2007 N 2nd St,Museum,camden
Front Street above Jefferson,S Front St,Museum,camden
President's House Site,6th St & Market St,Historical place museum,camden
Edward Babe Heffron Monument,1322 S 2nd St,Museum,camden
Du Li You Ke Zhong Xin ,1 N Independence Mall W,Museum,camden
Quartier joli,4th St & Pine St,Museum,camden
Liberty Bell Center,101 S Independence Mall W,Museum,camden
West Wing Great Essentials Exhibit,Independence Hall 520 Chestnut St,History museum,camden
The Googly Eye House of Fishtown,1441 E Oxford St,Museum,camden
Legacy Mural,707 Chestnut St,Museum,camden
Griffith Morgan House,243 Griffith Morgan Ln,Historical place museum,camden
Clevemore Fancy Brigade,2341 S 4th St,Museum,camden
SherylsDesigns,,Handicraft museum,camden
Boxing hall rocky,2147 N Front St,Museum,camden
Edgar Allan Poe National Historic Site,532 N 7th St,Museum,camden
Philadelphia Museum of Art,Philadelphia,Art museum,camden
PII Gallery,Philadelphia,Art gallery,camden
The Franklin Institute,Philadelphia,Science museum,camden
Barclay Farmstead Museum,Cherry Hill,Museum,camden
Rodin Museum,Philadelphia,Sculpture museum,camden
Philadelphia's Magic Gardens,Philadelphia,Art museum,camden
The Mutter Museum at The College of Physicians of Philadelphia,Philadelphia,Museum,camden
The Academy of Natural Sciences of Drexel University,Philadelphia,Natural history museum,camden
Orient Pearls LLC,,Art gallery,camden
Penn Museum,Philadelphia,Museum,camden
Barnes Foundation,Philadelphia,Art museum,camden
Please Touch Museum,Philadelphia,Children's museum,camden
Eastern State Penitentiary,Philadelphia,History museum,camden
Pennsylvania Academy of the Fine Arts,Philadelphia,Museum,camden
Don Quixote Statue,Philadelphia,Museum,camden
The Rosenbach,Philadelphia,Historical place museum,camden
Ukranian Catholic Archdioces,Philadelphia,Museum,camden
Museum  Gloucester County Historical Society,Woodbury,Museum,camden
Gabreil Daveis Tavern,Glendora,Museum,camden
American Swedish Historical Museum,Philadelphia,Heritage museum,camden
Air Victory Museum,Lumberton,Museum,camden
Heritage Glass Museum,Glassboro,Museum,camden
Grounds For Sculpture,Hamilton Township,Sculpture museum,camden
New Jersey State Museum,Trenton,Museum,camden
Presbyterian Historical Society,Philadelphia,Museum,camden
Philadelphia Insectarium and Butterfly Pavilion,Philadelphia,Museum,camden
Smithville Mansion,Eastampton Township,Museum,camden
Charlie Jatt,,Museum,carteret
New York sutatenairando Chuan noMu Chang ,asa kiru,Museum,carteret
The Merchants & Drovers Tavern Museum,1632 St Georges Ave,Museum,carteret
Woodbridge Historical Museum,86 Green St,Museum,carteret
Winter Wonderland,Hall 07065 3 Rahway Ave,Museum,carteret
Robinson Plantation & Museum,593 Madison Hill Rd,Museum,carteret
Cementerio,355 E Linden Ave,Museum,carteret
Great Ziggurat of Rahway,392 Union St,Museum,carteret
Liberty Center,598 State St,Museum,carteret
Merchants & Drivers Gift Shop,1632 St Georges Ave,Museum,carteret
Beth Israel Section 55,Unnamed Road,Museum,carteret
Barron Arts Center,582 Rahway Ave,Museum,carteret
Seguine Mansion,440 Seguine Ave,Museum,carteret
Battle of the Bulge Memorial,245 Chester Ave,Museum,carteret
Staten Island Ferry,Unnamed Road,Museum,carteret
St Columcille Irish Cultural Center,6581 Hylan Blvd,Museum,carteret
Kearny Cottage Museum,63 Catalpa Ave,Museum,carteret
Liberty Hall Museum,1003 Morris Ave,Heritage museum,carteret
Staten Island Museum,Staten Island,Museum,carteret
Intrepid Sea Air & Space Museum,New York,Museum,carteret
Caldwell Parsonage,Union,Historical place museum,carteret
Thomas Edison National Historical Park,West Orange,History museum,carteret
The Jacques Marchais Museum of Tibetan Art,Staten Island,Art museum,carteret
Meadowlands Museum,Rutherford,Museum,carteret
East Jersey Old Town Village,Piscataway,Museum,carteret
Museum at Buccleuch Mansion,New Brunswick,Museum,carteret
Monmouth Museum,Lincroft,Museum,carteret
John Ballantine House,Newark,Museum,carteret
MetlarBodine House Museum,Piscataway,Museum,carteret
Hoboken Historical Museum,Hoboken,History museum,carteret
Staten Island Children's Museum,Staten Island,Children's museum,carteret
The New Jersey Museum of Transportation Inc,Wall Township,Museum,carteret
George Segal Gallery,Montclair,Art museum,carteret
Imagine That(r),Florham Park,Children's museum,carteret
Whitney Museum of American Art,New York,Modern art museum,carteret
Dey Mansion Washington's Headquarters,Wayne,Museum,carteret
InfoAge  Science History Learning Center and Museum,Wall Township,Science museum,carteret
Princeton University Art Museum,Princeton,Museum,carteret
The Met Cloisters,New York,Art museum,carteret
National Lighthouse Museum,Staten Island,Museum,carteret
Vintage Automobile Museum of New Jersey,Point Pleasant,Museum,carteret
Lambert Castle Museum,Paterson,History museum,carteret
Hamilton House Museum,Clifton,Museum,carteret
New Jersey State Police Museum,Ewing Township,Museum,carteret
Whippany Railway Museum,Whippany,Rail museum,carteret
American Labor Museum Inc,Haledon,Museum,carteret
East Brunswick Museum Corporation,East Brunswick,Museum,carteret
Climate Museum,,Museum,carteret
Vietnam Era Museum and Education Center,Holmdel,Museum,carteret
The Morgan Library & Museum,New York,Art museum,carteret
Fosterfields Living Historical Farm,Morristown,History museum,carteret
Museum of Jewish Heritage - A Living Memorial to the Holocaust,New York,History museum,carteret
NewYork Historical Society,New York,Museum,carteret
New York Transit Museum,Brooklyn,Museum,carteret
Museum of the City of New York,New York,Local history museum,carteret
New Museum,New York,Art museum,carteret
Jewish Heritage Museum of Monmouth County,Freehold,Heritage museum,carteret
Monmouth County Historical Association,Freehold,Museum,carteret
Little Park of Memories,,Museum,cliffside park
BELLAS ART ARTESANATO,242 Crescent Ln,Art museum,cliffside park
Elif Adasi,203 Adams Ct,Museum,cliffside park
Picasso Trend,119 Broad Ave,Art museum,cliffside park
Solomon R Guggenheim Museum,1071 5th Ave,Modern art museum,cliffside park
vriessendael Historic Plaque,,Museum,cliffside park
Ft Lee Soldiers Cabin,,Museum,cliffside park
Cooper Hewitt Smithsonian Design Museum,2 E 91st St,Museum,cliffside park
NewYork Historical Society,170 Central Park West,Museum,cliffside park
Ridgefild Nature Center,,Museum,cliffside park
Children's Museum Of Manhattan,212 W 83rd St,Children's museum,cliffside park
Prisco,1409 Elmore Pl,Museum,cliffside park
Nicholas Roerich Museum,319 W 107th St,Museum,cliffside park
Ridgefild Nature Center,688Shaler Blvd,Museum,cliffside park
The Met Breuer,945 Madison Ave,Art museum,cliffside park
The Frick Collection,1 E 70th St,Art museum,cliffside park
Fort Lee Church,2367 Lemoine Ave,Museum,cliffside park
The Wallach Art Gallery at Columbia University Lenfest Center of the Arts,615 W 129th St,Museum,cliffside park
Rose Center for Earth and Space,81st Street between Central Park West and Columbus Cir,Natural history museum,cliffside park
Newtheatricals,342 W 85th St 4C,Art museum,cliffside park
Botto Studio,138 Union Pl,Museum,cliffside park
Hall of Saurischian Dinosaurs,79 W 79th St,Museum,cliffside park
Bard Graduate Center Gallery,18 W 86th St,Museum,cliffside park
IX514 USS Baylander,Hudson River Greenway,Museum,cliffside park
Veteran's Park,,Museum,cliffside park
Temple of Dendur,1000 5th Ave,Museum,cliffside park
The Studio Museum in Harlem,144 W 125th St,Art museum,cliffside park
Museo de los ninos,220 W 83rd St,Museum,cliffside park
Neue Galerie New York,1048 5th Ave,Art museum,cliffside park
Sugar Hill Children's Museum of Art & Storytelling,898 St Nicholas Ave,Art museum,cliffside park
Miles Davis Place,308 W 77th St,Museum,cliffside park
Trade Ready,171 Claremont Ave,Ethnographic museum,cliffside park
Hispanic Society Museum & Library,613 W 155th St,Museum,cliffside park
Daxxit Sound Studios,520 Main St,Toy museum,cliffside park
SSG John D Linde Fallen Soldiers Memorial,309 Park Ave,Museum,cliffside park
Studio Museum 127,429 W 127th St,Modern art museum,cliffside park
Asia Society and Museum,725 Park Ave,Museum,cliffside park
Carroll and Milton Petrie European Sculpture Court,1000 5th Ave,Sculpture museum,cliffside park
Bedford park,,Museum,cliffside park
MANHATTAN & SURROUNDINGS,224 C P West,Museum,cliffside park
The Jewish Museum,1109 5th Ave,Art museum,cliffside park
El Museo del Barrio,1230 5th Ave,Museum,cliffside park
Manhattan,,Museum,cliffside park
Soccer,3394 Broadway,Museum,cliffside park
Central Park,,Museum,cliffside park
The National Jazz Museum in Harlem,58 W 129th St Ground Floor 2203,Museum,cliffside park
Mei Shu Guan ,10701072 Museum Mile,Museum,cliffside park
East 91st Street New York New York,2 E 91st St,Museum,cliffside park
marty's New York Lectures,225 Central Park West,Historical place museum,cliffside park
Soccer Manhattan,,Museum,cliffside park
The Gilder Lehrman Collection,170 Central Park West,History museum,cliffside park
Roerick museum,,Museum,cliffside park
Museum of Arts and Design,New York,Art museum,cliffside park
Manthattan,New York,Museum,cliffside park
The Schomburg Center,New York,Museum,cliffside park
Iglesia,New York,Museum,cliffside park
Cosmic Shop,New York,Museum,cliffside park
Mount Vernon Hotel Museum & Garden,New York,Museum,cliffside park
Historic Landmark Preservation,New York,Museum,cliffside park
Robert Lehman Art Collection,New York,Art museum,cliffside park
Bernard Museum,New York,Museum,cliffside park
Leonard Bernstein Place,,Museum,cliffside park
Statula Wolnosci,New York,Museum,cliffside park
Randel's Peg,New York,Museum,cliffside park
Simon CapstickDale Fine Arts,New York,Museum,cliffside park
Hans Hollein Feigen Gallery,New York,Museum,cliffside park
SPYSCAPE,New York,Museum,cliffside park
Alexander Calder Sidewalk,New York,Museum,cliffside park
Freedom Journey Foundation,New York,Museum,cliffside park
Ava,995 5th Ave,Museum,cliffside park
Diffrent Strokes apartment,697 Park Ave,Museum,cliffside park
Mode Harlem,515 Malcolm X Blvd,Museum,cliffside park
Monumento Heroes De Guerra,3980 Broadway,Museum,cliffside park
Rose Museum,Carnegie Hall 154 W 57th St,Museum,cliffside park
National Guitar Museum,303 E 83rd St,National museum,cliffside park
The New York Museum of Contemporary Art,4th & 5th Floors 528 W 39th St 3rd,Art museum,cliffside park
A Native Meadow,,Museum,cliffside park
The Paley Center For Media,25 W 52nd St,Museum,cliffside park
Art Installation Forever,Unnamed Road,Museum,cliffside park
Church of All Saints,41 E 129th St,Museum,cliffside park
Kips Bay Boys & Girls Club Show House,110 E 76th St,Museum,cliffside park
Cullman Education Center MoMA,4 W 54th St,Museum,cliffside park
The NYC Graffiti Events Center,162 12 E 104th St,Museum,cliffside park
TeRra Han  TeRra VR  Museum of Arts and Science,45 Rockefeller Plaza 2000,Museum,cliffside park
Madam CJ Walker & A'Lelia Walker Place,W 136th St & Lenox Ave,Museum,cliffside park
The Noguchi Museum,901 33rd Rd,Art museum,cliffside park
National Track and Field Hall of Fame,216 Fort Washington Avenue between West 168th & 169th Streets,Museum,cliffside park
PAL  Polo Grounds Towers,15914 Harlem River Dr,Museum,cliffside park
Hamilton House Museum,971 Valley Rd,Museum,clifton
Clifton Arts Center & Sculpture Park,900 Clifton Ave,Art museum,clifton
Old Degraff Dairy Site,,History museum,clifton
Original site of the US Department or Agriculture Quarrantine,,History museum,clifton
Old NJ Bank Building,748 Van Houten Ave,History museum,clifton
Historic Restoration Trust,3 Kingsland St,Museum,clifton
Park Wabash Brook,,Museum,clifton
Agencia,377347 Passaic St,Museum,clifton
Old Manhattan RubberRaybestosVelverey Plant,Unnamed Road,History museum,clifton
Hungarian Monument,,Museum,clifton
SCHOOL HOUSE,1 Main Ave,Museum,clifton
Cuero  pergamino  papiro  que es pergamino  httpsdcueroonlinepergamino ,550 McKinley St fl 2,History museum,clifton
Nutley Historical Society,65 Church St,Museum,clifton
Garret Mountain Reservation Patti Boathouse,227 Virginio Pl,Museum,clifton
Museum Of American History at Deptford NJ,138 Andaloro Way,Museum,collingswood
Museum  Gloucester County Historical Society,58 N Broad St,Museum,collingswood
Barclay Farmstead Museum,209 Barclay Ln,Museum,collingswood
Congress Hall,,Museum,collingswood
The Phantom Gallery,1124 Leopard St,Museum,collingswood
Castle Kenzo,1924 E Hazzard St,Museum,collingswood
